filename,Bins0,Bins1,Bins2,Bins3,Bins4,Bins5,Bins6,Bins7,Class
clean_p_39.jpg,7602,2,0,0,0,215,0,18153,1
clean_p_40.jpg,9624,0,0,0,0,118,0,16668,1
clean_p_41.jpg,5954,32,0,0,0,52,0,15368,1
clean_p_42.jpg,5127,11,0,0,0,97,0,12055,1
clean_p_43.jpg,15903,0,0,0,0,29,0,14549,1
clean_p_44.jpg,4554,5,0,0,0,175,0,10216,1
clean_p_45.jpg,6216,4,0,0,14,63,0,14647,1
clean_p_46.jpg,5909,3,0,0,21,74,0,13170,1
clean_p_47.jpg,14697,0,0,0,0,7,0,12528,1
clean_p_48.jpg,5753,0,0,0,2,52,0,13751,1
clean_p_49.jpg,3825,7,0,0,0,59,0,11095,1
clean_p_50.jpg,5859,0,0,0,0,153,0,10036,1
clean_p_51.jpg,9738,0,0,0,0,0,0,17320,1
clean_p_52.jpg,5331,10,0,0,6,15,10,13625,1
clean_p_53.jpg,6069,0,0,0,0,207,0,12574,1
clean_p_54.jpg,11019,6,0,0,0,103,0,14328,1
clean_p_55.jpg,6579,0,0,0,4,132,0,13005,1
clean_p_56.jpg,4859,15,0,0,4,129,0,14731,1
clean_p_57.jpg,5140,1,0,0,17,105,0,14367,1
clean_p_58.jpg,4705,18,0,0,29,614,0,13811,1
clean_p_59.jpg,3864,79,0,0,23,166,0,11562,1
clean_p_60.jpg,7201,0,0,0,4,173,0,10692,1
clean_p_61.jpg,4534,15,0,0,0,344,2,7568,1
clean_p_62.jpg,7104,0,0,0,0,281,0,9479,1
clean_p_63.jpg,4911,15,0,0,32,193,0,17197,1
clean_p_64.jpg,4016,28,0,0,0,96,0,12880,1
clean_p_65.jpg,7602,0,0,0,0,470,4,15316,1
clean_p_66.jpg,11445,0,0,0,0,176,0,9383,1
clean_p_67.jpg,5284,9,0,0,6,195,0,12090,1
clean_p_68.jpg,4407,9,0,0,5,311,0,13755,1
clean_p_69.jpg,18166,5,0,0,1,60,0,19596,1
clean_p_70.jpg,7996,4,0,0,1,140,0,12341,1
clean_p_71.jpg,5954,0,0,0,71,348,0,14643,1
clean_p_72.jpg,9109,30,0,0,0,91,0,15782,1
clean_p_73.jpg,16106,0,0,0,0,50,0,18669,1
clean_p_74.jpg,21432,0,0,0,0,52,0,19095,1
clean_p_75.jpg,11601,0,0,0,0,150,0,17509,1
clean_p_76.jpg,7898,4,0,0,27,360,0,16351,1
clean_p_77.jpg,6092,2,0,0,24,223,0,12119,1
clean_p_78.jpg,7113,0,0,0,0,92,0,11210,1
clean_p_79.jpg,5308,1,0,0,13,68,0,15491,1
clean_p_80.jpg,9456,23,0,0,0,31,0,13066,1
clean_p_81.jpg,6499,9,0,0,3,195,1,10583,1
clean_p_82.jpg,4858,28,0,0,54,166,0,14071,1
clean_p_83.jpg,9673,0,0,0,3,138,2,14656,1
clean_p_84.jpg,6975,28,0,0,0,69,0,12018,1
clean_p_85.jpg,5655,75,0,0,21,148,0,14691,1
clean_p_86.jpg,7593,20,0,0,0,23,0,14604,1
clean_p_87.jpg,4632,15,0,0,0,125,0,8090,1
clean_p_88.jpg,3999,79,0,0,0,176,1,11439,1
clean_p_89.jpg,5332,1,0,0,58,116,0,16388,1
clean_p_90.jpg,6420,0,0,0,27,125,0,14309,1
clean_p_91.jpg,7971,0,0,0,3,81,2,9551,1
clean_p_92.jpg,6856,2,0,0,31,172,0,17507,1
clean_p_93.jpg,4236,0,0,0,56,141,0,13247,1
clean_p_94.jpg,7918,38,0,0,0,265,0,16791,1
clean_p_95.jpg,6789,0,0,0,0,377,4,9850,1
clean_p_96.jpg,5973,0,0,0,40,464,9,14539,1
clean_p_97.jpg,7587,0,0,0,0,261,1,13611,1
clean_p_98.jpg,4873,29,0,0,73,708,0,14907,1
clean_p_99.jpg,4189,5,0,0,17,87,0,12974,1
clean_p_100.jpg,7612,0,0,0,50,127,0,16419,1
clean_p_101.jpg,12963,0,0,0,0,24,0,15973,1
clean_p_102.jpg,6594,9,0,0,0,107,0,13826,1
clean_p_103.jpg,4008,6,0,0,1,42,0,10995,1
clean_p_104.jpg,6050,46,0,0,0,163,0,12645,1
clean_p_105.jpg,4681,5,0,0,14,247,0,12733,1
clean_p_106.jpg,5883,0,0,0,0,368,0,11294,1
clean_p_107.jpg,9054,0,0,0,0,0,1,12351,1
clean_p_108.jpg,6321,3,0,0,12,298,11,14311,1
clean_p_109.jpg,7140,0,0,0,0,125,0,10025,1
clean_p_110.jpg,5863,45,0,0,0,291,0,10692,1
clean_p_111.jpg,4757,19,0,0,0,151,0,12363,1
clean_p_112.jpg,4597,16,0,0,55,162,0,14908,1
clean_p_113.jpg,5787,0,0,0,0,0,0,8221,1
clean_p_114.jpg,8658,422,3,0,15,2838,11,11199,1
clean_p_115.jpg,4965,0,0,0,39,198,0,15370,1
clean_p_116.jpg,5498,186,4,0,6,1805,0,5201,1
clean_p_117.jpg,4640,7,0,0,12,50,0,13787,1
clean_p_118.jpg,8688,0,0,0,0,310,0,16593,1
clean_p_119.jpg,4600,2,0,0,51,122,0,13313,1
clean_p_120.jpg,6156,0,0,0,0,265,0,16371,1
clean_p_121.jpg,9513,0,0,0,0,149,0,16364,1
clean_p_122.jpg,9198,3,0,0,0,153,0,18766,1
clean_p_123.jpg,6219,0,0,0,0,171,0,12514,1
clean_p_124.jpg,7641,0,0,0,3,152,0,16274,1
clean_p_125.jpg,5022,42,0,0,0,110,0,12914,1
clean_p_126.jpg,5385,1,0,0,13,325,0,15628,1
clean_p_127.jpg,5970,10,0,0,109,476,0,15330,1
clean_p_128.jpg,4960,5,0,0,84,141,0,16270,1
clean_p_129.jpg,4302,0,0,0,0,330,0,12640,1
clean_p_130.jpg,5979,46,0,0,0,169,0,12602,1
clean_p_131.jpg,5538,0,0,0,0,256,0,12186,1
clean_p_132.jpg,5877,23,0,0,6,108,0,17240,1
clean_p_133.jpg,6055,0,0,0,19,84,7,13963,1
clean_p_134.jpg,4507,5,0,0,2,98,2,12277,1
clean_p_135.jpg,3920,11,0,0,11,142,0,10194,1
clean_p_136.jpg,4158,7,0,0,77,270,3,13972,1
clean_p_137.jpg,4818,11,0,0,42,121,0,11908,1
clean_p_138.jpg,5631,11,0,0,0,24,0,14054,1
clean_p_139.jpg,7145,8,0,0,32,93,0,16438,1
clean_p_140.jpg,4670,5,0,0,4,274,0,12727,1
clean_p_141.jpg,5948,50,0,0,0,94,0,14036,1
clean_p_142.jpg,3610,19,0,2,66,209,4,12210,1
clean_p_143.jpg,5683,18,0,0,205,368,0,16926,1
clean_p_144.jpg,6529,26,0,0,0,95,0,15680,1
clean_p_145.jpg,5088,0,0,0,2,171,0,12419,1
clean_p_146.jpg,8475,0,0,0,12,186,0,19363,1
clean_p_147.jpg,6351,18,0,0,0,34,0,15945,1
clean_p_148.jpg,6452,29,0,0,0,78,0,11094,1
clean_p_149.jpg,6451,44,0,0,0,236,0,12119,1
clean_p_150.jpg,5763,8,0,0,5,90,0,16212,1
clean_p_151.jpg,6418,27,0,0,11,123,0,14011,1
clean_p_152.jpg,6753,22,0,0,16,83,0,19206,1
clean_p_153.jpg,6181,12,0,0,0,48,0,15165,1
clean_p_154.jpg,5473,9,0,0,18,149,0,14434,1
clean_p_155.jpg,13179,21,0,0,0,99,0,21094,1
clean_p_156.jpg,5151,0,0,0,0,500,0,13235,1
clean_p_157.jpg,5865,0,0,0,0,223,0,7827,1
clean_p_158.jpg,5473,81,0,0,0,115,0,15347,1
clean_p_159.jpg,9470,5,0,0,0,98,0,13681,1
clean_p_160.jpg,5767,30,0,0,0,137,0,12526,1
clean_p_161.jpg,5893,12,0,0,24,353,0,14662,1
clean_p_162.jpg,4897,66,0,0,3,720,0,12729,1
clean_p_163.jpg,10892,0,0,0,0,126,7,13480,1
clean_p_164.jpg,4781,4,0,0,8,96,0,10478,1
clean_p_165.jpg,3905,2,0,0,75,372,0,12756,1
clean_p_166.jpg,5753,5,0,0,2,105,0,13819,1
clean_p_167.jpg,5342,72,0,0,1,427,0,13062,1
clean_p_168.jpg,6075,40,0,0,0,189,0,13008,1
clean_p_169.jpg,8079,0,0,0,0,176,2,12333,1
clean_p_170.jpg,4524,29,0,0,0,127,0,12184,1
clean_p_171.jpg,4974,3,0,0,25,129,0,10962,1
clean_p_172.jpg,6204,0,0,0,0,207,0,15289,1
clean_p_173.jpg,4268,34,0,0,2,139,0,10933,1
clean_p_174.jpg,5564,28,0,0,4,102,0,12762,1
clean_p_175.jpg,4389,0,0,0,0,194,0,9260,1
clean_p_176.jpg,5186,1,0,0,22,168,0,14787,1
clean_p_177.jpg,7978,1,0,0,11,969,3,16602,1
clean_p_178.jpg,6138,0,0,0,2,274,0,16306,1
clean_p_179.jpg,3747,14,0,0,2,112,0,9425,1
clean_p_180.jpg,11394,0,0,0,0,154,0,18498,1
clean_p_181.jpg,6345,0,0,0,33,139,0,16275,1
clean_p_182.jpg,6246,0,0,0,0,250,0,13242,1
clean_p_183.jpg,6845,0,0,0,22,434,0,14603,1
clean_p_184.jpg,6667,19,0,0,72,202,0,15517,1
clean_p_185.jpg,6777,0,0,0,0,0,0,7579,1
clean_p_186.jpg,8586,0,0,0,0,199,0,13545,1
clean_p_187.jpg,7381,603,3,0,85,3372,11,14136,1
clean_p_188.jpg,8396,7,0,0,0,412,1,18062,1
clean_p_189.jpg,5853,0,0,0,0,275,0,12143,1
clean_p_190.jpg,9471,0,0,0,0,279,0,14863,1
clean_p_191.jpg,4844,10,0,0,2,101,0,11163,1
clean_p_192.jpg,4993,47,0,0,0,258,0,10069,1
clean_p_193.jpg,5573,36,0,0,0,42,0,12701,1
clean_p_194.jpg,6012,0,0,0,27,119,0,13019,1
clean_p_195.jpg,7863,0,0,0,0,135,0,10888,1
clean_p_196.jpg,7620,5,0,0,0,87,0,10748,1
clean_p_197.jpg,3734,62,0,0,0,152,0,11203,1
clean_p_198.jpg,6288,0,0,0,0,707,0,13133,1
clean_p_199.jpg,5907,11,0,0,59,197,0,17062,1
clean_p_200.jpg,4917,10,0,0,31,112,0,14242,1
clean_p_201.jpg,6383,3,0,0,31,192,0,15739,1
clean_p_202.jpg,4683,27,0,0,56,121,0,12766,1
clean_p_203.jpg,5596,4,0,0,2,80,0,17998,1
clean_p_204.jpg,6192,0,0,0,0,191,0,12341,1
clean_p_205.jpg,5755,3,0,0,1,131,0,14682,1
clean_p_206.jpg,7257,0,0,0,0,166,0,14481,1
clean_p_207.jpg,10563,22,0,0,0,86,0,15364,1
clean_p_208.jpg,13456,1,0,0,5,464,0,20302,1
clean_p_209.jpg,5538,9,0,0,2,108,0,13901,1
clean_p_210.jpg,6576,12,0,0,0,314,0,12602,1
clean_p_211.jpg,9357,0,0,0,8,83,1,17783,1
clean_p_212.jpg,4713,9,0,0,44,94,0,17044,1
clean_p_213.jpg,4467,19,0,0,87,274,0,14057,1
clean_p_214.jpg,4241,31,0,0,0,64,0,12483,1
clean_p_215.jpg,4286,0,0,0,67,136,0,13998,1
clean_p_216.jpg,10976,4,0,0,1,87,0,15357,1
clean_p_217.jpg,6679,4,0,0,16,115,0,18288,1
clean_p_218.jpg,11637,0,0,0,0,200,0,17885,1
clean_p_219.jpg,5608,14,0,0,0,87,0,13177,1
clean_p_220.jpg,5647,1,0,0,10,262,9,15534,1
clean_p_221.jpg,4216,0,0,0,48,84,0,14112,1
clean_p_222.jpg,3278,84,8,0,8,2857,13,4280,1
clean_p_223.jpg,5583,0,0,0,0,109,0,7908,1
clean_p_224.jpg,5461,4,0,0,80,186,0,17034,1
clean_p_225.jpg,6327,0,0,0,30,376,0,16341,1
clean_p_226.jpg,6030,3,0,0,41,144,0,16574,1
clean_p_227.jpg,5659,0,0,0,61,93,0,15203,1
clean_p_228.jpg,7199,10,0,0,2,138,13,13663,1
clean_p_229.jpg,5793,15,0,0,6,120,0,16360,1
clean_p_230.jpg,5842,17,0,0,16,527,0,16363,1
clean_p_231.jpg,5196,0,0,0,0,245,0,13844,1
clean_p_232.jpg,4731,20,0,0,9,106,0,15262,1
clean_p_233.jpg,8040,0,0,0,0,136,0,13104,1
clean_p_234.jpg,4951,2,0,0,48,116,0,17675,1
clean_p_235.jpg,6084,0,0,0,0,160,0,6636,1
clean_p_236.jpg,6915,4,0,0,0,299,0,13366,1
clean_p_237.jpg,6271,498,0,2,7,5006,7,9225,1
clean_p_238.jpg,4789,18,0,0,0,150,0,10413,1
clean_p_239.jpg,5852,22,0,0,0,374,0,15656,1
clean_p_240.jpg,5170,6,0,0,12,88,0,14879,1
clean_p_241.jpg,7282,11,0,0,0,237,0,16630,1
clean_p_242.jpg,5385,10,0,0,19,111,0,17711,1
clean_p_243.jpg,4579,3,0,0,107,246,4,13947,1
clean_p_244.jpg,4542,0,0,0,43,446,0,13057,1
clean_p_245.jpg,8496,2,0,0,5,380,1,15186,1
clean_p_246.jpg,5244,11,0,0,3,200,0,14280,1
clean_p_247.jpg,3715,18,0,0,0,77,0,7690,1
clean_p_248.jpg,4557,0,0,0,0,331,0,7212,1
clean_p_249.jpg,4035,459,0,0,0,918,1,7587,1
clean_p_250.jpg,5482,1,0,0,19,127,0,12351,1
clean_p_251.jpg,6690,0,0,0,0,237,0,10309,1
clean_p_252.jpg,9675,0,0,0,0,193,0,16032,1
clean_p_253.jpg,10918,0,0,0,0,0,6,16308,1
clean_p_254.jpg,8787,0,0,0,0,165,0,9682,1
clean_p_255.jpg,5360,2,0,0,0,214,0,12911,1
clean_p_256.jpg,5862,0,0,0,0,238,0,10020,1
clean_p_257.jpg,7719,0,0,0,8,135,0,16778,1
clean_p_258.jpg,9489,0,0,0,0,168,0,14992,1
clean_p_259.jpg,5812,50,0,0,0,160,0,15420,1
clean_p_260.jpg,21068,0,0,0,0,1,1,17556,1
clean_p_261.jpg,4302,31,0,0,5,128,0,13604,1
clean_p_262.jpg,5265,0,0,0,0,0,0,12388,1
clean_p_263.jpg,5268,5,0,0,16,192,0,12607,1
clean_p_264.jpg,5830,69,0,0,18,252,0,14313,1
clean_p_265.jpg,4745,159,0,0,5,125,0,9598,1
clean_p_266.jpg,11469,0,0,0,0,240,0,18880,1
clean_p_267.jpg,5913,4,0,0,7,136,0,14068,1
clean_p_268.jpg,6003,0,0,0,0,166,0,13152,1
clean_p_269.jpg,6430,38,0,0,27,620,0,13475,1
clean_p_270.jpg,10560,0,0,0,0,232,0,15696,1
clean_p_271.jpg,5422,2,0,0,76,217,0,14855,1
clean_p_272.jpg,9347,3,0,0,9,216,3,16502,1
clean_p_273.jpg,6643,7,0,0,10,461,1,15454,1
clean_p_274.jpg,17586,0,0,0,0,172,0,23382,1
clean_p_275.jpg,6086,32,0,0,4,108,0,16490,1
clean_p_276.jpg,11391,0,0,0,0,344,0,17408,1
clean_p_277.jpg,8283,0,0,0,0,116,0,12482,1
clean_p_278.jpg,6279,2,0,0,11,565,0,12428,1
clean_p_279.jpg,5388,22,0,0,43,370,0,15637,1
clean_p_280.jpg,6123,0,0,0,7,166,0,10160,1
clean_p_281.jpg,8980,0,0,0,3,50,0,12727,1
clean_p_282.jpg,6823,2,0,0,20,175,0,13924,1
clean_p_283.jpg,3918,14,0,0,0,272,0,11136,1
clean_p_284.jpg,7272,1,0,0,8,228,2,16196,1
clean_p_285.jpg,4852,1,0,0,48,140,0,12639,1
clean_p_286.jpg,20040,0,0,0,1,0,7,17672,1
clean_p_287.jpg,6612,28,0,0,46,724,2,14411,1
clean_p_288.jpg,5122,53,0,0,1,262,0,11852,1
clean_p_289.jpg,4683,50,0,0,0,120,0,12755,1
clean_p_290.jpg,6113,7,0,0,6,46,0,12714,1
clean_p_291.jpg,5100,39,0,0,2,49,1,12897,1
clean_p_292.jpg,4449,9,0,0,1,299,0,14146,1
clean_p_293.jpg,5517,0,0,0,0,0,0,14113,1
clean_p_294.jpg,12675,0,0,0,0,59,0,15683,1
clean_p_295.jpg,6588,0,0,0,0,192,0,15985,1
clean_p_296.jpg,6582,0,0,0,0,190,0,11484,1
clean_p_297.jpg,16908,0,0,0,0,0,0,23020,1
clean_p_298.jpg,5057,7,0,0,0,47,0,14201,1
clean_p_299.jpg,10719,0,0,0,0,235,0,15072,1
clean_p_300.jpg,10764,2,0,0,0,213,0,11648,1
clean_p_301.jpg,9849,0,0,0,0,91,0,16305,1
clean_p_302.jpg,6048,28,0,0,0,224,0,14716,1
clean_p_303.jpg,6313,13,0,0,0,29,0,12390,1
clean_p_304.jpg,5704,24,0,0,0,33,0,15999,1
clean_p_305.jpg,24921,0,0,0,0,1121,0,16418,1
clean_p_306.jpg,4204,13,0,0,0,130,0,9913,1
clean_p_307.jpg,6244,5,0,0,0,163,0,10452,1
clean_p_308.jpg,13872,0,0,0,0,215,0,15809,1
clean_p_309.jpg,6918,0,0,0,0,159,0,13867,1
clean_p_310.jpg,5205,0,0,0,0,447,0,10042,1
clean_p_311.jpg,9846,0,0,0,0,264,0,18898,1
clean_p_312.jpg,3942,72,0,0,0,145,0,10338,1
clean_p_313.jpg,6430,8,0,0,2,248,0,14754,1
clean_p_314.jpg,6258,27,0,0,1,100,0,15974,1
clean_p_315.jpg,3357,0,0,0,0,112,0,8994,1
clean_p_316.jpg,5132,28,0,0,0,78,0,12370,1
clean_p_317.jpg,8038,24,0,0,0,369,0,21153,1
clean_p_318.jpg,13728,0,0,0,0,415,0,14865,1
clean_p_319.jpg,5008,1,0,0,13,67,0,15075,1
clean_p_320.jpg,5202,2,0,0,35,127,0,16094,1
clean_p_321.jpg,5391,1,0,0,5,176,7,13741,1
clean_p_322.jpg,5581,0,0,0,2,106,1,7082,1
clean_p_323.jpg,4656,5,0,0,12,167,0,15315,1
clean_p_324.jpg,7535,13,0,0,18,276,2,15836,1
clean_p_325.jpg,8118,33,0,0,3,135,0,15919,1
clean_p_326.jpg,4642,3,0,0,1,970,11,11264,1
clean_p_327.jpg,6828,20,0,0,0,310,0,15190,1
clean_p_328.jpg,5678,17,0,0,1,69,0,11924,1
clean_p_329.jpg,3818,21,0,0,0,103,1,13329,1
clean_p_330.jpg,11694,2,0,0,0,274,3,16081,1
clean_p_331.jpg,7698,0,0,0,3,421,0,16518,1
clean_p_332.jpg,6798,0,0,0,0,163,0,12723,1
clean_p_333.jpg,11553,8,0,1,0,126,0,18856,1
clean_p_334.jpg,9411,0,0,0,0,167,2,17298,1
clean_p_335.jpg,5496,5,0,0,10,347,0,12572,1
clean_p_336.jpg,13443,0,0,0,0,126,0,19735,1
clean_p_337.jpg,5166,7,0,0,8,91,0,16188,1
clean_p_338.jpg,4592,17,0,0,0,49,0,9902,1
clean_p_339.jpg,4306,40,0,0,0,81,0,11693,1
clean_p_340.jpg,9897,0,0,0,0,111,0,12217,1
clean_p_341.jpg,5267,5,0,0,8,263,0,13742,1
clean_p_342.jpg,4300,21,0,0,3,65,8,13067,1
clean_p_343.jpg,6921,30,0,0,18,301,13,19277,1
clean_p_344.jpg,11244,0,0,0,0,205,0,23511,1
clean_p_345.jpg,9945,4,0,0,11,143,0,18905,1
clean_p_346.jpg,5112,0,0,0,38,110,0,12810,1
clean_p_347.jpg,5856,42,0,0,4,292,0,16571,1
clean_p_348.jpg,4883,13,0,0,0,149,0,11819,1
clean_p_349.jpg,5295,8,0,0,5,107,0,13906,1
clean_p_350.jpg,5781,0,0,0,0,255,0,13684,1
clean_p_351.jpg,6865,27,0,0,20,109,0,17157,1
clean_p_352.jpg,6240,3,0,0,0,200,0,14909,1
clean_p_353.jpg,5419,13,0,0,0,286,0,12352,1
clean_p_354.jpg,3993,10,0,0,90,128,4,15060,1
clean_p_355.jpg,9952,0,0,0,1,149,0,18462,1
clean_p_356.jpg,5617,13,0,0,1,80,0,13601,1
clean_p_357.jpg,5669,4,0,0,17,85,0,13129,1
clean_p_358.jpg,3945,83,0,0,0,114,0,8684,1
clean_p_359.jpg,5240,0,0,0,37,154,0,13881,1
clean_p_360.jpg,4280,2,0,0,59,197,0,14747,1
clean_p_361.jpg,6305,34,0,0,18,332,0,18413,1
clean_p_362.jpg,5069,32,0,0,13,198,0,14843,1
clean_p_363.jpg,7712,9,0,0,12,150,6,17567,1
clean_p_364.jpg,4854,0,0,0,0,371,0,10115,1
clean_p_365.jpg,11595,0,0,0,0,157,0,17298,1
clean_p_366.jpg,7030,21,0,0,89,1080,1,16938,1
clean_p_367.jpg,6731,15,0,0,30,145,0,16333,1
clean_p_368.jpg,4791,17,0,0,0,290,0,10650,1
clean_p_369.jpg,8568,0,0,0,0,58,0,17436,1
clean_p_370.jpg,3647,5,0,0,18,45,1,13964,1
clean_p_371.jpg,7088,6,0,0,1,79,0,14232,1
clean_p_372.jpg,9555,0,0,0,0,130,0,18351,1
clean_p_373.jpg,5173,38,0,0,0,55,0,15750,1
clean_p_374.jpg,4203,2,0,0,54,353,0,15126,1
clean_p_375.jpg,6991,33,0,0,0,157,0,17759,1
clean_p_376.jpg,5149,1,0,0,62,132,0,13560,1
clean_p_377.jpg,3429,0,0,0,0,251,0,10598,1
clean_p_378.jpg,3204,0,0,0,0,123,0,12049,1
clean_p_379.jpg,6693,8,0,0,9,102,0,15056,1
clean_p_380.jpg,4311,36,0,0,0,376,0,14163,1
clean_p_381.jpg,4115,16,1,0,0,44,1,13059,1
clean_p_382.jpg,4985,8,0,1,0,377,0,14757,1
clean_p_383.jpg,6126,0,0,0,0,0,0,16675,1
clean_p_384.jpg,5733,0,0,0,0,219,0,17755,1
clean_p_385.jpg,8451,0,0,0,2,127,0,15328,1
clean_p_386.jpg,6570,0,0,0,0,0,0,18070,1
clean_p_387.jpg,3842,0,0,0,72,162,0,15236,1
clean_p_388.jpg,5037,0,2,0,0,2,3,15084,1
clean_p_389.jpg,5550,1,0,0,0,375,0,11094,1
clean_p_390.jpg,5862,0,0,0,0,0,0,17530,1
clean_p_391.jpg,5985,0,0,0,0,266,0,16097,1
clean_p_392.jpg,4047,2,0,0,0,141,4,7651,1
clean_p_393.jpg,4440,127,0,0,0,271,0,11654,1
clean_p_394.jpg,6096,0,0,0,8,182,0,11802,1
clean_p_395.jpg,6861,3,0,0,0,67,0,11793,1
clean_p_396.jpg,5609,19,0,0,15,64,3,13386,1
clean_p_397.jpg,7163,1,1,0,3,109,4,15376,1
clean_p_398.jpg,6279,0,0,0,0,161,0,11000,1
clean_p_399.jpg,4338,6,0,0,0,105,0,15391,1
clean_p_400.jpg,4554,14,0,1,0,253,0,14898,1
clean_p_401.jpg,3921,0,0,0,51,155,16,12532,1
clean_p_402.jpg,4812,0,0,0,0,107,0,17801,1
clean_p_403.jpg,4425,0,0,0,0,227,0,12584,1
clean_p_404.jpg,5541,12,0,0,0,107,0,15782,1
clean_p_405.jpg,6026,2,0,0,38,104,0,15725,1
clean_p_406.jpg,5794,3,0,0,2,165,0,14608,1
clean_p_407.jpg,5940,2,0,0,28,437,0,15833,1
clean_p_408.jpg,7262,14,0,0,0,13,3,17408,1
clean_p_409.jpg,5855,4,1,0,17,796,18,12213,1
clean_p_410.jpg,7713,0,0,0,60,555,0,18205,1
clean_p_411.jpg,5645,11,0,0,40,731,0,15903,1
clean_p_412.jpg,7576,0,0,0,31,387,0,16517,1
clean_p_413.jpg,6201,8,0,0,11,150,10,15515,1
clean_p_414.jpg,4080,0,0,0,32,164,10,12578,1
clean_p_415.jpg,4951,0,0,0,77,444,0,17674,1
clean_p_416.jpg,6168,0,0,0,5,417,3,13145,1
clean_p_417.jpg,8108,0,0,0,2,476,2,16868,1
clean_p_418.jpg,8350,0,0,0,0,207,3,12384,1
clean_p_419.jpg,6263,2,0,0,55,372,1,18373,1
clean_p_420.jpg,7665,4,0,0,0,140,0,15391,1
clean_p_421.jpg,9063,0,0,0,0,162,0,18451,1
clean_p_422.jpg,4012,1,0,0,3,397,0,12097,1
clean_p_423.jpg,4985,61,0,0,0,160,0,13290,1
clean_p_424.jpg,14406,0,0,0,0,402,0,18496,1
clean_p_425.jpg,7946,6,0,0,11,235,4,20806,1
clean_p_426.jpg,3543,80,0,0,0,436,7,11274,1
clean_p_427.jpg,13278,0,0,0,0,286,0,25422,1
clean_p_428.jpg,9911,2,0,0,1,190,0,17932,1
clean_p_429.jpg,4479,14,0,0,0,521,0,14706,1
clean_p_430.jpg,5658,1,0,0,36,781,2,15345,1
clean_p_431.jpg,9895,2,0,0,18,78,2,19517,1
clean_p_432.jpg,8870,0,0,0,6,334,0,16660,1
clean_p_433.jpg,5124,0,0,0,0,856,0,13740,1
clean_p_434.jpg,5547,0,0,0,0,381,0,12559,1
clean_p_435.jpg,7326,0,0,0,4,160,0,14378,1
clean_p_436.jpg,7632,0,0,0,0,0,0,12958,1
clean_p_437.jpg,6054,0,0,0,0,323,0,11603,1
clean_p_438.jpg,8901,0,0,0,0,183,3,13570,1
clean_p_439.jpg,5334,0,0,0,0,277,0,11409,1
clean_p_440.jpg,5105,1,0,0,10,61,10,10543,1
clean_p_441.jpg,4521,0,0,0,0,144,0,14620,1
clean_p_442.jpg,5598,0,0,0,0,28,0,16242,1
clean_p_443.jpg,4653,0,0,0,0,164,0,15755,1
clean_p_444.jpg,7406,30,0,0,0,52,0,17968,1
clean_p_445.jpg,5826,0,0,0,0,0,6,11776,1
clean_p_446.jpg,7365,0,0,0,0,0,0,17701,1
clean_p_447.jpg,10392,0,0,0,0,62,0,16586,1
clean_p_448.jpg,5237,2,0,0,5,62,0,15710,1
