filename,rmean_bins0,rmean_bins1,rmean_bins2,rmean_bins3,rmean_bins4,rmean_bins5,rmean_bins6,rmean_bins7
clean_p_1191.jpg,0.7973899579738996,106.63636363636364,0,0,113.96774193548387,125.39772727272727,0,143.72074850915072
clean_p_1192.jpg,0.48893698893698895,107.73913043478261,0,0,0,115.95833333333333,0,143.3604643222943
clean_p_1193.jpg,0.8463777490297542,119.26315789473684,0,0,0,130.76923076923077,151.6,150.698038607644
clean_p_1194.jpg,1.0769230769230769,0,0,0,120.7741935483871,132.76470588235293,0,152.4733120754194
clean_p_1195.jpg,0.22460850111856823,0,0,0,0,132.8190476190476,0,147.0862491114446
clean_p_1196.jpg,0.264917695473251,0,0,0,116.75,131.30666666666667,0,149.57603295771236
clean_p_1197.jpg,0.17039355992844366,103.0,0,0,113.0,127.08870967741936,0,147.20595611285268
clean_p_1198.jpg,0.14602064602064602,0,0,0,0,135.25242718446603,0,160.8764515514944
clean_p_1199.jpg,0.22281879194630871,101.8,0,0,0,117.27586206896552,0,146.74806958786863
clean_p_1200.jpg,0.39545594105004606,0,0,0,103.0,113.78289473684211,0,153.93646023398088
clean_p_1201.jpg,0.3772210894261579,110.5,0,0,115.5,126.02564102564102,0,147.66398277314858
clean_p_1202.jpg,0.1770998415213946,0,0,0,0,0,0,152.3647331786543
clean_p_1203.jpg,0.17001266051727257,0,0,0,108.33333333333333,126.10303030303031,0,147.9067458825299
clean_p_1204.jpg,0.8748173404773503,109.0,0,0,115.44444444444444,122.8881118881119,0,150.34272988667757
clean_p_1205.jpg,0.17586726998491706,106.0,0,0,0,120.20833333333333,0,152.95436482502242
clean_p_1206.jpg,0.21794871794871795,0,0,0,0,128.296875,0,145.82529711375213
clean_p_1207.jpg,0.7126805778491172,108.0,0,0,111.91666666666667,122.45454545454545,0,151.86934283942963
clean_p_1208.jpg,0.17445887445887445,107.0,0,0,0,126.09375,0,151.62421912542047
clean_p_1209.jpg,0.2315144607493945,85.0,0,0,98.5,120.1413043478261,107.0,140.49096528768425
clean_p_1210.jpg,1.0843843843843843,0,0,0,118.0,126.93589743589743,0,149.57895310796073
clean_p_1211.jpg,0.185808105077687,0,0,0,0,119.92134831460675,0,154.78583820600142
clean_p_1212.jpg,0.16639914392723382,102.0,0,0,0,120.66019417475728,0,143.11189313415684
clean_p_1213.jpg,0.6847049981210072,108.0,0,0,115.1590909090909,125.26315789473684,0,146.82135076252723
clean_p_1214.jpg,0.33530671369190074,97.5,0,0,103.83333333333333,116.41584158415841,0,150.28632506315995
clean_p_1215.jpg,0.525815879201169,104.625,0,0,0,114.73333333333333,0,150.498087018418
clean_p_1216.jpg,0.2970524802300503,93.375,0,0,0,118.24223602484471,0,144.54479896591604
clean_p_1217.jpg,2.4627779997336527,104.76470588235294,0,107.0,111.125,118.36842105263158,115.0,147.4199764636658
clean_p_1218.jpg,0.531416716064019,110.0,0,0,117.46153846153847,125.66141732283465,145.5,139.67342064714947
clean_p_1219.jpg,0.11290992112909921,0,0,0,0,130.31,0,147.88115152694027
clean_p_1220.jpg,0.37940503432494277,111.25,0,0,113.0,122.61849710982659,143.0,141.013690511468
clean_p_1221.jpg,0.1520263102058137,0,0,0,106.38461538461539,119.65289256198348,0,145.994210043568
clean_p_1222.jpg,0.3507475813544415,105.5,0,0,107.0,125.03977272727273,0,146.66877538789373
clean_p_1223.jpg,0.35823095823095824,105.0,0,0,109.25,120.0,120.0,149.2427741893391
clean_p_1224.jpg,0.3215651000674612,112.25,0,0,0,130.02068965517242,0,153.84199539303197
clean_p_1225.jpg,0.24597701149425288,0,0,0,0,123.40697674418605,130.5,144.61047567175018
clean_p_1226.jpg,0.46179664363277395,113.0,0,0,117.18181818181819,126.5,0,150.8791674822209
clean_p_1227.jpg,0.2283918281822944,0,0,0,0,0,125.0,145.46507734013713
clean_p_1228.jpg,0.9992968640135003,108.82758620689656,0,0,0,123.0375,0,160.12940461725395
clean_p_1229.jpg,0.16845703125,0,0,0,0,124.06748466257669,0,150.53527354319277
clean_p_1230.jpg,0.2441794434980125,0,0,0,130.66666666666666,133.5733695652174,0,143.5009450094501
clean_p_1231.jpg,0.16430817610062892,109.15384615384616,0,0,0,121.0,0,152.30677927413834
clean_p_1232.jpg,0.15167865707434053,0,0,0,0,0,0,146.3425125488009
clean_p_1233.jpg,0.2180371352785146,0,0,0,0,126.73993808049535,149.0,145.8174087347385
clean_p_1234.jpg,0.33692307692307694,100.5,0,0,107.875,119.52589641434263,0,144.942939481268
clean_p_1235.jpg,0.20058309037900873,0,0,0,0,127.35,0,159.76853239312473
clean_p_1236.jpg,0.20381542475134518,108.75,0,0,112.6,129.27237354085602,0,154.2061403508772
clean_p_1237.jpg,0.24929676511954993,0,0,0,0,127.47272727272727,0,146.9267153476745
clean_p_1238.jpg,0.24716888232397832,0,0,0,0,129.55263157894737,0,156.1443673337637
clean_p_1239.jpg,0.37376237623762376,0,0,0,119.27777777777777,130.83962264150944,148.14285714285714,144.15003900494062
clean_p_1240.jpg,0.6499193362525928,106.33333333333333,0,0,111.85714285714286,126.74725274725274,0,144.58000815993472
clean_p_1241.jpg,0.1750503018108652,0,0,0,0,129.5909090909091,0,150.96665297178856
clean_p_1242.jpg,0.1903435468895079,0,0,0,0,125.98148148148148,0,141.65262244504436
clean_p_1243.jpg,0.2418142780461621,0,0,0,0,129.859649122807,0,143.39108522790906
clean_p_1244.jpg,0.39195509822263797,104.1875,0,0,120.41176470588235,126.95049504950495,0,147.99296307506054
clean_p_1245.jpg,0.23086900129701687,0,0,0,0,0,0,156.06779356230894
clean_p_1246.jpg,0.23798965262379895,0,0,0,0,123.3921568627451,0,144.50297215559496
clean_p_1247.jpg,5.084104046242775,106.72289156626506,0,0,113.87096774193549,122.28189300411523,146.0,144.97642512077294
clean_p_1248.jpg,0.1452225841476656,0,0,0,0,120.83221476510067,0,146.71011034894124
clean_p_1249.jpg,0.2760804179198987,0,0,0,107.03448275862068,121.0,0,148.15401556305974
clean_p_1250.jpg,0.24840865690642902,103.41975308641975,0,0,0,121.33333333333333,0,153.5498388218191
clean_p_1251.jpg,0.19294787560227772,111.66666666666667,0,0,0,123.03418803418803,0,151.44508088861366
clean_p_1252.jpg,1.3823471594259877,104.6842105263158,0,0,107.5,120.93227091633466,128.6,141.44024990030573
clean_p_1253.jpg,0.21222392302645965,0,0,0,101.75,130.7602131438721,0,149.28784291881354
clean_p_1254.jpg,0.2515290519877676,0,0,0,0,124.80252100840336,0,143.31189083820664
clean_p_1255.jpg,0.845279517513338,107.75,0,0,112.72727272727273,130.53703703703704,0,150.9907625600905
clean_p_1256.jpg,0.41511705685618727,97.875,0,0,102.625,114.36507936507937,0,146.21309842495177
clean_p_1257.jpg,1.6585318235064428,117.51515151515152,0,0,0,129.17088607594937,0,159.48354463640544
clean_p_1258.jpg,0.44471328332930077,108.23076923076923,0,0,0,125.40969162995594,155.5,147.5097651421508
clean_p_1259.jpg,1.3043237250554325,112.0,0,0,114.375,130.5759162303665,0,147.36888731396172
clean_p_1260.jpg,0.18681732580037666,0,0,0,108.0,119.12878787878788,0,142.67201068804275
clean_p_1261.jpg,0.175208807896735,0,0,0,0,126.0,0,144.62641476580185
clean_p_1262.jpg,1.2500479386385426,103.125,0,0,111.27586206896552,119.18407960199005,0,145.22570231471943
clean_p_1263.jpg,1.357533039647577,110.5,0,0,112.66666666666667,130.10650887573965,0,153.6508182369183
clean_p_1264.jpg,0.593374377015538,103.16666666666667,0,0,0,118.43111111111111,0,143.20959705372616
clean_p_1265.jpg,0.9647169811320755,108.53846153846153,0,0,114.0,127.23469387755102,0,156.82079646017698
clean_p_1266.jpg,3.8800599700149925,123.42857142857143,0,0,0,136.04666666666665,0,160.6859756097561
clean_p_1267.jpg,0.5950807635829662,103.0,0,0,0,121.56786271450858,130.0,144.71155329322843
clean_p_1268.jpg,0.3949129852744311,101.17391304347827,0,0,0,124.22623828647924,0,148.28411910669976
clean_p_1269.jpg,0.3146341463414634,97.0,0,0,101.33333333333333,121.61278195488721,0,146.58035785926342
clean_p_1270.jpg,2.2442622950819673,104.25,0,0,0,117.94594594594595,0,142.03054350835103
clean_p_1271.jpg,0.14828522082408094,0,0,0,0,119.89285714285714,0,143.26318049115577
clean_p_1272.jpg,0.8228049264998013,99.5,0,0,107.73529411764706,116.88571428571429,0,145.18412445858746
clean_p_1273.jpg,0.4412244158666908,107.21052631578948,0,0,110.0,127.12692307692308,0,153.5665568242777
clean_p_1274.jpg,1.2475718123579251,107.5,0,0,113.42105263157895,125.82828282828282,0,153.3627060830017
clean_p_1275.jpg,1.4763552479815456,109.875,0,0,115.77777777777777,130.69565217391303,0,154.5474847900282
clean_p_1276.jpg,0.8305929247633284,112.4090909090909,0,0,0,130.91925465838509,0,158.6807569427378
clean_p_1277.jpg,0.37762111352133043,107.0,0,0,116.3061224489796,126.77900552486187,0,146.77953024716646
clean_p_1278.jpg,0.198193315266486,109.0,0,0,0,116.6078431372549,0,145.80255809764006
clean_p_1279.jpg,0.22953586497890296,0,0,0,113.4,121.61802030456853,0,138.33458698030634
clean_p_1280.jpg,0.8847727762222701,101.5,0,0,113.25714285714285,123.58943089430895,136.33333333333334,136.68597032909105
clean_p_1281.jpg,1.3876146788990826,113.0,0,0,0,125.69565217391305,0,159.7292159866314
clean_p_1282.jpg,4.403700333636639,121.75,0,0,126.23076923076923,134.7112676056338,157.8235294117647,150.63163997391115
clean_p_1283.jpg,0.21584263689526847,102.125,0,0,0,119.13565891472868,0,152.5992413117964
clean_p_1284.jpg,0.37228447290189803,0,0,0,111.7,128.79225352112675,0,147.75206408893976
clean_p_1285.jpg,0.2121697357886309,112.38461538461539,0,0,0,125.3029197080292,151.5,148.8727800546448
clean_p_1286.jpg,1.9209170530654303,111.6470588235294,0,0,116.27272727272727,124.83815028901734,0,145.3477620730271
clean_p_1287.jpg,1.1052249637155298,100.63636363636364,0,0,108.14285714285714,119.42652329749104,0,143.2115330913153
clean_p_1288.jpg,0.1820478275513641,108.0,0,0,109.0,124.87966804979253,0,148.3679155270021
clean_p_1289.jpg,0.17554540842212074,101.5,0,0,0,123.7816091954023,0,156.562789411846
clean_p_1290.jpg,1.6835443037974684,114.375,0,0,0,127.37606837606837,150.5,150.44200626959247
clean_p_1291.jpg,0.23669923995656894,106.2,0,0,115.0,125.93406593406593,148.5,145.09350284573878
clean_p_1292.jpg,0.4511223750905141,0,0,0,122.42391304347827,132.14204545454547,149.0,147.58892875448487
clean_p_1293.jpg,1.0191772347664707,103.56521739130434,0,0,0,115.64285714285714,0,151.31164812010272
clean_p_1294.jpg,0.18790541954383763,0,0,0,0,133.2741935483871,0,158.72008085314002
clean_p_1295.jpg,2.5068664169787764,114.64285714285714,0,0,121.16216216216216,130.67757009345794,152.0,149.82310388545008
clean_p_1296.jpg,0.14397549353301567,98.0,0,0,0,119.63157894736842,0,149.5447197329116
clean_p_1297.jpg,0.21835443037974683,0,0,0,120.49350649350649,126.83791208791209,0,144.01750695948036
clean_p_1298.jpg,0.17353857430822797,0,0,0,0,131.5019305019305,0,158.45663574021782
clean_p_1299.jpg,0.34544208361891704,105.0,0,0,114.5625,123.7375,0,142.42753794133836
clean_p_1300.jpg,0.18900584795321637,108.25,0,0,113.7,120.63896103896104,141.0,140.88944300063216
clean_p_1301.jpg,0.9986099044309297,111.0,0,0,115.0,127.73480662983425,0,153.54412529243567
clean_p_1302.jpg,0.19826977401129944,110.61904761904762,0,0,0,133.3301282051282,0,158.209364548495
clean_p_1303.jpg,1.1873664937442783,113.14655172413794,0,0,0,129.1522842639594,160.0,154.14030449448447
clean_p_1304.jpg,0.2223818932998024,109.96296296296296,0,0,0,124.54430379746836,0,153.1477093206951
clean_p_1305.jpg,2.2623844512917755,112.92307692307692,0,0,119.68,125.73239436619718,148.5,143.20058305704814
clean_p_1306.jpg,0.4749312136961174,109.0,0,0,115.73076923076923,128.65686274509804,0,150.82783588093324
clean_p_1307.jpg,0.2507354213531753,100.0,0,0,111.08163265306122,124.87428571428572,150.0,139.1214066918002
clean_p_1308.jpg,1.1100512276982866,105.15789473684211,0,0,0,125.54008438818565,0,149.94263658747587
clean_p_1309.jpg,0.6627499123114696,106.33333333333333,0,0,115.02564102564102,125.27522935779817,0,143.87385666319324
clean_p_1310.jpg,0.38693084397028005,0,0,0,111.44444444444444,126.77690802348337,0,141.63202705150655
clean_p_1311.jpg,0.16534541336353342,98.0,0,0,0,123.67094017094017,0,144.70726066581463
clean_p_1312.jpg,0.8951953537486801,108.16666666666667,0,0,114.4,121.56567425569177,145.5,138.63596332924277
clean_p_1313.jpg,0.22673733804475854,0,0,0,0,120.14387211367674,140.0,138.51357666586094
clean_p_1314.jpg,0.16442634080108623,0,0,0,0,128.73291925465838,0,152.74651019147623
clean_p_1315.jpg,0.2418130557362828,108.13333333333334,0,0,0,116.72413793103448,0,144.61527740907883
clean_p_1316.jpg,0.40136986301369865,107.0,0,0,119.13461538461539,126.60317460317461,0,143.6174398511232
clean_p_1317.jpg,2.433819556996218,108.875,0,0,114.85714285714286,124.26162790697674,150.9,143.37841300344303
clean_p_1318.jpg,2.0594775855983056,112.875,0,0,117.11111111111111,127.30113636363636,0,148.6813835309546
clean_p_1319.jpg,0.18788940809968846,0,0,0,112.0,122.3989898989899,0,145.31350873314173
clean_p_1320.jpg,0.14480610162208615,0,0,0,0,113.05681818181819,0,151.7658391997036
clean_p_1321.jpg,1.5496429394148814,109.07142857142857,0,0,120.83333333333333,125.03030303030303,153.375,142.23901683762338
clean_p_1322.jpg,1.0367832167832167,108.0,0,0,114.8,123.88135593220339,127.0,157.36036978894123
clean_p_1323.jpg,0.16021772571293338,0,0,0,0,128.0487804878049,0,155.0630746349378
clean_p_1324.jpg,0.9828700711053652,101.4,104.25,0,111.0,120.203125,121.625,144.80320480721082
clean_p_1325.jpg,0.1276838739150297,94.0,0,0,0,124.22633744855968,0,153.58983994432847
clean_p_1326.jpg,0.14241866175567833,0,0,0,0,122.47,0,148.20140917683452
clean_p_1327.jpg,0.19337660176402063,0,0,0,106.33333333333333,125.75600739371534,0,142.92067969642017
clean_p_1328.jpg,0.19863680623174293,0,0,0,0,131.71355498721226,0,150.5313750846727
clean_p_1329.jpg,0.16161083267387671,0,0,0,0,127.42022471910113,0,152.06482312803016
clean_p_1330.jpg,0.2109617373319545,98.0,0,0,103.72727272727273,120.7936507936508,0,146.99349629961876
clean_p_1331.jpg,0.18808193668528864,105.4,0,0,113.5,119.0,0,145.84738469813098
clean_p_1332.jpg,0.4223696110943624,102.33333333333333,0,0,107.75,119.90120967741936,144.16666666666666,140.13268051221348
clean_p_1333.jpg,0.30805260313457034,106.0,0,0,119.57142857142857,134.15060240963857,0,148.07915824681206
clean_p_1334.jpg,0.42422723475355056,109.0,0,0,116.35714285714286,128.41304347826087,0,152.420165310942
clean_p_1335.jpg,0.2680824222035324,113.33333333333333,0,0,0,132.2528735632184,162.0,153.13860376588946
clean_p_1336.jpg,0.1079306160325505,0,0,0,0,116.07650273224044,0,148.75019416398536
clean_p_1337.jpg,0.1706379707916987,0,0,0,0,0,0,147.33062018933026
clean_p_1338.jpg,0.2234231041814316,0,0,0,110.66666666666667,128.91095890410958,0,144.4031982505296
clean_p_1339.jpg,0.46777507939473195,107.5,0,0,112.0,125.0909090909091,0,149.13484087102177
clean_p_1340.jpg,0.2591930033790499,0,0,0,0,131.16712328767125,147.5,147.18420296104642
clean_p_1341.jpg,0.19037905830358662,0,0,0,113.0,133.71354166666666,0,153.25501941939305
clean_p_1342.jpg,0.17752337955498226,104.3076923076923,0,0,0,114.44871794871794,0,153.14214551322527
clean_p_1343.jpg,0.4804364770070148,111.94871794871794,0,0,0,131.94375,0,156.93103448275863
clean_p_1344.jpg,0.1476608187134503,0,0,0,0,123.44897959183673,0,155.44448068893527
clean_p_1345.jpg,0.20690017881560954,0,0,0,81.0,104.07843137254902,0,140.54526425954998
clean_p_1346.jpg,0.3968546330405214,90.8,0,0,95.0,109.5909090909091,0,141.51603834786997
clean_p_1347.jpg,0.19938739789964993,0,0,0,86.0,113.43448275862069,90.0,142.9333722969024
clean_p_1348.jpg,0.23688821399369234,86.85185185185185,0,0,0,105.71779141104294,0,140.19487212523353
clean_p_1349.jpg,0.1752411575562701,0,0,0,0,101.68211920529801,0,141.02788452064243
clean_p_1350.jpg,0.16950495049504952,0,0,0,106.5,116.55172413793103,0,140.64283854166666
clean_p_1351.jpg,0.1914362519201229,0,0,0,0,112.5360824742268,0,136.98199389623602
clean_p_1352.jpg,0.8556872915894775,103.66666666666667,0,0,108.90123456790124,118.51086956521739,0,142.49948236593278
clean_p_1353.jpg,0.8292372881355933,99.5909090909091,0,0,0,116.46969696969697,0,153.3182709822054
clean_p_1354.jpg,0.7826349110642147,105.33333333333333,0,0,110.35714285714286,121.44444444444444,0,153.9706702057067
clean_p_1355.jpg,0.1785880527540729,100.5,0,0,119.58064516129032,122.24626865671642,0,143.46365211158235
clean_p_1356.jpg,0.5642458100558659,0,0,0,113.75308641975309,123.80281690140845,0,140.3888928648107
clean_p_1357.jpg,0.19523618359427272,0,0,0,0,115.40645161290323,0,140.954894754427
clean_p_1358.jpg,0.669728984841525,110.0,0,0,118.80582524271844,127.42560553633218,154.0,141.27923891161763
clean_p_1359.jpg,0.15724107340873808,87.0,0,0,0,115.496875,0,141.36164134527982
clean_p_1360.jpg,0.2348137535816619,96.66666666666667,0,0,112.28571428571429,115.86770428015564,0,139.87535110167906
clean_p_1361.jpg,0.2279331354475863,96.5,0,0,107.14814814814815,122.8041958041958,0,140.58582114251672
clean_p_1362.jpg,0.1403338718362951,0,0,0,0,0,130.0,153.26247746907825
clean_p_1363.jpg,1.0555366847826086,101.8125,0,0,107.9,116.85263157894737,0,147.5757025633578
clean_p_1364.jpg,0.5257045929018789,99.66666666666667,0,0,106.71428571428571,120.89302325581396,0,151.15706931641327
clean_p_1365.jpg,0.4872903337368148,101.62162162162163,0,0,0,123.02475247524752,0,147.37263961430293
clean_p_1366.jpg,0.1601518026565465,0,0,0,0,117.35406698564593,0,144.95339947950552
clean_p_1367.jpg,2.2873032528856245,104.63953488372093,0,0,111.6,118.6116504854369,0,142.33924731182796
clean_p_1368.jpg,0.4641350210970464,98.625,0,0,106.41666666666667,117.59347826086956,0,137.649543196025
clean_p_1369.jpg,1.5072354820522458,105.33333333333333,0,0,114.0,121.3,148.6,136.41843674793344
clean_p_1370.jpg,0.1778867102396514,83.0,0,0,97.11111111111111,110.48606811145511,0,137.3157495256167
clean_p_1371.jpg,0.40697864014348606,101.5,0,0,109.94029850746269,118.89495798319328,0,139.90290913444272
clean_p_1372.jpg,0.17899364924279434,0,0,0,104.25,122.81603773584905,0,152.84193500223958
clean_p_1373.jpg,0.6999847630656711,98.12903225806451,0,0,102.5,116.31404958677686,146.0,140.932037048396
clean_p_1374.jpg,0.24882454837911408,96.86666666666666,0,0,101.0,115.5372340425532,0,146.26526864522245
clean_p_1375.jpg,0.371900826446281,106.8,0,0,112.36363636363636,119.28378378378379,148.5,147.19262700891156
clean_p_1376.jpg,0.21647819063004847,0,0,0,0,128.56967213114754,122.0,141.3755220763723
clean_p_1377.jpg,0.5894521058516586,99.66666666666667,0,0,108.27272727272727,121.69417475728156,0,141.78596833809888
clean_p_1378.jpg,0.5591315060055436,104.33333333333333,0,0,111.52173913043478,122.94392523364486,0,145.64466888557328
clean_p_1379.jpg,0.11709750566893425,0,0,0,0,120.96022727272727,0,145.0104452181643
clean_p_1380.jpg,1.0834947277813642,102.0,0,0,109.38461538461539,127.69354838709677,0,150.94386032603452
clean_p_1381.jpg,0.31695840391492563,109.0,0,0,114.23529411764706,127.17808219178082,0,150.77436946148603
clean_p_1382.jpg,1.263987211692167,110.21153846153847,0,0,0,123.0576923076923,153.0,148.5129974214231
clean_p_1383.jpg,0.8041724070064948,107.0,0,0,116.76923076923077,126.6776119402985,0,140.99247598101633
clean_p_1384.jpg,0.1917742706838833,0,0,0,117.96428571428571,127.3659217877095,0,145.06726722777486
clean_p_1385.jpg,0.19408812046848856,0,0,0,0,127.59160305343511,0,144.70738661676913
clean_p_1386.jpg,0.28506375227686703,0,0,0,117.64285714285714,128.00107874865157,138.47368421052633,139.52014528254077
clean_p_1387.jpg,0.3068362480127186,106.93548387096774,0,0,0,123.11464968152866,0,154.93627344090712
clean_p_1388.jpg,0.8764174959500116,107.14285714285714,0,0,116.3125,122.44107744107744,149.0,142.3912097476066
clean_p_1389.jpg,0.3056623110427876,0,0,0,116.54545454545455,126.97855227882037,136.0,145.4612166954624
clean_p_1390.jpg,0.34663573085846866,0,0,0,96.33333333333333,112.16247906197655,124.5,131.5847366535292
clean_p_1391.jpg,0.1684313725490196,0,0,0,0,118.52709359605912,0,140.15993864040044
clean_p_1392.jpg,0.22436240413768505,0,0,0,108.5,122.35467980295566,115.0,137.87290354539664
clean_p_1393.jpg,0.2472776009381806,98.0,0,0,110.1,121.74222222222222,0,141.83176001678206
clean_p_1394.jpg,0.23630401234567902,0,0,0,119.7012987012987,126.88256227758008,147.0,140.45169017833376
clean_p_1395.jpg,0.9644830307813733,0,0,0,113.94736842105263,129.32584269662922,135.0,147.77714285714285
clean_p_1396.jpg,0.16389576700860747,100.0,0,0,108.83333333333333,122.01498127340824,0,149.3062335381914
clean_p_1397.jpg,0.22495527728085868,0,0,0,0,126.74378585086042,0,145.6378267027166
clean_p_1398.jpg,0.30874747020463233,0,0,0,114.4,123.01346801346801,125.0,138.78212843129174
clean_p_1399.jpg,0.24613534867743045,104.06666666666666,0,0,0,121.23493975903614,0,147.01905162569867
clean_p_1400.jpg,0.21054475389735505,0,0,0,107.0,123.14900662251655,141.0,140.68278609699135
clean_p_1401.jpg,1.0171872112363705,108.6989247311828,0,0,114.42857142857143,122.75916230366492,156.0,148.10673036221806
clean_p_1402.jpg,0.6727792732166891,106.85714285714286,0,0,113.33333333333333,122.76744186046511,0,147.3473630831643
clean_p_1403.jpg,0.27620997221816057,99.53333333333333,0,0,0,121.25321888412017,0,156.02842989446478
clean_p_1404.jpg,0.9744177166857579,107.73913043478261,0,0,0,122.02564102564102,0,154.97079946334148
clean_p_1405.jpg,0.5039491758241759,107.02222222222223,0,0,0,121.18471337579618,0,152.04536135315223
clean_p_1406.jpg,0.15987582460225067,0,0,0,0,120.64516129032258,0,152.1991376987335
clean_p_1407.jpg,0.27978557841950547,0,0,0,107.96153846153847,120.41612903225807,0,141.5206961736523
clean_p_1408.jpg,1.9528283796740173,101.33333333333333,0,0,107.1,116.90196078431373,0,140.46757270614745
clean_p_1409.jpg,1.6106154198123999,110.87878787878788,0,0,114.0,125.8853046594982,0,148.82040136202275
clean_p_1410.jpg,0.24166009981612818,104.4862385321101,0,0,0,121.33333333333333,147.0,146.4260741558561
clean_p_1411.jpg,0.2852142023670612,105.45454545454545,0,0,0,125.31400966183575,0,147.36285936285935
clean_p_1412.jpg,1.1095736724008975,103.0,0,0,105.85714285714286,120.2603305785124,0,147.9129615982969
clean_p_1413.jpg,1.7288995726495726,105.36,0,0,111.4,127.55672823218997,147.0,141.16152753405197
clean_p_1414.jpg,0.6316894018887723,107.0,0,0,116.6086956521739,126.2483660130719,0,141.92310830104017
clean_p_1415.jpg,1.036536462201099,0,0,0,113.72566371681415,126.23308270676692,0,144.0023724167018
clean_p_1416.jpg,0.43278561262776555,103.8,0,0,0,119.68047337278107,0,151.3524086094978
clean_p_1417.jpg,0.1822698338767272,93.33333333333333,0,0,0,112.875,0,148.7379518072289
clean_p_1418.jpg,0.22152065245987898,0,0,0,0,135.64197530864197,0,158.27755583802434
clean_p_1419.jpg,0.22327898550724637,106.42857142857143,0,0,0,120.06293706293707,149.5,147.7115566782444
clean_p_1420.jpg,1.887402799377916,109.0,0,0,0,121.44736842105263,0,157.506158077245
clean_p_1421.jpg,0.8629308076821889,103.77777777777777,0,0,110.0,127.976,0,144.5004112969564
clean_p_1422.jpg,0.20746184284906727,104.97402597402598,0,0,0,119.36363636363636,0,153.9760681015098
clean_p_1423.jpg,0.1646090534979424,0,0,0,0,123.25405405405405,0,146.4075866486371
clean_p_1424.jpg,0.8388311222660452,0,0,0,102.47368421052632,117.85714285714286,0,137.28406963034885
clean_p_1425.jpg,0.5010856079404467,0,0,0,102.0,123.38365896980461,123.625,142.70851293103448
clean_p_1426.jpg,0.23589836006487655,101.75,0,0,104.0,126.4963768115942,0,151.99179469273744
clean_p_1427.jpg,0.15995762711864406,99.0,0,0,0,118.50691244239631,0,141.81869144524651
clean_p_1428.jpg,0.541518510771805,106.66666666666667,0,0,112.55,125.99128919860627,0,146.34030215168625
clean_p_1429.jpg,0.893546124166959,109.55555555555556,0,0,0,126.78350515463917,0,153.0447408305547
clean_p_1430.jpg,0.22424242424242424,0,0,0,0,123.22699386503068,155.0,144.28338889978428
clean_p_1431.jpg,0.6402250862225449,110.34375,0,0,0,128.8423236514523,142.0,151.50055831265507
clean_p_1432.jpg,1.3602676273803396,112.33333333333333,0,0,119.46666666666667,127.27581329561528,147.91666666666666,142.56158650013288
clean_p_1433.jpg,0.13800878129820815,0,0,0,0,119.46315789473684,0,144.19954614967193
clean_p_1434.jpg,0.18387620594135065,0,0,0,105.8,125.48219178082192,0,146.70042240386198
