filename,rstd_bins0,rstd_bins1,rstd_bins2,rstd_bins3,rstd_bins4,rstd_bins5,rstd_bins6,rstd_bins7,class
clean_np_10032.jpg,0.6914832322034299,0,0,0,0,0,0,3.9691406825477626,0
clean_np_10033.jpg,0.6588208182196804,0,0,0,0,0,0,5.090459341068456,0
clean_np_10034.jpg,0.6831416740208482,0,0,0,0,0,0,5.991673815685354,0
clean_np_10035.jpg,0.6860203539175643,0,0,0,0,0,0,5.686494589445617,0
clean_np_10036.jpg,0.6223581802674942,0,0,0,0,0,0,4.817198098751487,0
clean_np_10037.jpg,0.6202459202920585,0,0,0,0,0,0,5.83479849524636,0
clean_np_10038.jpg,0.6916008263722879,0,0,0,0,0,0,6.00046211052794,0
clean_np_10039.jpg,0.6255348456793925,0,0,0,0,0,0,4.83559307351612,0
clean_np_10040.jpg,0.6381838216223608,0,0,0,0,0,0,5.039443381508905,0
clean_np_10041.jpg,0.6394899478424312,0,0,0,0,0,0,5.175150687390344,0
clean_np_10042.jpg,0.5643367922779192,0,0,0,0,0,0,4.443209240235836,0
clean_np_10043.jpg,0.5618677251376256,0,0,0,0,0,0,4.362786918273489,0
clean_np_10044.jpg,0.6005807298739628,0,0,0,0,0,0,5.088521445992561,0
clean_np_10045.jpg,0.604822877610913,0,0,0,0,0,0,5.513398501251402,0
clean_np_10046.jpg,0.567794236846848,0,0,0,0,0,0,4.698765892943233,0
clean_np_10047.jpg,0.6204725205492986,0,0,0,0,0,0,6.913439948808733,0
clean_np_10048.jpg,0.6460168423123314,0,0,0,0,0,0,5.106503726688766,0
clean_np_10049.jpg,0.52042721036846,0,0,0,0,0,0,6.447289901097282,0
clean_np_10050.jpg,0.8036540355194052,0,0,0,0,0,0,11.328289637798932,0
clean_np_10051.jpg,0.6301615235814872,0,0,0,0,0,0,5.6872927224531855,0
clean_np_10052.jpg,0.6655392147399068,0,0,0,0,0,0,5.10012819113552,0
clean_np_10053.jpg,0.6610310231693015,0,0,0,0,0,0,5.218568619113884,0
clean_np_10054.jpg,0.709631071080114,0,0,0,0,0,0,6.339259237253068,0
clean_np_10055.jpg,0.6454989106251396,0,0,0,0,0,0,5.607601252895008,0
clean_np_10056.jpg,0.6137721305508548,0,0,0,0,0,0,6.371549426899702,0
clean_np_10057.jpg,0.6400839723113474,0,0,0,0,0,0,5.224706664411987,0
clean_np_10058.jpg,0.6899859545069168,0,0,0,0,0,0,6.16696417188316,0
clean_np_10059.jpg,0.6813824339084571,0,0,0,0,0,0,4.608532605778008,0
clean_np_10060.jpg,0.7259813945270376,0,0,0,0,0,0,5.95185188426201,0
clean_np_10061.jpg,0.6703432018578147,0,0,0,0,0,0,4.139080497241432,0
clean_np_10062.jpg,0.6419639051541789,0,0,0,0,0,0,5.198561681590093,0
clean_np_10063.jpg,0.6367213946730201,0,0,0,0,0,0,6.427375145904566,0
clean_np_10064.jpg,0.7025292240090899,0,0,0,0,0,0,4.332389110878663,0
clean_np_10065.jpg,0.7683527945032519,0,0,0,0,0,0,5.955537373820084,0
clean_np_10066.jpg,0.5886016639454102,0,0,0,0,0,0,5.782517155521196,0
clean_np_10067.jpg,0.6992851208394182,0,0,0,0,0,0,5.205503456105867,0
clean_np_10068.jpg,0.7235298034170462,0,0,0,0,0,0,6.214586417673004,0
clean_np_10069.jpg,0.6435059734969041,0,0,0,0,0,0,6.154728707526822,0
clean_np_10070.jpg,0.6566287671541169,0,0,0,0,0,0,4.889564861121582,0
clean_np_10071.jpg,0.6876194041205992,0,0,0,0,0,0,4.58350760834604,0
clean_np_10072.jpg,0.6508621212282529,0,0,0,0,0,0,5.243327614258481,0
clean_np_10073.jpg,0.6524002207840084,0,0,0,0,0,0,4.722740414699386,0
clean_np_10074.jpg,0.7457872354062125,0,0,0,0,0,0,4.7960808439146865,0
clean_np_10075.jpg,10.526370244442255,0.0,0,0,0.0,1.886614200474906,0,4.849354033678651,0
clean_np_10076.jpg,0.678447483414147,0,0,0,0,0,0,4.901386034984387,0
clean_np_10077.jpg,0.6529204414435026,0,0,0,0,0,0,4.86992890142018,0
clean_np_10078.jpg,0.6779784762805654,0,0,0,0,0,0,5.605266985235535,0
clean_np_10079.jpg,0.653849471754297,0,0,0,0,0,0,4.573997060358428,0
clean_np_10080.jpg,0.7262710744093231,0,0,0,0,0,0,5.08777215390586,0
clean_np_10081.jpg,0.7149602590685191,0,0,0,0,0,0,4.378061424985176,0
clean_np_10082.jpg,0.6609417380557829,0,0,0,0,0,0,4.926521100858475,0
clean_np_10083.jpg,0.6120308538328545,0,0,0,0,0,0,4.512532006515403,0
clean_np_10084.jpg,0.597365359564612,0,0,0,0,0,0,5.003371824844928,0
clean_np_10085.jpg,0.6811245086102183,0,0,0,0,0,0,5.159187470472911,0
clean_np_10086.jpg,0.6837042607003397,0,0,0,0,0,0,4.747986799692987,0
clean_np_10087.jpg,0.8324405974198413,0,0,0,0,0,0,5.307068650596604,0
clean_np_10088.jpg,0.9393752023881441,0,0,0,0,0,0,5.391878431186641,0
clean_np_10089.jpg,0.6617504830852847,0,0,0,0,0,0,4.929868368556872,0
clean_np_10090.jpg,0.7715564281581752,0,0,0,0,0,0,4.969335081980629,0
clean_np_10091.jpg,0.6616689018592068,0,0,0,0,0,0,5.728514048088093,0
clean_np_10092.jpg,0.673121894067256,0,0,0,0,0,0,4.784457393089262,0
clean_np_10093.jpg,0.6581315891208263,0,0,0,0,0,0,4.00587105453489,0
clean_np_10094.jpg,0.7621697495561635,0,0,0,0,0,0,4.853194750382133,0
clean_np_10095.jpg,0.6815109461877542,0,0,0,0,0,0,5.919255406503785,0
clean_np_10096.jpg,0.8076345655513923,0,0,0,0,0,0,4.2489974245407796,0
clean_np_10097.jpg,0.7119369810403667,0,0,0,0,0,0,4.276821073218303,0
clean_np_10098.jpg,0.9645159689984333,0,0,0,0,0,0,5.17291660185125,0
clean_np_10099.jpg,0.8437669101869631,0,0,0,0,0,0,4.473728008884115,0
clean_np_10100.jpg,0.6864848752556431,0,0,0,0,0,0,5.427968576726369,0
clean_np_10101.jpg,0.721695782998879,0,0,0,0,0,0,5.860670524360232,0
clean_np_10102.jpg,0.7276891576903097,0,0,0,0,0,0,6.253007185694167,0
clean_np_10103.jpg,0.6082441377863337,0,0,0,0,0,0,7.042010717955186,0
clean_np_10104.jpg,0.5830387228452694,0,0,0,0,0,0,5.890235363781693,0
clean_np_10105.jpg,0.6076679838887877,0,0,0,0,0,0,4.305708703374485,0
clean_np_10106.jpg,0.73300427814999,0,0,0,0,0,0,7.004076381672495,0
clean_np_10107.jpg,0.6674610847087143,0,0,0,0,0,0,7.904688269968644,0
clean_np_10108.jpg,0.7343434795579038,0,0,0,0,0,0,6.903760396259828,0
clean_np_10109.jpg,0.7228206291639965,0,0,0,0,0,0,6.929144559917698,0
clean_np_10110.jpg,0.7666756405614208,0,0,0,0,0,0,6.987487919852448,0
clean_np_10111.jpg,0.6407218327153009,0,0,0,0,0,0,5.234147766192365,0
clean_np_10112.jpg,0.6706123292140473,0,0,0,0,0,0,4.985982098425728,0
clean_np_10113.jpg,0.6645766962767123,0,0,0,0,0,0,7.752170835114424,0
clean_np_10114.jpg,0.6196611234576527,0,0,0,0,0,0,7.329899253722957,0
clean_np_10115.jpg,0.6359046505553632,0,0,0,0,0,0,4.944490275358169,0
clean_np_10116.jpg,0.6229909451522981,0,0,0,0,0,0,4.389012597058462,0
clean_np_10117.jpg,0.6593630675946157,0,0,0,0,0,0,5.938083688740934,0
clean_np_10118.jpg,0.6941231689500449,0,0,0,0,0,0,6.232787674266688,0
clean_np_10119.jpg,0.7568323374109208,0,0,0,0,0,0,6.08261471511282,0
clean_np_10120.jpg,0.6377528574478855,0,0,0,0,0,0,4.629551338308883,0
clean_np_10121.jpg,0.700346426685342,0,0,0,0,0,0,6.01322643641829,0
clean_np_10122.jpg,0.6247165041921969,0,0,0,0,0,0,6.801613223513882,0
clean_np_10123.jpg,0.7001690246507485,0,0,0,0,0,0,5.394029037241221,0
clean_np_10124.jpg,0.5993254323358025,0,0,0,0,0,0,3.860518943110391,0
clean_np_10125.jpg,0.6976513810004981,0,0,0,0,0,0,5.730452808241331,0
clean_np_10126.jpg,0.7199847102029455,0,0,0,0,0,0,6.510993772054394,0
clean_np_10127.jpg,0.6667980006258691,0,0,0,0,0,0,6.568523254574305,0
clean_np_10128.jpg,0.5660698890388604,0,0,0,0,0,0,5.931316203521357,0
clean_np_10129.jpg,0.7649278507535795,0,0,0,0,0,0,7.017118634392167,0
clean_np_10130.jpg,0.6841981893741995,0,0,0,0,0,0,5.712103052154023,0
clean_np_10131.jpg,0.6397730617814307,0,0,0,0,0,0,5.054712731509177,0
clean_np_10132.jpg,0.5968182056479908,0,0,0,0,0,0,5.840985298284575,0
clean_np_10133.jpg,0.7336051515836,0,0,0,0,0,0,6.514487309966254,0
clean_np_10134.jpg,0.7298520754472902,0,0,0,0,0,0,7.224094599545818,0
clean_np_10135.jpg,0.6945244445067525,0,0,0,0,0,0,6.326209736453378,0
clean_np_10136.jpg,0.7757382396149557,0,0,0,0,0,0,5.362244265777797,0
clean_np_10137.jpg,0.7034800753687358,0,0,0,0,0,0,6.023164115966792,0
clean_np_10138.jpg,0.6698789716380873,0,0,0,0,0,0,8.553204885155678,0
clean_np_10139.jpg,0.773429123207983,0,0,0,0,0,0,5.113675338612504,0
clean_np_10140.jpg,0.5888016410809856,0,0,0,0,0,0,4.720423828657233,0
clean_np_10141.jpg,0.6244572064130764,0,0,0,0,0,0,4.599420323628588,0
clean_np_10142.jpg,0.7111319977722858,0,0,0,0,0,0,4.687809220184543,0
clean_np_10143.jpg,0.6704690854199327,0,0,0,0,0,0,4.203151225600492,0
clean_np_10144.jpg,0.7431123743245834,0,0,0,0,0,0,5.02532108401815,0
clean_np_10145.jpg,0.657669049307334,0,0,0,0,0,0,6.966395358588203,0
clean_np_10146.jpg,0.7178827768459546,0,0,0,0,0,0,4.286752729070749,0
clean_np_10147.jpg,0.7676617661590114,0,0,0,0,0,0,9.136787457911494,0
clean_np_10148.jpg,0.6214478030126415,0,0,0,0,0,0,5.258132508063193,0
clean_np_10149.jpg,0.6520725935784984,0,0,0,0,0,0,5.641075518602747,0
clean_np_10150.jpg,0.6744280350843715,0,0,0,0,0,0,5.3166051724692975,0
clean_np_10151.jpg,0.6984202426392813,0,0,0,0,0,0,4.0021946913153075,0
clean_np_10152.jpg,0.6488006820320658,0,0,0,0,0,0,6.3310262516153175,0
clean_np_10153.jpg,0.666762689376862,0,0,0,0,0,0,8.134916556326734,0
clean_np_10154.jpg,0.6295202554263812,0,0,0,0,0,0,6.021748263642332,0
clean_np_10155.jpg,0.7358236701541456,0,0,0,0,0,0,4.032594567282916,0
clean_np_10156.jpg,0.7469212742398175,0,0,0,0,0,0,4.659638816406416,0
clean_np_10157.jpg,0.5931534494872314,0,0,0,0,0,0,7.300861790290185,0
clean_np_10158.jpg,0.6889723721445922,0,0,0,0,0,0,5.487236712909818,0
clean_np_10159.jpg,0.701986516462624,0,0,0,0,0,0,6.65057589131723,0
clean_np_10160.jpg,0.6489313874136925,0,0,0,0,0,0,6.040833223941166,0
clean_np_10161.jpg,0.6539615271215248,0,0,0,0,0,0,6.016609345365629,0
clean_np_10162.jpg,0.6723389608383477,0,0,0,0,0,0,4.9979058835234875,0
clean_np_10163.jpg,0.6838551833429303,0,0,0,0,0,0,7.569257463687189,0
clean_np_10164.jpg,0.7229656800418023,0,0,0,0,0,0,4.292636737589463,0
clean_np_10165.jpg,0.6832494802510855,0,0,0,0,0,0,4.139496626137663,0
clean_np_10166.jpg,0.5823037793600206,0,0,0,0,0,0,5.662194687060916,0
clean_np_10167.jpg,0.6686919609168857,0,0,0,0,0,0,4.985092212799168,0
clean_np_10168.jpg,0.6690596649212898,0,0,0,0,0,0,4.544589305298461,0
clean_np_10169.jpg,0.6867064819407491,0,0,0,0,0,0,4.889077225027543,0
clean_np_10170.jpg,0.6947307610901973,0,0,0,0,0,0,4.6918733725159205,0
clean_np_10171.jpg,0.6171379060070286,0,0,0,0,0,0,5.907278525809848,0
clean_np_10172.jpg,3.967213251489919,0,0,0,3.181980515339464,0,3.2184118413168927,6.71133778062804,0
clean_np_10173.jpg,0.6074642254817231,0,0,0,0,0,0,7.523366641076145,0
clean_np_10174.jpg,0.6813267122522979,0,0,0,0,0,0,7.642970037562506,0
clean_np_10175.jpg,0.703009777521554,0,0,0,0,0,0,5.283080077328777,0
clean_np_10176.jpg,0.6660983756178952,0,0,0,0,0,0,7.657736760572905,0
clean_np_10177.jpg,0.6689920775136,0,0,0,0,0,0,4.998532800186534,0
clean_np_10178.jpg,0.687882647862079,0,0,0,0,0,0,8.104047483102008,0
clean_np_10179.jpg,0.575255866245875,0,0,0,0,0,0,6.926500255754455,0
clean_np_10180.jpg,0.7016593314754992,0,0,0,0,0,0,5.694109548503286,0
clean_np_10181.jpg,0.5296061577407365,0,0,0,0,0,0,6.694811662604717,0
clean_np_10182.jpg,0.6896203739802184,0,0,0,0,0,0,7.112176870434066,0
clean_np_10183.jpg,0.5372180403897958,0,0,0,0,0,0,6.878795848797292,0
clean_np_10184.jpg,0.7324934107727055,0,0,0,0,0,0,5.849564205690095,0
clean_np_10185.jpg,0.6917262928282232,0,0,0,0,0,0,5.157468623847078,0
clean_np_10186.jpg,0.6303089402079378,0,0,0,0,0,0,7.3810102332254806,0
clean_np_10187.jpg,0.6350074851926172,0,0,0,0,0,0,6.780951082468013,0
clean_np_10188.jpg,0.6940401066272722,0,0,0,0,0,0,7.179594890099104,0
clean_np_10189.jpg,0.7950717392340971,0,0,0,0,0,0,6.53070294599735,0
clean_np_10190.jpg,0.6887823688221386,0,0,0,0,0,0,4.957224701001005,0
clean_np_10191.jpg,0.6402187485495938,0,0,0,0,0,0,4.889226071650732,0
clean_np_10192.jpg,0.6330523894580815,0,0,0,0,0,0,4.563764041594666,0
clean_np_10193.jpg,0.7266036866538615,0,0,0,0,0,0,4.895088911304176,0
clean_np_10194.jpg,0.6812419097755118,0,0,0,0,0,0,3.960820305616172,0
clean_np_10195.jpg,0.6432447465275455,0,0,0,0,0,0,3.971773066601937,0
clean_np_10196.jpg,0.7003900773581719,0,0,0,0,0,0,5.446813855149651,0
clean_np_10197.jpg,0.7025583391543023,0,0,0,0,0,0,6.077834105914553,0
clean_np_10198.jpg,0.9769315964040997,0,0,0,0,0,0,3.582439996991632,0
clean_np_10199.jpg,0.6643039434098791,0,0,0,0,0,0,4.286756627912931,0
clean_np_10200.jpg,0.8563679408110546,0,0,0,0,0,0,5.089891985366474,0
clean_np_10201.jpg,0.761045763905065,0,0,0,0,0,0,4.90718237021078,0
clean_np_10202.jpg,0.6885763388132117,0,0,0,0,0,0,8.096846800727182,0
clean_np_10203.jpg,0.7655982323992768,0,0,0,0,0,0,5.402795088647741,0
clean_np_10204.jpg,0.6541482203714526,0,0,0,0,0.3535533905932738,0,6.0104999611596535,0
clean_np_10205.jpg,0.7065225224843799,0,0,0,0,4.512941737325098,0,6.1868551410566806,0
clean_np_10206.jpg,2.7103922732128387,0,0,0,0.0,0,0,4.096290881644532,0
clean_np_10207.jpg,0.6319384201473095,0,0,0,0,0,0,6.031398292206115,0
clean_np_10208.jpg,0.6289963835790786,0,0,0,0,0,0,7.152291730573771,0
clean_np_10209.jpg,0.5789397933495039,0,0,0,0,0,0,4.575441252625365,0
clean_np_10210.jpg,0.5816553174086765,0,0,0,0,0,0,4.312041042145999,0
clean_np_10211.jpg,0.5680315574427449,0,0,0,0,0,0,3.681140849835364,0
clean_np_10212.jpg,0.6407133480569412,0,0,0,0,0,0,5.046182752759271,0
clean_np_10213.jpg,0.8288791351428078,0,0,0,0,0,0,5.323765913269674,0
clean_np_10214.jpg,0.6525678561443318,0,0,0,0,0,0,5.563102209619641,0
clean_np_10215.jpg,0.6777168472863474,0,0,0,0,0,0,4.774860723631224,0
clean_np_10216.jpg,0.7319285117294865,0,0,0,0,0,0,5.019926358835596,0
clean_np_10217.jpg,0.6631141029649645,0,0,0,0,0,0,7.271034607591522,0
clean_np_10218.jpg,0.7452996191278976,0,0,0,0,0,0,4.990071225948554,0
clean_np_10219.jpg,0.6347372814920119,0,0,0,0,0,0,4.862328591622687,0
clean_np_10220.jpg,0.68609554178244,0,0,0,0,0,0,5.639224616525171,0
clean_np_10221.jpg,0.6470244677269765,0,0,0,0,0,0,6.936948786034463,0
clean_np_10222.jpg,0.7302064192822848,0,0,0,0,0,0,6.024718205347128,0
clean_np_10223.jpg,0.6219410679174447,0,0,0,0,0,0,5.48601080829385,0
clean_np_10224.jpg,0.4774621608459884,0,0,0,0,0,0,4.6926223281546156,0
clean_np_10225.jpg,0.5890085987604053,0,0,0,0,0,0,5.29206653857252,0
clean_np_10226.jpg,0.5918782839780959,0,0,0,0,0,0,5.309818390715298,0
clean_np_10227.jpg,0.5713967935792748,0,0,0,0,0,0,4.210823587026202,0
clean_np_10228.jpg,0.6247379335882237,0,0,0,0,0,0,5.397626630214275,0
clean_np_10229.jpg,0.6161478197731285,0,0,0,0,0,0,4.518538257600042,0
clean_np_10230.jpg,0.6960716219648597,0,0,0,0,0,0,4.523721052896637,0
clean_np_10231.jpg,0.6254813400182657,0,0,0,0,0,0,4.764487828463556,0
clean_np_10232.jpg,0.592549347181715,0,0,0,0,0,0,4.9300151731558435,0
clean_np_10233.jpg,0.5917730633840392,0,0,0,0,0,0,4.957000314627386,0
clean_np_10234.jpg,0.7272546013756537,0,0,0,0,0,0,4.433959308203603,0
clean_np_10235.jpg,0.5797829012141633,0,0,0,0,0,0,5.242962397238623,0
clean_np_10236.jpg,0.6928298123931339,0,0,0,0,0,0,5.524042429652848,0
clean_np_10237.jpg,0.6950717524041388,0,0,0,0,0,0,5.5180095541873895,0
clean_np_10238.jpg,0.7193348856956239,0,0,0,0,0,0,6.635783641085326,0
clean_np_10239.jpg,0.5654102443805122,0,0,0,0,0,0,4.160157947147882,0
clean_np_10240.jpg,0.5781524636766987,0,0,0,0,0,0,5.24168278212778,0
clean_np_10241.jpg,0.6696695986319596,0,0,0,0,0,0,5.218667447709213,0
clean_np_10242.jpg,0.6053398517734717,0,0,0,0,0,0,4.511673216699038,0
clean_np_10243.jpg,7.386683330856993,0,0,0,8.364074836143194,4.536602736396957,10.55161434187635,6.250254670786516,0
clean_np_10244.jpg,0.5787518357355943,0,0,0,0,0,0,4.901494447905979,0
clean_np_10245.jpg,0.7199114071864112,0,0,0,0,0,0,4.860723875242112,0
clean_np_10246.jpg,0.6023778093465648,0,0,0,0,0,0,3.8929698775793278,0
clean_np_10247.jpg,0.5849361406789066,0,0,0,0,0,0,5.139710239941391,0
clean_np_10248.jpg,0.6403482485962304,0,0,0,0,0,0,3.7541441526654906,0
clean_np_10249.jpg,0.6819437599757601,0,0,0,0,0,0,4.255655012202473,0
clean_np_10250.jpg,0.6644157792064076,0,0,0,0,2.9847495973247327,0,6.0762998933840615,0
clean_np_10251.jpg,0.6422831383075621,0,0,0,0,0,0,5.22726166219821,0
clean_np_10252.jpg,0.7413504590360365,0,0,0,0,0,0,6.068010214565829,0
clean_np_10253.jpg,0.739497645260767,0,0,0,0,0,0,5.143146871248225,0
clean_np_10254.jpg,0.6582884941624202,0,0,0,0,0,0,5.599392671616338,0
clean_np_10255.jpg,0.6410962681221173,0,0,0,0,0,0,4.311545411852611,0
clean_np_10256.jpg,0.645075794208604,0,0,0,0,0,0,4.243547854936527,0
clean_np_10257.jpg,0.5786701862729453,0,0,0,0,0,0,4.222490185070974,0
clean_np_10258.jpg,0.62380343276795,0,0,0,0,0,0,4.735573746228218,0
clean_np_10259.jpg,0.6355220769642603,0,0,0,0,0,0,5.07058158208639,0
clean_np_10260.jpg,0.6155026881117612,0,0,0,0,0,0,6.111974001330403,0
clean_np_10261.jpg,0.6489813441156838,0,0,0,0,0,0,5.7068050348761306,0
clean_np_10262.jpg,0.6057288607970795,0,0,0,0,0,0,5.241305117386938,0
clean_np_10263.jpg,0.612084134739911,0,0,0,0,0,0,6.292380073787059,0
clean_np_10264.jpg,0.6864793740386255,0,0,0,0,0,0,6.2945730766423384,0
clean_np_10265.jpg,0.6645689327336368,0,0,0,0,0,0,6.356103955671063,0
clean_np_10266.jpg,0.5803323405375749,0,0,0,0,0,0,6.8089679976484625,0
clean_np_10267.jpg,0.7000339248383208,0,0,0,0,0,0,5.920812283651399,0
clean_np_10268.jpg,0.6827204122050289,0,0,0,0,0,0,6.61153502035844,0
clean_np_10269.jpg,0.5734925141131986,0,0,0,0,0,0,5.571155551976569,0
clean_np_10270.jpg,0.6002658921447753,0,0,0,0,0,0,5.673621368796767,0
clean_np_10271.jpg,0.7793149476196556,0,0,0,0,0,0,4.05682290021765,0
clean_np_10272.jpg,0.7428300286615485,0,0,0,0,0,0,5.548079222550213,0
clean_np_10273.jpg,0.6087212596875479,0,0,0,0,0,0,5.588396030409556,0
clean_np_10274.jpg,0.6167109777479947,0,0,0,0,0,0,4.915901354503663,0
clean_np_10275.jpg,0.6402117856850507,0,0,0,0,0,0,5.098902905941769,0
clean_np_10276.jpg,0.6101482123895834,0,0,0,0,0,0,3.3783722885442637,0
clean_np_10277.jpg,0.6518425178088061,0,0,0,0,0,0,7.733115451951565,0
clean_np_10278.jpg,0.6386347045181308,0,0,0,0,0,0,4.028938455235594,0
clean_np_10279.jpg,0.6504599785072159,0,0,0,0,0,0,3.815410010476898,0
clean_np_10280.jpg,0.688878211851276,0,0,0,0,0,0,4.040872420657793,0
clean_np_10281.jpg,0.6145061533305772,0,0,0,0,0,0,4.192763373608577,0
clean_np_10282.jpg,6.297504988121726,2.5115596638482027,0.0,0.28617852495976714,0,0.7605684447633313,5.122670112645848,11.096816454671682,0
clean_np_10283.jpg,0.6615143162184602,0,0,0,0,0,0,4.385970132666308,0
clean_np_10284.jpg,0.5178576846045755,0,0,0,0,0,0,4.544970444275082,0
clean_np_10285.jpg,0.6361275371535104,0,0,0,0,0,0,4.416084979741772,0
clean_np_10286.jpg,0.6422023984974814,0,0,0,0,0,0,4.211048117829659,0
clean_np_10287.jpg,0.5800593280633081,0,0,0,0,0,0,4.14376961682017,0
clean_np_10288.jpg,0.5507545650323573,0,0,0,0,0,0,4.151836127996319,0
clean_np_10289.jpg,0.6524161386326365,0,0,0,0,0,0,3.485323942662747,0
clean_np_10290.jpg,0.7135776629207762,0,0,0,0,0,0,3.2502760978629266,0
clean_np_10291.jpg,0.5294023308392599,0,0,0,0,0,0,3.823700982916083,0
clean_np_10292.jpg,0.5694397697152711,0,0,0,0,0,0,4.530587069531707,0
clean_np_10293.jpg,0.6228195599162081,0,0,0,0,0,0,3.8537741765767266,0
clean_np_10294.jpg,0.6704849746424363,0,0,0,0,0,0,4.30417114548037,0
clean_np_10295.jpg,0.5987853169295921,0,0,0,0,0,0,3.812508143100916,0
clean_np_10296.jpg,0.7782469546790162,0,0,0,0,0,0,3.7685964484233057,0
clean_np_10297.jpg,0.6111901521556148,0,0,0,0,0,0,3.377811181702175,0
clean_np_10298.jpg,0.5854061773106403,0,0,0,0,0,0,4.900327950898543,0
clean_np_10299.jpg,0.6376413105818651,0,0,0,0,0,0,3.6174796879850053,0
clean_np_10300.jpg,0.5613643223817496,0,0,0,0,0,0,4.292961603891173,0
clean_np_10301.jpg,0.6353323544853826,0,0,0,0,0,0,3.517194384087781,0
clean_np_10302.jpg,0.5611807723274383,0,0,0,0,0,0,5.280475516291553,0
clean_np_10303.jpg,0.5675333558566429,0,0,0,0,0,0,4.032427804836734,0
clean_np_10304.jpg,0.6357179354396871,0,0,0,0,0,0,4.598441005914223,0
clean_np_10305.jpg,0.6333959174019705,0,0,0,0,0,0,4.298314991579752,0
clean_np_10306.jpg,0.6084888402050066,0,0,0,0,0,0,4.454662747865376,0
clean_np_10307.jpg,0.6564093863666631,0,0,0,0,0,0,3.9831384402723575,0
clean_np_10308.jpg,0.6305048482175085,0,0,0,0,0,0,4.0554200444735615,0
clean_np_10309.jpg,0.6035466119547122,0,0,0,0,0,0,4.341868747254698,0
clean_np_10310.jpg,0.551962446987191,0,0,0,0,0,0,4.52591256500325,0
clean_np_10311.jpg,0.6160786015176378,0,0,0,0,0,0,4.18426106797535,0
clean_np_10312.jpg,0.5649615300267538,0,0,0,0,0,0,4.417591451298793,0
clean_np_10313.jpg,0.5757863933243353,0,0,0,0,0,0,4.048508309249492,0
clean_np_10314.jpg,0.5697394370619155,0,0,0,0,0,0,4.505261501529899,0
clean_np_10315.jpg,0.6623417128768694,0,0,0,0,0,0,4.641781670461603,0
