filename,bmean_bins0,bmean_bins1,bmean_bins2,bmean_bins3,bmean_bins4,bmean_bins5,bmean_bins6,bmean_bins7,class
clean_p_2119.jpg,1.8135838150289016,0,0,0,0,180.3939393939394,0,210.37839142608863,1
clean_p_2120.jpg,1.961926798485486,165.1818181818182,0,0,0,176.57407407407408,0,214.3062749003984,1
clean_p_2121.jpg,2.9516562220232765,163.925,0,0,152.33333333333334,176.20618556701032,0,209.6727463312369,1
clean_p_2122.jpg,2.0029831998743917,162.07894736842104,0,0,151.33333333333334,174.49397590361446,0,206.8818537499311,1
clean_p_2123.jpg,1.9230588787239034,163.25,0,0,0,173.19827586206895,0,211.05103387593488,1
clean_p_2124.jpg,3.2358471694338866,159.0,0,0,148.94117647058823,169.67741935483872,0,204.4926627367365,1
clean_p_2125.jpg,1.8470266040688577,154.75,0,0,151.8,171.51136363636363,0,214.49537361013918,1
clean_p_2126.jpg,2.9123649459783914,157.17777777777778,0,0,0,170.0,0,203.32687253613668,1
clean_p_2127.jpg,2.451082431307244,165.5,0,0,153.78571428571428,180.3372093023256,0,211.6670723894939,1
clean_p_2128.jpg,1.7159232494393222,169.44262295081967,0,0,0,186.67424242424244,0,215.25354792674224,1
clean_p_2129.jpg,3.2623040967830628,164.42857142857142,0,0,158.5,179.1290322580645,155.25,211.88111951043916,1
clean_p_2130.jpg,3.24746936600959,158.83333333333334,0,0,150.7058823529412,171.58783783783784,0,208.42397906737688,1
clean_p_2131.jpg,2.074973600844773,157.47619047619048,0,0,154.0,172.09375,0,207.88670783708278,1
clean_p_2132.jpg,3.3623314484558504,169.34615384615384,0,0,0,186.19014084507043,0,215.7244135421405,1
clean_p_2133.jpg,2.9164453885643478,159.96428571428572,0,0,0,173.5205479452055,0,212.02951482479784,1
clean_p_2134.jpg,2.1599238457877203,168.32142857142858,0,0,162.0,181.6705882352941,0,216.98374242907235,1
clean_p_2135.jpg,2.447072396884915,170.23809523809524,0,0,0,185.975,0,213.51111503175724,1
clean_p_2136.jpg,1.7716894977168949,0,0,0,0,179.8095238095238,0,214.2438848343893,1
clean_p_2137.jpg,1.480591945657448,0,0,0,0,165.3095238095238,0,212.24071702944943,1
clean_p_2138.jpg,3.140896921017403,170.5,0,0,166.5,179.85611510791367,166.0,209.76207996075547,1
clean_p_2139.jpg,1.9775538250114522,160.5,0,0,154.07692307692307,176.5,0,208.11866889912096,1
clean_p_2140.jpg,2.318346136466335,159.76,0,0,0,174.57142857142858,0,215.42548206884123,1
clean_p_2141.jpg,1.7248880358285348,0,0,0,0,190.36912751677852,0,214.22641509433961,1
clean_p_2142.jpg,3.697411003236246,171.75,0,0,166.22857142857143,183.80357142857142,165.0,208.40428905837047,1
clean_p_2143.jpg,2.072717760920743,172.46511627906978,0,0,153.0,176.81716417910448,150.86666666666667,208.45728146617554,1
clean_p_2144.jpg,3.8589236850106414,173.64285714285714,0,0,168.5,186.8951612903226,0,217.62516223933548,1
clean_p_2145.jpg,1.89274893960816,158.83333333333334,0,0,153.6,175.66187050359713,0,214.04506325323752,1
clean_p_2146.jpg,1.4932349323493235,0,0,0,0,185.5831134564644,0,213.28555279222246,1
clean_p_2147.jpg,1.7654867256637168,161.0,0,0,0,179.69662921348313,0,210.87864043928548,1
clean_p_2148.jpg,1.9617444529456771,148.85714285714286,0,0,0,172.57522123893804,0,206.71891008174387,1
clean_p_2149.jpg,2.2394524236983844,159.5,0,0,0,175.56105610561056,0,208.5677104188356,1
clean_p_2150.jpg,1.9481837606837606,0,0,0,0,179.74213836477986,0,212.52110704286022,1
clean_p_2151.jpg,4.401467889908257,179.0,0,0,163.875,184.3,168.0,210.63565071812494,1
clean_p_2152.jpg,2.503929727230698,162.54545454545453,0,0,159.0,176.05732484076432,0,213.2865963266901,1
clean_p_2153.jpg,1.9116883116883117,148.0,0,0,140.41176470588235,164.68478260869566,0,206.78125641552043,1
clean_p_2154.jpg,1.8277162977867203,158.85714285714286,0,0,0,175.23668639053255,0,213.85489978756812,1
clean_p_2155.jpg,2.608720112517581,156.63636363636363,0,0,0,173.5014409221902,0,201.8598385371073,1
clean_p_2156.jpg,8.292732855680654,169.69565217391303,0,0,0,184.04663212435233,162.92307692307693,205.43958487768717,1
clean_p_2157.jpg,2.0673919613176186,168.57142857142858,0,0,0,181.27710843373495,0,211.0699364973262,1
clean_p_2158.jpg,4.056333100069979,173.13333333333333,0,0,166.6,183.2183908045977,167.6,208.5443882059934,1
clean_p_2159.jpg,1.8880297823596792,167.0,0,0,0,180.84126984126985,0,213.10382648853704,1
clean_p_2160.jpg,2.3450586264656614,0,0,0,0,179.80838323353294,162.0,207.40776087152247,1
clean_p_2161.jpg,1.2024816694867457,0,0,0,0,0,0,206.8035535813437,1
clean_p_2162.jpg,3.6145814581458144,165.31578947368422,0,0,0,177.0204081632653,0,212.66876346904303,1
clean_p_2163.jpg,4.082555425904317,152.875,0,0,0,165.19148936170214,0,204.6299203892083,1
clean_p_2164.jpg,1.7599618229539489,0,0,0,0,175.5212765957447,0,206.52495636998256,1
clean_p_2165.jpg,2.57081038552321,150.5686274509804,0,0,0,167.13636363636363,0,200.92008443908324,1
clean_p_2166.jpg,2.6094808126410833,157.6,0,0,146.58823529411765,166.28813559322035,0,199.36186465576338,1
clean_p_2167.jpg,3.2716105550500454,158.5,0,0,149.17142857142858,173.45454545454547,0,209.1302681992337,1
clean_p_2168.jpg,2.454787779372565,154.3913043478261,0,0,142.44444444444446,166.41346153846155,0,202.83735073796632,1
clean_p_2169.jpg,2.123904576436222,154.5,0,0,146.7037037037037,167.01680672268907,0,203.95407007146594,1
clean_p_2170.jpg,2.6070300989265416,154.2340425531915,0,0,0,167.0612244897959,0,201.1474208896609,1
clean_p_2171.jpg,1.880778588807786,156.0,0,0,151.5,170.68316831683168,0,209.51582779360558,1
clean_p_2172.jpg,1.782437487694428,0,0,0,144.66666666666666,163.51666666666668,0,203.59336887460745,1
clean_p_2173.jpg,1.7562484533531304,149.8,0,0,0,166.62568807339449,0,202.79600044687746,1
clean_p_2174.jpg,1.555952380952381,161.14,0,0,0,175.92727272727274,0,209.4104525175271,1
clean_p_2175.jpg,6.008953380673047,161.8181818181818,0,0,152.79166666666666,173.9257425742574,0,203.75590039026204,1
clean_p_2176.jpg,1.7989998076553184,150.0,0,0,140.17142857142858,163.6153846153846,0,205.17380728185813,1
clean_p_2177.jpg,2.499795333606222,146.0,0,0,138.5,158.8108108108108,0,198.17294342242278,1
clean_p_2178.jpg,3.2568363483382416,155.92592592592592,0,0,152.0,170.39705882352942,0,201.63261283306144,1
clean_p_2179.jpg,3.373137417218543,160.62857142857143,0,0,0,176.7912087912088,0,210.1056003455226,1
clean_p_2180.jpg,4.317068062827225,153.48,0,0,0,165.890625,0,197.50735492577599,1
clean_p_2181.jpg,2.4471333909536157,153.2,0,0,147.66666666666666,169.1290322580645,0,204.8479055677426,1
clean_p_2182.jpg,1.9681078767123288,154.66666666666666,0,0,146.52631578947367,166.33858267716536,0,203.82269503546098,1
clean_p_2183.jpg,7.712848297213622,160.14754098360655,0,0,0,174.01986754966887,0,208.49425699928213,1
clean_p_2184.jpg,2.6921182266009853,150.0,0,0,144.55555555555554,162.49180327868854,0,203.83935384365614,1
clean_p_2185.jpg,1.7142048670062253,0,0,0,149.33333333333334,167.29166666666666,0,207.8950272479564,1
clean_p_2186.jpg,2.535019455252918,156.25,0,0,147.6216216216216,169.1578947368421,0,207.9784347826087,1
clean_p_2187.jpg,2.3929864253393665,154.0,0,0,143.5,163.38202247191012,0,204.91920309905922,1
clean_p_2188.jpg,3.040648778534241,150.7191011235955,0,0,0,167.7443181818182,0,204.21262378230415,1
clean_p_2189.jpg,2.020241915576401,151.5,0,0,145.0,166.94366197183098,0,204.53450041903344,1
clean_p_2190.jpg,2.402981171548117,154.14285714285714,0,0,145.08695652173913,163.7731092436975,0,204.32169997185477,1
clean_p_2191.jpg,4.491612903225806,151.47222222222223,0,0,0,160.42666666666668,0,197.70064975247524,1
clean_p_2192.jpg,1.5812807881773399,0,0,0,136.44,163.45495495495496,0,202.608774998099,1
clean_p_2193.jpg,2.303117902126781,165.35294117647058,0,0,159.1818181818182,176.75968992248062,0,210.85056713268267,1
clean_p_2194.jpg,3.4430300500834723,156.88732394366198,0,0,147.0,171.2563025210084,0,202.0780235075781,1
clean_p_2195.jpg,2.228928476469024,175.0,0,0,154.35416666666666,176.7032967032967,0,211.45436702649656,1
clean_p_2196.jpg,1.8645396536007293,160.0487804878049,0,0,0,176.05673758865248,0,213.21063118195403,1
clean_p_2197.jpg,1.8194945848375452,167.28571428571428,0,0,0,178.025,0,214.93340996797767,1
clean_p_2198.jpg,1.595505617977528,165.0,0,0,0,181.44025157232704,0,216.20130227439472,1
clean_p_2199.jpg,2.859211444521982,150.0,0,0,142.57142857142858,165.41836734693877,0,204.2094516151062,1
clean_p_2200.jpg,2.3985226873021457,153.0,0,0,143.66666666666666,167.5,0,207.53210018713114,1
clean_p_2201.jpg,1.4741083676268862,156.6,0,0,0,174.07692307692307,0,210.81668368091002,1
clean_p_2202.jpg,2.5553490293267247,169.61904761904762,0,0,0,183.22535211267606,0,216.13982505788525,1
clean_p_2203.jpg,3.37633547008547,155.43396226415095,0,0,0,169.83076923076922,0,203.92585967004572,1
clean_p_2204.jpg,3.7263521857248705,163.33333333333334,0,0,152.38888888888889,176.54918032786884,0,210.2209654946316,1
clean_p_2205.jpg,3.7245621351125937,170.5,0,0,161.0,181.13888888888889,0,216.43278620403075,1
clean_p_2206.jpg,2.0375,161.5,0,0,152.1818181818182,172.23931623931625,0,209.22005618455776,1
clean_p_2207.jpg,2.664094791953706,160.55555555555554,0,0,153.85714285714286,174.53521126760563,152.0,208.22871406119995,1
clean_p_2208.jpg,2.787057522123894,160.73684210526315,0,0,149.85714285714286,173.27777777777777,155.0,208.40209812174132,1
clean_p_2209.jpg,1.8930315135375055,0,0,0,146.77777777777777,169.5615763546798,0,208.65120154358885,1
clean_p_2210.jpg,3.247916297215818,162.76923076923077,0,0,152.1,174.48076923076923,0,208.3052853887623,1
clean_p_2211.jpg,2.607696957485392,157.6,0,0,149.58064516129033,173.55555555555554,0,210.3294984585307,1
clean_p_2212.jpg,4.199582463465553,164.6451612903226,0,0,0,179.12307692307692,0,216.4397061051356,1
clean_p_2213.jpg,3.65993265993266,158.94444444444446,0,0,0,177.4199395770393,0,205.63641025641024,1
clean_p_2214.jpg,1.4715351393796623,162.8,0,0,0,178.5966386554622,0,216.21271118262268,1
clean_p_2215.jpg,2.3852272727272728,159.55555555555554,0,0,149.41379310344828,171.88679245283018,0,208.93735146554002,1
clean_p_2216.jpg,1.6983754159326678,161.33333333333334,0,0,0,176.5472972972973,0,212.85859664104754,1
clean_p_2217.jpg,4.527436140018922,169.70833333333334,0,0,0,188.3190348525469,158.33333333333334,208.10743469524448,1
clean_p_2218.jpg,2.237030788696752,165.0,0,0,153.54166666666666,175.36111111111111,0,212.6220556745182,1
clean_p_2219.jpg,2.1597599849990625,168.0,0,0,160.8125,178.94117647058823,0,215.86147725923286,1
clean_p_2220.jpg,1.5282546494992848,152.0,0,0,141.88888888888889,168.3986013986014,0,212.9468789275241,1
clean_p_2221.jpg,1.4428990882398394,0,0,0,150.5,174.8187134502924,0,213.08003857280616,1
clean_p_2222.jpg,1.399049217002237,0,0,0,0,174.15675675675675,0,211.26501848428836,1
clean_p_2223.jpg,2.3804521580269467,163.66666666666666,0,0,161.0,180.24074074074073,0,213.04784759654433,1
clean_p_2224.jpg,2.268732537465075,170.33333333333334,0,0,163.0,179.0375,0,211.79549419707197,1
clean_p_2225.jpg,2.796687149345445,158.6,0,0,0,170.02649006622516,0,208.18523690773068,1
clean_p_2226.jpg,1.7660442154968878,169.0,0,0,0,185.6195652173913,0,216.65190277088797,1
clean_p_2227.jpg,2.603952772073922,166.6,0,0,160.85714285714286,178.06875,0,211.8701397326853,1
clean_p_2228.jpg,3.368815896188159,129.72727272727272,0,0,120.71428571428571,158.051867219917,118.63636363636364,200.70869051138044,1
clean_p_2229.jpg,3.1589782691574535,160.77777777777777,0,0,0,181.41379310344828,0,217.04118753920133,1
clean_p_2230.jpg,1.9243456435998565,158.05128205128204,0,0,0,174.84873949579833,0,210.94550915331808,1
clean_p_2231.jpg,2.697793740379682,164.0,0,0,157.975,176.32291666666666,0,207.80110338898044,1
clean_p_2232.jpg,1.9610017889087656,0,0,0,148.3404255319149,174.69148936170214,0,213.61033434650457,1
clean_p_2233.jpg,4.857951747907435,172.16666666666666,0,0,164.36363636363637,182.42666666666668,0,216.0062924924056,1
clean_p_2234.jpg,1.60519091589718,160.0,0,0,149.25,168.07692307692307,0,207.11138077489815,1
clean_p_2235.jpg,2.906998329311305,157.25641025641025,0,0,0,172.8875,0,206.55771592304544,1
clean_p_2236.jpg,1.6833183047790803,0,0,0,148.86363636363637,170.42857142857142,0,212.193195961831,1
clean_p_2237.jpg,3.396524170994806,161.875,0,0,157.0,176.98130841121494,0,214.41773348850742,1
clean_p_2238.jpg,3.2236303372977186,167.0,0,0,154.12,181.22413793103448,0,213.72091395112017,1
clean_p_2239.jpg,1.8579674654539093,160.44444444444446,0,0,152.5,174.33035714285714,0,211.6373717948718,1
clean_p_2240.jpg,2.0577264653641207,0,0,0,0,171.80735930735932,115.33333333333333,203.47530627871362,1
clean_p_2241.jpg,1.7334801762114538,163.84615384615384,0,0,159.0,178.43103448275863,0,216.4699564586357,1
clean_p_2242.jpg,2.328200741374394,173.0,0,0,166.3,186.57142857142858,0,214.84958353748164,1
clean_p_2243.jpg,1.7942601565411853,166.75,0,0,0,182.03932584269663,0,216.04853580748042,1
clean_p_2244.jpg,4.528156054471844,162.28571428571428,0,0,152.23529411764707,174.83410138248848,158.0,207.4958158995816,1
clean_p_2245.jpg,2.3551708001871785,148.1875,0,0,0,170.58680555555554,0,210.6155222545292,1
clean_p_2246.jpg,2.0652460456942006,165.0,0,0,158.71428571428572,177.61271676300578,0,214.81130943452828,1
clean_p_2247.jpg,2.1688668866886687,0,0,0,156.0,174.05780346820808,0,212.98135151393623,1
clean_p_2248.jpg,2.0208965886765493,154.33333333333334,0,0,151.77777777777777,171.04827586206898,0,214.2771049802938,1
clean_p_2249.jpg,2.767882616670063,154.0909090909091,0,0,144.0,167.09615384615384,0,207.19145184314385,1
clean_p_2250.jpg,1.6986062717770034,155.05555555555554,0,0,0,173.0625,0,216.06981947230366,1
clean_p_2251.jpg,3.4972278961190546,171.5,0,0,165.75,184.54901960784315,0,216.50351268699893,1
clean_p_2252.jpg,2.197998430141287,157.33333333333334,0,0,149.0,170.13953488372093,0,208.58733915101317,1
clean_p_2253.jpg,1.8694822238129325,158.5,0,0,0,178.89156626506025,0,212.79300610144796,1
clean_p_2254.jpg,4.574065080135989,170.61904761904762,0,0,0,184.16176470588235,0,217.60669487122394,1
clean_p_2255.jpg,3.667174409748667,160.75,0,0,156.0,182.09259259259258,0,214.21452494271108,1
clean_p_2256.jpg,2.2816962353959327,155.0,0,0,0,174.16666666666666,149.0,210.81095483532803,1
clean_p_2257.jpg,1.3314229801509645,142.25,0,0,139.0,164.58482142857142,0,205.97433104105673,1
clean_p_2258.jpg,2.4534837688044338,161.33333333333334,0,0,154.06666666666666,174.7741935483871,0,212.9415761821366,1
clean_p_2259.jpg,7.676049129989765,161.8,0,0,154.55555555555554,177.92253521126761,153.0,207.73670437278406,1
clean_p_2260.jpg,4.099184199227136,166.47058823529412,0,0,0,175.85,0,216.06167912343082,1
clean_p_2261.jpg,3.226549012085172,154.0,0,0,147.0,171.62608695652173,0,213.46655462184873,1
clean_p_2262.jpg,1.6276517922457938,163.47058823529412,0,0,0,178.58666666666667,0,215.0646309345861,1
clean_p_2263.jpg,1.56331569664903,0,0,0,0,170.54545454545453,0,206.51248949660072,1
clean_p_2264.jpg,2.0265522060291477,0,0,0,155.82608695652175,178.7289156626506,0,213.96072902338378,1
clean_p_2265.jpg,3.034035656401945,153.92307692307693,0,0,146.4,168.09865470852017,0,210.20878578479764,1
clean_p_2266.jpg,1.6163035839775124,157.0,0,0,0,170.17511520737327,0,210.78946788586538,1
clean_p_2267.jpg,1.6998980632008156,0,0,0,152.85714285714286,171.8987341772152,0,213.28767859886312,1
clean_p_2268.jpg,1.7117988394584138,158.0,0,0,143.28571428571428,167.17567567567568,0,209.10485582324304,1
clean_p_2269.jpg,2.1197452229299363,162.14285714285714,0,0,0,178.40350877192984,0,214.36417428725122,1
clean_p_2270.jpg,2.1422247882986913,158.625,0,0,150.94444444444446,173.79166666666666,0,212.71422228799764,1
clean_p_2271.jpg,1.8562734082397003,155.275,0,0,0,173.91509433962264,0,213.55365352636213,1
clean_p_2272.jpg,1.9498644986449865,159.4,0,0,154.5,177.73584905660377,0,212.674915280952,1
clean_p_2273.jpg,1.5777527668354905,160.58139534883722,0,0,152.0,171.70676691729324,0,208.18463639467396,1
clean_p_2274.jpg,4.3736547567800255,163.71052631578948,0,0,0,188.11898734177214,0,211.43061408789885,1
clean_p_2275.jpg,1.5169182717334722,158.78571428571428,0,0,0,176.86046511627907,0,212.01305536568694,1
clean_p_2276.jpg,1.6842914824072295,171.16666666666666,0,0,0,181.7560975609756,0,215.5736074270557,1
clean_p_2277.jpg,2.3744337207012016,163.0625,0,0,0,174.28666666666666,0,211.62879730620014,1
clean_p_2278.jpg,2.0831322070260123,161.0,0,0,0,173.20353982300884,155.0,207.05866039162956,1
clean_p_2279.jpg,3.03236797274276,163.80769230769232,0,0,0,180.81012658227849,0,210.9642644431209,1
clean_p_2280.jpg,2.647964509394572,164.75,0,0,157.2,180.4503311258278,0,212.09724544574496,1
clean_p_2281.jpg,1.4193319118692254,0,0,0,0,0,0,213.7292474268146,1
clean_p_2282.jpg,1.742089210827297,162.75,0,0,0,178.4935064935065,0,213.04284514141696,1
clean_p_2283.jpg,2.8125506072874495,169.0,0,0,156.0,174.34358974358975,153.0,203.31098130841121,1
clean_p_2284.jpg,1.5134233783558446,0,0,0,149.0,172.80281690140845,0,213.71955818965517,1
clean_p_2285.jpg,1.9688104448742747,159.5,0,0,150.5,172.53763440860214,147.0,209.0824332909784,1
clean_p_2286.jpg,1.8508403361344539,0,0,0,153.0,174.33783783783784,0,210.58038846581672,1
clean_p_2287.jpg,2.2504458598726114,0,0,0,146.33333333333334,170.63917525773195,0,207.4217716298651,1
clean_p_2288.jpg,4.6409044886938915,167.88888888888889,0,0,157.54601226993864,181.8125,159.33333333333334,207.77496024032516,1
clean_p_2289.jpg,5.0585846867749416,165.25,0,0,161.0,181.0,0,211.55770258236865,1
clean_p_2290.jpg,1.7088524590163934,163.875,0,0,0,180.1658031088083,0,211.47432819639124,1
clean_p_2291.jpg,1.6016430171769978,152.0,0,0,147.66666666666666,168.13397129186603,0,208.74922600619195,1
clean_p_2292.jpg,1.8166214995483287,0,0,0,0,178.30281690140845,0,208.5911483510581,1
clean_p_2293.jpg,1.9220252082888272,160.0,0,0,0,180.92561983471074,0,210.278679068426,1
clean_p_2294.jpg,1.8627058299955497,170.9787234042553,0,0,0,183.8125,0,214.81376787495844,1
clean_p_2295.jpg,3.1642736486486487,155.69230769230768,0,0,0,171.955223880597,0,209.22414212703822,1
clean_p_2296.jpg,2.644009016819837,161.6875,0,0,0,175.33898305084745,0,216.45630684064847,1
clean_p_2297.jpg,2.481172750790457,160.71428571428572,0,0,151.63636363636363,172.16666666666666,0,206.05876804075086,1
clean_p_2298.jpg,4.4567647729865385,162.71428571428572,0,0,152.92307692307693,180.21052631578948,0,208.11100506570736,1
clean_p_2299.jpg,2.2076771653543306,171.75,0,0,0,183.43076923076924,0,210.84883052933935,1
clean_p_2300.jpg,2.0008567144998928,160.0,0,0,150.85714285714286,170.11330049261085,0,205.89290189430236,1
clean_p_2301.jpg,1.6645317392541987,152.0,0,0,149.2,170.25480769230768,0,210.26184001812825,1
clean_p_2302.jpg,3.9079558652729385,0,0,0,154.50877192982455,179.61702127659575,0,209.19622528460155,1
clean_p_2303.jpg,2.3130309054762335,0,0,0,143.0,172.38235294117646,141.0,212.45186886615159,1
clean_p_2304.jpg,1.3754793593503272,153.93333333333334,0,0,0,173.1639344262295,0,214.93665324057122,1
clean_p_2305.jpg,1.7130417573718584,163.6206896551724,0,0,0,180.9406779661017,0,211.47917084587095,1
clean_p_2306.jpg,1.6857339765678843,0,0,0,152.0,170.61417322834646,0,208.91906909325172,1
clean_p_2307.jpg,5.272461456671983,158.375,0,0,151.7674418604651,170.69924812030075,0,200.7624647603705,1
clean_p_2308.jpg,2.9965863025389377,151.2037037037037,0,0,143.5625,161.79904306220095,0,197.2251312772724,1
clean_p_2309.jpg,2.4577544978364836,150.375,0,0,0,166.3082191780822,0,202.10890096113664,1
clean_p_2310.jpg,1.8196347031963471,0,0,0,149.64705882352942,165.9857142857143,0,206.26003490401396,1
clean_p_2311.jpg,2.3490330630068623,0,0,0,150.91463414634146,177.5211267605634,157.0,209.15816326530611,1
clean_p_2312.jpg,5.614499424626007,159.5,0,0,151.05,171.90588235294118,0,206.6008430913349,1
clean_p_2313.jpg,3.6435941530524505,162.72222222222223,0,0,0,176.84126984126985,0,215.6756777631884,1
clean_p_2314.jpg,3.191484716157205,163.6153846153846,0,0,0,178.0,0,210.22210504113056,1
clean_p_2315.jpg,2.194013303769401,158.28571428571428,0,0,0,176.4731182795699,0,207.19544900446974,1
clean_p_2316.jpg,1.9186788787121842,159.2,0,0,0,174.92,0,207.4634528527975,1
clean_p_2317.jpg,1.2361760124610592,0,0,0,0,0,0,200.91009309162175,1
clean_p_2318.jpg,1.824390243902439,152.6,0,0,147.0,164.90721649484536,0,203.60553404476343,1
clean_p_2319.jpg,0.9482973621103118,0,0,0,0,160.232,0,204.79005367406072,1
clean_p_2320.jpg,1.1857622975863122,0,0,0,113.0,155.55882352941177,0,207.8763047390522,1
clean_p_2321.jpg,1.6776840131270512,156.5,0,0,0,172.67073170731706,0,207.51183883136687,1
clean_p_2322.jpg,1.6545092838196287,0,0,0,0,172.8095238095238,0,209.25285681417287,1
clean_p_2323.jpg,3.9719769673704413,154.5625,0,0,149.14285714285714,170.55421686746988,0,205.12794943820225,1
clean_p_2324.jpg,2.5877607241243603,160.42105263157896,0,0,0,174.5581395348837,0,215.82517272454191,1
clean_p_2325.jpg,1.434117003827228,0,0,0,0,174.184,0,211.76850168787328,1
clean_p_2326.jpg,1.484780578898226,0,0,0,0,166.56140350877192,0,205.30969969487714,1
clean_p_2327.jpg,4.123794572774164,159.8095238095238,0,0,0,170.8961038961039,0,199.35514080327113,1
clean_p_2328.jpg,2.235315380444605,151.77777777777777,0,0,143.22222222222223,162.9247311827957,0,199.5044731930231,1
clean_p_2329.jpg,1.463229218311023,164.0,0,0,145.33333333333334,170.86274509803923,0,210.24971316730782,1
clean_p_2330.jpg,3.303174206448388,156.125,0,0,143.52380952380952,168.01190476190476,0,206.1862614413934,1
clean_p_2331.jpg,6.685160427807487,165.6764705882353,0,0,0,178.0467289719626,0,214.17928523664463,1
clean_p_2332.jpg,1.3421176470588236,0,0,0,0,168.668085106383,0,207.8267012687428,1
clean_p_2333.jpg,3.224953789279113,161.62857142857143,0,0,155.33333333333334,172.94565217391303,0,209.1155683488486,1
clean_p_2334.jpg,1.7355371900826446,159.11764705882354,0,0,0,173.95275590551182,0,210.28118593281818,1
clean_p_2335.jpg,1.4285147729526075,0,0,0,0,175.7244094488189,0,203.9705136334813,1
clean_p_2336.jpg,1.976608187134503,146.2,0,0,0,162.8181818181818,0,205.12555350553507,1
clean_p_2337.jpg,2.2285223367697595,158.52173913043478,0,0,0,171.0813559322034,0,202.30930421809305,1
clean_p_2338.jpg,1.953102453102453,155.7826086956522,0,0,0,167.11111111111111,0,208.99631884468357,1
clean_p_2339.jpg,2.090306702006816,158.46666666666667,0,0,154.0,175.05982905982907,0,210.3107869742198,1
clean_p_2340.jpg,4.469895046952679,155.6875,0,0,142.75,166.0,0,200.9444853187078,1
clean_p_2341.jpg,2.8757807078417765,160.66666666666666,0,0,149.33333333333334,175.75824175824175,0,209.8621036441079,1
clean_p_2342.jpg,2.763139453398739,163.1904761904762,0,0,0,177.63917525773195,0,209.03382277741252,1
clean_p_2343.jpg,1.303440213760855,146.26666666666668,0,0,0,168.46979865771812,0,207.76864164282108,1
clean_p_2344.jpg,2.291307232913072,164.0,0,0,155.67567567567568,173.9558823529412,0,207.12725027620718,1
clean_p_2345.jpg,4.335451080050826,156.25806451612902,0,0,150.0,170.2012195121951,0,198.7437848118462,1
clean_p_2346.jpg,2.877422480620155,154.0,0,0,145.02702702702703,170.0420168067227,0,205.98377693282637,1
clean_p_2347.jpg,1.9347014925373134,156.0,0,0,148.07894736842104,169.65822784810126,0,207.75239509840327,1
clean_p_2348.jpg,2.6327727806022683,154.625,0,0,0,169.3119266055046,0,209.66331544334417,1
clean_p_2349.jpg,1.6462431473718155,148.25,0,0,0,164.95238095238096,0,206.54645075731136,1
clean_p_2350.jpg,2.5694244604316547,143.24,0,0,133.7,158.14438502673798,128.5,200.17527597539396,1
clean_p_2351.jpg,3.973347778981582,157.0,0,0,147.71428571428572,172.14285714285714,0,206.88692922800988,1
clean_p_2352.jpg,7.756658153958409,159.07142857142858,0,0,0,177.0,0,201.04764776839565,1
clean_p_2353.jpg,2.81795195954488,158.11764705882354,0,0,0,173.34313725490196,0,207.1234693877551,1
