bskew_bins0,bskew_bins1,bskew_bins2,bskew_bins3,bskew_bins4,bskew_bins5,bskew_bins6,bskew_bins7,class
clean_p_20.jpg,12.031458397555703,3.2569712005788785,0,0,0,11.980312892311739,0,8.364528611880544,1
clean_p_21.jpg,11.847196068933219,0,0,0,2.4283641481979896,13.92102625440573,0,8.25516158354737,1
clean_p_22.jpg,9.154945075223134,1.6653271958957643,0,0,5.3980210954610595,15.480229434188058,0,10.375149790296172,1
clean_p_23.jpg,13.946163397396738,6.947644144645803,0,0,0,0.4622408495670833,0,11.343390118644598,1
clean_p_24.jpg,5.56918129887349,0,0,0,0,10.000542994218796,0,8.953578658313997,1
clean_p_25.jpg,5.691287157979399,0,0,0,0,0.3999672041012637,0,8.498378780273738,1
clean_p_26.jpg,5.966534301687988,0,0,0,0,6.046932848643702,0,9.80036836752762,1
clean_p_27.jpg,5.450502945900911,0,0,0,0,14.854130693874046,4.762203155904598,15.87224027849974,1
clean_p_28.jpg,4.7560712836827,0,0,0,0,9.937684848838439,0,10.687609539643919,1
clean_p_29.jpg,24.511586956529904,1.3526696144976202,0,0,3.6700527671235013,14.537579107249732,0,8.763571060448012,1
clean_p_30.jpg,5.173886109553644,0,0,0,0,6.512297067706889,0,10.634020601240184,1
clean_p_31.jpg,5.042063386749416,0,0,0,0,12.020529556670645,0,7.013273953240872,1
clean_p_32.jpg,5.586038805981909,0,0,0,0,11.580374475774036,0,8.549191216321624,1
clean_p_33.jpg,8.106736850277445,0,0,0,0.0,15.592395971988577,0,10.715440460020405,1
clean_p_34.jpg,6.790498297374517,0,0,0,0,7.168631566440884,0,8.234140523683788,1
clean_p_35.jpg,44.06872876764291,4.572423328511594,0,0,0,4.913360760539991,0,7.131287939552235,1
clean_p_36.jpg,10.184339279537713,2.917849202880155,0,0,0,10.432643533507715,0,7.619150089898716,1
clean_p_37.jpg,4.7976527912600515,0,0,0,0,5.903211555446521,0,13.621220386390783,1
clean_p_38.jpg,5.455400079393079,0,0,0,0,9.354002047327189,0,14.856093447637525,1
clean_p_39.jpg,5.198663178905356,0.3968502629920499,0,0,0,10.496811648357319,0,8.30056686812544,1
clean_p_40.jpg,4.721554633690733,0,0,0,0,15.204145858573318,0,7.287295967544682,1
clean_p_41.jpg,22.739969341487026,4.617446126388777,0,0,0,7.171147624355006,0,7.294757233738184,1
clean_p_42.jpg,5.790113780526013,3.5414933150626786,0,0,0,9.006148594982218,0,8.488610758036492,1
clean_p_43.jpg,3.9594694664919428,0,0,0,0,4.48629019059243,0,9.552558057573915,1
clean_p_44.jpg,5.675907021520724,1.9205759321188567,0,0,0,10.908991555800375,0,8.406443918353832,1
clean_p_45.jpg,20.51779196582738,1.029957767644278,0,0,3.531001369873614,10.991944989869843,0,8.437796577351515,1
clean_p_46.jpg,17.999355766231382,0.7560102351059272,0,0,4.195289333468322,12.113431987599721,0,7.684575649921547,1
clean_p_47.jpg,4.685852838569741,0,0,0,0,5.621721794373743,0,12.634877474522003,1
clean_p_48.jpg,28.199659068827117,0,0,0,0.7937005259840998,10.205995171239074,0,7.993513766038244,1
clean_p_49.jpg,5.784637489624266,1.191148214222037,0,0,0,7.87537239325723,0,7.555331314723628,1
clean_p_50.jpg,5.645033085920778,0,0,0,0,12.181789608514494,0,11.178428026877087,1
clean_p_51.jpg,5.31836567805404,0,0,0,0,0,0,10.0147371034415,1
clean_p_52.jpg,27.472843494995587,3.4137808751348797,0,0,6.147574224602314,6.953097275710559,4.612369974472316,9.936259201263354,1
clean_p_53.jpg,5.346949764433929,0,0,0,0,11.648144398520264,0,7.371453786102724,1
clean_p_54.jpg,4.925987331685427,5.1383254258701205,0,0,0,13.367959028072674,0,9.590622922980488,1
clean_p_55.jpg,5.208913312056801,0,0,0,2.598941522995366,17.21547136877356,0,8.76456380211407,1
clean_p_56.jpg,27.05005064602143,2.6677403174079743,0,0,1.7368790676571397,11.986349789400927,0,7.210005272332607,1
clean_p_57.jpg,17.8914467610392,0.0,0,0,1.1438065118745944,13.420257979880203,0,6.923492777004605,1
clean_p_58.jpg,31.566530122655866,3.599716546982987,0,0,2.6426827037782608,11.151855736816012,0,9.68149950398572,1
clean_p_59.jpg,32.2128132317709,4.830929243175789,0,0,3.7673904365927773,9.968825939244972,0,7.614015465673504,1
clean_p_60.jpg,11.667702828427124,0,0,0,1.7332747761282907,13.782941907624009,0,11.434559523331451,1
clean_p_61.jpg,19.7002053754406,4.192089920548671,0,0,0,13.148611268975088,0.7937005259840998,11.642835456456723,1
clean_p_62.jpg,5.954078895714792,0,0,0,0,10.074937898582728,0,13.483186390931849,1
clean_p_63.jpg,39.71449864477178,3.816018878081419,0,0,4.584241665740716,10.488758686655986,0,7.026714433484486,1
clean_p_64.jpg,44.53896198452094,2.7707012853328012,0,0,0,7.714284745071489,0,7.986627724097178,1
clean_p_65.jpg,5.67404643305341,0,0,0,0,12.101477373555182,1.6820792541629745,9.633247548250683,1
clean_p_66.jpg,5.029321566480087,0,0,0,0,10.859094366935194,0,15.021728514027059,1
clean_p_67.jpg,15.328231379165151,4.614522498022879,0,0,1.3247398721968373,13.835407247115706,0,8.833561701541269,1
clean_p_68.jpg,24.067189785925603,3.203145591220799,0,0,0.6588340295382834,13.930383735373313,0,7.2649319799623555,1
clean_p_69.jpg,9.173196275863605,5.094452949538355,0,0,0.0,11.560789384006307,0,13.141239031074212,1
clean_p_70.jpg,7.664514850673222,3.7780340720647136,0,0,0.0,14.883186233120927,0,12.803399768866788,1
clean_p_71.jpg,21.062922853069672,0,0,0,4.722379502900682,12.622573855290616,0,9.272253841113004,1
clean_p_72.jpg,15.698835419880442,2.7773804980566386,0,0,0,10.070381894281258,0,9.335709120687753,1
clean_p_73.jpg,5.0975098050301115,0,0,0,0,3.024646583487595,0,13.083166942186695,1
clean_p_74.jpg,4.906564117755224,0,0,0,0,21.297671755729045,0,11.553096178282823,1
clean_p_75.jpg,5.372786763904211,0,0,0,0,7.239878550779305,0,9.036120501257807,1
clean_p_76.jpg,11.528369268990962,2.7164255016533834,0,0,3.45962865837071,13.708938042243114,0,9.262103472235879,1
clean_p_77.jpg,13.754639472152636,0.7937005259840998,0,0,4.085234833903028,13.817317698297813,0,10.535657036314662,1
clean_p_78.jpg,5.029801782764578,0,0,0,0,6.060814860217301,0,10.458953474561513,1
clean_p_79.jpg,33.77590311047464,0.0,0,0,3.309534770925991,11.321901808167397,0,7.247792396597932,1
clean_p_80.jpg,10.58019456423281,4.116280297171782,0,0,0,6.419452985572093,0,11.083193051392428,1
clean_p_81.jpg,17.343730713497155,3.3168638258016023,0,0,1.3867225487012693,16.72087732118042,0.0,13.784529105118907,1
clean_p_82.jpg,28.119697960394493,5.6938411086712435,0,0,3.872145218784555,11.075057559848892,0,8.791528515303387,1
clean_p_83.jpg,10.435534429961402,0,0,0,1.8489633982683624,15.248264642605307,2.381101577952299,13.254751836131216,1
clean_p_84.jpg,5.463280484439202,5.359593741082842,0,0,0,11.11761999862357,0,8.359241964517633,1
clean_p_85.jpg,41.062943457963165,4.227954763496724,0,0,5.7406084772485215,8.769125270588782,0,8.460028294555718,1
clean_p_86.jpg,12.899882838154117,3.744655421753966,0,0,0,4.478133062232513,0,9.051706416351703,1
clean_p_87.jpg,6.048335437391002,3.9434575733345922,0,0,0,9.215131473821343,0,10.136330349720385,1
clean_p_88.jpg,27.02211547405733,3.2095329514480877,0,0,0,8.927718681843066,0.0,9.106243576729156,1
clean_p_89.jpg,20.049304630827677,0.0,0,0,6.328848653966151,14.384861970857918,0,6.8788322734125344,1
clean_p_90.jpg,10.820447903387475,0,0,0,3.64415244775316,14.772839315619526,0,7.8803688037733,1
clean_p_91.jpg,6.135556208092052,0,0,0,8.556580682121865,19.649527789879674,6.746454470864847,13.472896949679578,1
clean_p_92.jpg,18.03420447284382,1.1905507889761495,0,0,4.35490241486669,13.257774624465496,0,7.123440935523751,1
clean_p_93.jpg,12.792540106859617,0,0,0,3.677631072588943,13.611877705240742,0,6.912701757990472,1
clean_p_94.jpg,7.623634195678928,4.653648175433815,0,0,0,14.042537446466532,0,9.117755517724909,1
clean_p_95.jpg,5.821651648619042,0,0,0,0,10.144261897335891,3.442073801388999,11.390931525448607,1
clean_p_96.jpg,16.512265315195215,0,0,0,9.247411392866198,16.43815305362316,5.129503423007009,8.992130667559755,1
clean_p_97.jpg,10.178152007643604,0,0,0,0,12.084957784499888,0.0,13.128090393340194,1
clean_p_98.jpg,17.099195892955954,3.2369499890830866,0,0,3.2252976067931605,11.377548445522766,0,8.105935621325646,1
clean_p_99.jpg,34.37148517409711,1.5925325977773392,0,0,6.240912499983135,12.765904358006686,0,7.2139166259881025,1
clean_p_100.jpg,7.173180680939312,0,0,0,7.059593403481629,15.795771046128532,0,7.430045193264508,1
clean_p_101.jpg,4.671847021629926,0,0,0,0,3.7014597179991005,0,10.891673034372355,1
clean_p_102.jpg,21.67371644215481,2.7273878516672343,0,0,0,14.323245663494966,0,7.81013434603219,1
clean_p_103.jpg,35.14440856554927,1.8578601861082666,0,0,0.0,6.4313297345047316,0,8.462848022632302,1
clean_p_104.jpg,13.542266147478992,3.590492659028196,0,0,0,11.928068137834382,0,8.347228674397595,1
clean_p_105.jpg,25.973825837314276,1.3526696144976202,0,0,1.2482847601456821,14.365625400653027,0,7.256496999655175,1
clean_p_106.jpg,5.657356845456119,0,0,0,0,10.008009310271289,0,9.06130685524938,1
clean_p_107.jpg,5.094961552311349,0,0,0,0,0,0.0,11.855873438649155,1
clean_p_108.jpg,18.334973644578543,1.8809095670044242,0,0,7.098591066488275,15.1677706321753,7.021351913387001,10.278913632770712,1
clean_p_109.jpg,5.463127805629374,0,0,0,0,13.2493474310105,0,11.734829460630722,1
clean_p_110.jpg,12.016926031938917,3.6457733604347657,0,0,0,12.272604850268127,0,10.4623811598678,1
clean_p_111.jpg,23.651056568391855,3.1383087590043823,0,0,0,10.09672227555886,0,7.454576491754228,1
clean_p_112.jpg,41.510127030431406,4.17348833759011,0,0,6.240340236112283,10.360147844219407,0,7.241825207007715,1
clean_p_113.jpg,5.1129153079293514,0,0,0,0,0,0,12.490583800651157,1
clean_p_114.jpg,18.365113248330694,10.286464179466009,4.926136429985261,0,3.611310516888286,15.70563471231715,6.1838466750285095,15.640078883219983,1
clean_p_115.jpg,5.866745036370747,0,0,0,1.9234839991307837,12.063350124345506,0,7.164951097915722,1
clean_p_116.jpg,28.667360376499758,6.606898570383709,12.68319375484456,0,3.662006169412399,18.680478770041116,0,20.58304873883293,1
clean_p_117.jpg,36.49176757446445,3.3448082304703664,0,0,2.163544607119232,8.264794798999965,0,7.00743593150588,1
clean_p_118.jpg,5.511117938373144,0,0,0,0,14.619986700106326,0,9.35217169124115,1
clean_p_119.jpg,16.63716138535793,1.5874010519681994,0,0,4.568598203284378,12.420039973315957,0,7.407064855214277,1
clean_p_120.jpg,5.290936091455207,0,0,0,0,9.322965093032732,0,7.368555360176031,1
clean_p_121.jpg,5.214952492631597,0,0,0,0,11.227568697967156,0,7.726124120764226,1
clean_p_122.jpg,5.373593933510171,0.4622408495670833,0,0,0,9.976187262357863,0,8.47798281805231,1
clean_p_123.jpg,6.096366801627684,0,0,0,0,13.060633338887547,0,10.153746891222545,1
clean_p_124.jpg,5.295662981365021,0,0,0,2.0876650611760432,11.958932887896294,0,8.561700010576264,1
clean_p_125.jpg,30.143009461940487,3.7696210006082196,0,0,0,8.778223314417097,0,8.508564805234595,1
clean_p_126.jpg,17.828274062108807,0.0,0,0,0.967571044201465,12.092385616548098,0,6.718417216175289,1
clean_p_127.jpg,27.521174815859826,3.3413401240810368,0,0,6.833794738970996,12.692207937579424,0,7.898584192496034,1
clean_p_128.jpg,27.513384827470933,3.7350731288325183,0,0,4.114399284158756,11.798240950184045,0,7.557118938632112,1
clean_p_129.jpg,6.378890595297493,0,0,0,0,8.316961114157293,0,8.111852503790708,1
clean_p_130.jpg,18.487985500358835,3.9586929809249285,0,0,0,9.677226576878335,0,9.807140824854928,1
clean_p_131.jpg,5.661339837315149,0,0,0,0,11.250003278967643,0,7.877162698086284,1
clean_p_132.jpg,33.618342951178334,3.5840451582159267,0,0,3.8870645259935057,10.625313871056404,0,7.416047754002235,1
clean_p_133.jpg,8.273801673225494,0,0,0,5.191117649531361,14.604572041151675,7.216004390330862,8.08085467083433,1
clean_p_134.jpg,31.59807219588648,0.44135772073311313,0,0,0.0,10.419909012352814,0.0,9.234368013797784,1
clean_p_135.jpg,24.05487300279653,1.8656089801200668,0,0,3.4648573938418528,13.69095580984055,0,7.814149512191439,1
clean_p_136.jpg,35.16461570402843,1.0163483388454488,0,0,3.8142296431046887,10.994603194993697,2.422038519425246,8.868905798935081,1
clean_p_137.jpg,22.46817707469473,5.714880232905086,0,0,5.097763901235739,13.483024068548497,0,9.182738606479774,1
clean_p_138.jpg,28.187204042186572,3.278785701150011,0,0,0,4.246550576759316,0,8.030859528991911,1
clean_p_139.jpg,24.726614475865844,4.5329566177970815,0,0,4.711141415980156,11.673946471361328,0,8.494577251948849,1
clean_p_140.jpg,22.90589063658865,2.7400633532657332,0,0,2.475375534572737,11.834362311649484,0,7.762686881861401,1
clean_p_141.jpg,22.290718640288542,3.8164704855146017,0,0,0,6.557106751699084,0,7.867742943376389,1
clean_p_142.jpg,50.88976210338529,4.254250941421087,0,0.0,7.55889527810107,9.339469614380588,4.641828332252687,8.400988859074376,1
clean_p_143.jpg,28.288663086574104,2.921750225762435,0,0,7.182915705753823,12.193413785464147,0,8.442460093264454,1
clean_p_144.jpg,24.392920274080033,3.0756574185561036,0,0,0,8.424610639192727,0,8.854858840467942,1
clean_p_145.jpg,12.355044404416695,0,0,0,0.7937005259840998,13.491269112270297,0,9.028350436173156,1
clean_p_146.jpg,5.259225951976831,0,0,0,0.8534320232299438,13.832943610925444,0,8.63331123610591,1
clean_p_147.jpg,28.3253985426279,4.998671032586436,0,0,0,6.043801147045423,0,7.974090471002369,1
clean_p_148.jpg,9.490852981608674,3.2780805790652723,0,0,0,8.954459788017544,0,9.44823785935429,1
clean_p_149.jpg,19.35611339353319,4.912091482983524,0,0,0,14.895927525785888,0,11.805895223919189,1
clean_p_150.jpg,33.64455166437013,1.74225186846874,0,0,1.628590875714957,11.31927428232093,0,7.124315007549828,1
clean_p_151.jpg,27.488130490101117,5.063966923219314,0,0,2.6957518984953714,11.325150637874032,0,9.981254583001025,1
clean_p_152.jpg,30.7018944491087,3.7248204584755302,0,0,4.2986672642070625,10.80326010279898,0,7.244624852780106,1
clean_p_153.jpg,30.015488950229837,1.7585729745997112,0,0,0,8.52731192230944,0,7.610966930100994,1
clean_p_154.jpg,9.257524695457999,4.296242521978024,0,0,1.7767266830475694,10.640952656962881,0,8.103383289478245,1
clean_p_155.jpg,11.163877941868023,3.3441778680424488,0,0,0,13.721354475778906,0,14.381605434086106,1
clean_p_156.jpg,6.682431385003839,0,0,0,0,10.970323473743093,0,8.497321405171245,1
clean_p_157.jpg,5.8844087501457905,0,0,0,0,16.526712700679475,0,11.898040840907743,1
clean_p_158.jpg,27.552708810422743,5.070752183179107,0,0,0,8.664418745767875,0,8.442964715090321,1
clean_p_159.jpg,5.720692123164942,1.6124547605454718,0,0,0,14.18755512485901,0,11.554877843078435,1
clean_p_160.jpg,15.859874120420532,5.287073281814975,0,0,0,10.730848980299518,0,8.750566166707905,1
clean_p_161.jpg,19.28493224530374,4.726219407097239,0,0,1.9060612253627967,13.276174331702325,0,8.147158535489707,1
clean_p_162.jpg,32.06228896567101,4.512008726678184,0,0,0.37800511755296734,14.148302988553034,0,9.282088818716955,1
clean_p_163.jpg,6.110217949439425,0,0,0,0,13.546819042557818,6.785737416771547,13.31240897936104,1
clean_p_164.jpg,26.681396591680322,0.354142635816638,0,0,1.0007535281810236,11.153709183685773,0,9.725817289540425,1
clean_p_165.jpg,17.72835703726878,1.1905507889761495,0,0,6.2495289397765905,9.592825200618988,0,8.460495534886661,1
clean_p_166.jpg,27.947613329905877,0.46784283811406524,0,0,0.3968502629920499,10.514822940616265,0,8.536548134101377,1
clean_p_167.jpg,14.190152486209342,5.003887814531825,0,0,0.0,10.242553591204206,0,9.825847414856877,1
clean_p_168.jpg,13.975884863833164,4.761821152685437,0,0,0,9.555597563251116,0,9.304158464004013,1
clean_p_169.jpg,5.697854531092099,0,0,0,0,12.821836494402838,2.381101577952299,12.407575422721619,1
clean_p_170.jpg,13.199686864244509,4.311137781677981,0,0,0,8.52729239341947,0,8.588528234623475,1
clean_p_171.jpg,23.672550822099367,2.777718517254276,0,0,4.776923767965483,12.677037871731264,0,9.841526485256004,1
clean_p_172.jpg,5.986977034794738,0,0,0,0,13.077627157263153,0,8.395617614718502,1
clean_p_173.jpg,30.063250015544316,3.3292449167734737,0,0,0.3968502629920499,12.19036014415314,0,9.085027708739428,1
clean_p_174.jpg,21.158130896921723,6.584352164376775,0,0,1.9463963770074402,9.356319461017064,0,7.2768635846623875,1
clean_p_175.jpg,5.854557063914709,0,0,0,0,8.132689533159008,0,10.706270657660811,1
clean_p_176.jpg,11.437842776133406,0.0,0,0,2.613830192693922,13.523945240265386,0,7.960463640075554,1
clean_p_177.jpg,14.61691084846046,0.0,0,0,2.9690979819605205,16.87460447827485,1.769620468984945,9.048323024744299,1
clean_p_178.jpg,5.581468083536786,0,0,0,0.3968502629920499,12.795496014459387,0,7.517095813319704,1
clean_p_179.jpg,6.756334062765426,1.55159549748164,0,0,0.3968502629920499,12.73082271168684,0,9.349532841000196,1
clean_p_180.jpg,5.138660634559314,0,0,0,0,10.55377506937394,0,11.143140209776952,1
clean_p_181.jpg,5.872128702823081,0,0,0,4.793171110154765,14.29527002822243,0,7.551019640625741,1
clean_p_182.jpg,5.994607690847661,0,0,0,0,12.937168964151807,0,9.769922025096214,1
clean_p_183.jpg,19.90814885888579,0,0,0,4.014448628069416,14.172740386341836,0,8.730828362100791,1
clean_p_184.jpg,33.2202272328967,4.900740690955867,0,0,8.507857144057358,12.015658220687088,0,9.436485833021226,1
clean_p_185.jpg,5.339903807885793,0,0,0,0,0,0,12.724230346186127,1
clean_p_186.jpg,5.5715802266761365,0,0,0,0,11.214608575398158,0,11.46702899926345,1
clean_p_187.jpg,33.80399796157481,7.520569402476543,3.024040940423716,0,4.778754576026764,15.830302743245053,7.363508583986856,12.872190261726319,1
clean_p_188.jpg,11.888040899243105,3.0243586978545136,0,0,0,10.826673768942301,0.0,9.66941970622446,1
clean_p_189.jpg,6.1432058426794,0,0,0,0,11.996119760305024,0,9.634372563799815,1
clean_p_190.jpg,5.162442957525331,0,0,0,0,9.341344936407207,0,10.13409030529694,1
clean_p_191.jpg,19.357690982590793,2.2717000938648053,0,0,0.3968502629920499,13.014871893265848,0,9.089410657532973,1
clean_p_192.jpg,24.390716886423743,3.3778974934743435,0,0,0,10.270021243570053,0,10.114177106376069,1
clean_p_193.jpg,24.962009315608825,4.258017364669762,0,0,0,4.9321741330982,0,8.633374328429941,1
clean_p_194.jpg,5.885717521636614,0,0,0,3.982487558240788,16.375727409651514,0,11.277530711888353,1
clean_p_195.jpg,5.45260293941794,0,0,0,0,15.908316216693622,0,10.367914680744924,1
clean_p_196.jpg,5.256905303400355,0.8668979494501434,0,0,0,11.268721894670694,0,10.971587346141964,1
clean_p_197.jpg,39.485969481072736,4.636445536946871,0,0,0,8.813913476378758,0,7.371932272603525,1
clean_p_198.jpg,6.1904946428695276,0,0,0,0,11.207187351777542,0,9.365491869589318,1
clean_p_199.jpg,24.941870868147955,3.397444313775388,0,0,5.869319135257137,13.861997274487283,0,7.447467386486555,1
clean_p_200.jpg,36.1999122098795,2.7143143349393317,0,0,4.843887202640682,10.45191920552136,0,7.942403425003028,1
clean_p_201.jpg,23.254157754493654,1.8489633982683524,0,0,3.4404824692486837,11.91829696992528,0,7.653459139513956,1
clean_p_202.jpg,23.34889994240259,3.6904752330750306,0,0,5.2775078701661835,12.297374084428402,0,7.617012875656684,1
clean_p_203.jpg,34.65445989416292,1.2609834552154358,0,0,1.9842513149602492,10.877588115857533,0,7.522219014152747,1
clean_p_204.jpg,5.416530743132408,0,0,0,0,7.262845963645255,0,9.06102076500825,1
clean_p_205.jpg,20.98751274299612,1.8489633982683524,0,0,0.0,11.377586233840136,0,7.3800775030512185,1
clean_p_206.jpg,5.717391048658101,0,0,0,0,9.652345983188361,0,10.387720245660441,1
clean_p_207.jpg,5.304206268377615,2.122005299121232,0,0,0,9.209266484191009,0,9.78770792365016,1
clean_p_208.jpg,8.221092376143678,0.0,0,0,2.0746660717207996,16.986341925072207,0,10.47531692673466,1
clean_p_209.jpg,24.60488580251974,2.884664683301018,0,0,0.3968502629920499,12.345710068415164,0,7.7940134118535305,1
clean_p_210.jpg,5.768832151691395,2.8128791475139834,0,0,0,13.0887575650206,0,9.831683395526952,1
clean_p_211.jpg,14.348267541052806,0,0,0,0.8639837292772715,12.96223521237848,0.0,8.01153469104743,1
clean_p_212.jpg,33.922540295530005,1.9851933439670726,0,0,4.355849913376991,10.519961155221042,0,7.0289358277451015,1
clean_p_213.jpg,30.737982941307916,4.442963387873692,0,0,6.032346114900912,10.984918678320266,0,7.815563022889486,1
clean_p_214.jpg,34.01666592435228,3.3839638328119652,0,0,0,6.009148615774368,0,8.447704793218895,1
clean_p_215.jpg,20.492804345928118,0,0,0,2.8435476367472154,10.84546421084539,0,7.263211359499155,1
clean_p_216.jpg,12.74449987882476,1.2816898152970253,0,0,0.0,14.9812636621595,0,11.055140191296143,1
clean_p_217.jpg,30.96703920915886,3.3133878356240376,0,0,3.017120552423572,11.583927193308295,0,6.940335001015876,1
clean_p_218.jpg,4.70375263634561,0,0,0,0,17.609968111704415,0,9.245398546429138,1
clean_p_219.jpg,30.434563759790173,3.8425257296845494,0,0,0,10.967590577116047,0,8.283607143781865,1
clean_p_220.jpg,13.537058416907021,0.0,0,0,1.9434857094674887,10.714348556839667,4.255015689172316,9.716211813350519,1
clean_p_221.jpg,29.238558957428886,0,0,0,9.077072019456168,12.984095045232078,0,8.308311851552842,1
clean_p_222.jpg,37.56467375583607,5.824125913959005,10.059110483807931,0,3.0460352881227815,14.756851626853575,8.387726939039386,18.156233315077753,1
clean_p_223.jpg,6.073575928675691,0,0,0,0,8.042153763635577,0,13.180480683058638,1
clean_p_224.jpg,19.657686651709152,2.2774417289067466,0,0,3.048046920465239,9.96942342715967,0,7.179049246800622,1
clean_p_225.jpg,5.825411406508626,0,0,0,1.735675233211444,12.618604643336175,0,7.690740580382925,1
clean_p_226.jpg,5.7589568343231115,1.1340153526588945,0,0,3.0655095025326413,13.744462347263886,0,7.340125850880778,1
clean_p_227.jpg,17.395167594922032,0,0,0,5.975027917096218,11.96388858686194,0,7.218021809983687,1
clean_p_228.jpg,13.574610664094253,2.489334888958974,0,0,0.3968502629920499,14.58374081657698,9.759049943022971,11.759563581068575,1
clean_p_229.jpg,38.949412251984015,2.918907909217721,0,0,1.1112780073372386,8.596456505233665,0,7.474801585008377,1
clean_p_230.jpg,19.1381327832479,3.5813653921873554,0,0,2.380368460795989,12.13134453653371,0,8.263461660583026,1
clean_p_231.jpg,5.85724198025978,0,0,0,0,12.461653373512824,0,9.056186174576673,1
clean_p_232.jpg,35.53126317075304,3.3000150589882984,0,0,2.5303493420596643,8.201621260729532,0,6.761863112042387,1
clean_p_233.jpg,5.2234701381182385,0,0,0,0,12.682522293686072,0,10.208645927766836,1
clean_p_234.jpg,31.90770389331526,3.9685026299204984,0,0,6.225933135518929,12.62818154824933,0,6.398263307601011,1
clean_p_235.jpg,5.772402295681223,0,0,0,0,8.47630017126388,0,14.59990595170992,1
clean_p_236.jpg,5.248250501502791,1.9310123960315704,0,0,0,15.496987766332705,0,9.582335177396699,1
clean_p_237.jpg,60.579192879902834,10.043134711017434,0,0.3968502629920499,5.23634356075892,17.73515813838203,9.717090018929424,12.492368478923446,1
clean_p_238.jpg,15.308960585416344,3.989687684475698,0,0,0,12.132088574239098,0,10.637850019360373,1
clean_p_239.jpg,16.553368298356045,2.1507828238420754,0,0,0,10.61647246104865,0,6.8351708373223605,1
clean_p_240.jpg,30.86377440722476,2.253031528138419,0,0,3.777702685837548,10.837558047958618,0,7.831471842152384,1
clean_p_241.jpg,8.32592026127921,2.6302135251144803,0,0,0,13.934536047667605,0,8.611408994463327,1
clean_p_242.jpg,37.918219062980825,1.8667808364823022,0,0,4.3620462473192445,9.640631678191891,0,6.4615268565462705,1
clean_p_243.jpg,29.504864727530364,6.70280147268856,0,0,4.678947376503581,10.934283527290194,0.354142635816638,8.992674947806266,1
clean_p_244.jpg,16.600577067028677,0,0,0,1.6463729693631275,12.41493277246255,0,8.605902029601076,1
clean_p_245.jpg,5.44591184481315,0.7937005259840998,0,0,1.1467900402828333,14.37187464705048,0.0,11.698891627914682,1
clean_p_246.jpg,21.21967545526047,3.4786842616013565,0,0,0.0,11.814028165054433,0,8.115105037674462,1
clean_p_247.jpg,27.02160022945697,2.3503651062130815,0,0,0,9.16402344532524,0,9.819066123102207,1
clean_p_248.jpg,5.481868144888575,0,0,0,0,11.45774458846073,0,10.548339745553811,1
clean_p_249.jpg,19.485472868939702,11.170973436919873,0,0,0,8.680275928383889,0.0,12.532391016038243,1
clean_p_250.jpg,16.786395523147814,0.0,0,0,3.316671634576895,14.301045203827538,0,8.755007507279666,1
clean_p_251.jpg,5.484240484490311,0,0,0,0,12.71513726689466,0,10.746122073146632,1
clean_p_252.jpg,4.970728392739589,0,0,0,0,14.978843636333384,0,10.204580767032787,1
clean_p_253.jpg,5.883784258828754,0,0,0,0,0,5.3999760173394495,10.751363373660018,1
clean_p_254.jpg,5.324921845023667,0,0,0,0,11.026467593170745,0,13.442558249197702,1
