filename,bkurto_bins0,bkurto_bins1,bkurto_bins2,bkurto_bins3,bkurto_bins4,bkurto_bins5,bkurto_bins6,bkurto_bins7,class
clean_p_100.jpg,12.90287469,0,0,0,7.92235562,17.04969837,0,9.578336922,1
clean_p_101.jpg,6.556773026,0,0,0,0,4.225120189,0,14.50312158,1
clean_p_102.jpg,33.68190447,3.03706006,0,0,0,15.54272532,0,10.15247503,1
clean_p_103.jpg,48.72402897,2.031042901,0,0,0,6.92686911,0,10.76039253,1
clean_p_104.jpg,23.9703634,3.952593992,0,0,0,12.78237055,0,10.64277348,1
clean_p_105.jpg,39.67347725,1.449343008,0,0,1.426527083,15.60324683,0,9.277787524,1
clean_p_106.jpg,7.614878388,0,0,0,0,11.07868326,0,11.43864635,1
clean_p_107.jpg,6.992187267,0,0,0,0,0,0,16.05478764,1
clean_p_108.jpg,29.27529141,2.036172419,0,0,8.20020316,16.71751493,8.035933621,14.00769232,1
clean_p_109.jpg,7.263181886,0,0,0,0,14.56965467,0,14.37619556,1
clean_p_110.jpg,21.47871318,4.007077446,0,0,0,13.2009587,0,12.93766902,1
clean_p_111.jpg,37.13857967,3.269994736,0,0,0,11.04767386,0,9.518536824,1
clean_p_112.jpg,56.58138406,4.565592704,0,0,6.819958686,11.3206182,0,9.11229083,1
clean_p_113.jpg,6.753095935,0,0,0,0,0,0,15.45364358,1
clean_p_114.jpg,28.58423862,11.71104942,5.340352495,0,3.997379128,17.18004814,6.747600485,19.60026523,1
clean_p_115.jpg,7.76128927,0,0,0,2.101515438,12.88387861,0,9.002336197,1
clean_p_116.jpg,38.61740542,8.379530176,13.3427332,0,3.933074737,20.48023019,0,24.52423065,1
clean_p_117.jpg,50.79081636,3.572168128,0,0,2.390817614,8.849125557,0,8.833139152,1
clean_p_118.jpg,7.550070496,0,0,0,0,15.54641045,0,11.55236657,1
clean_p_119.jpg,28.19403091,1.681792831,0,0,5.265214911,13.20832561,0,9.364541904,1
clean_p_120.jpg,7.022043162,0,0,0,0,10.34620718,0,9.591120871,1
clean_p_121.jpg,7.10532182,0,0,0,0,12.30043643,0,9.95430431,1
clean_p_122.jpg,7.380538369,0.506557124,0,0,0,11.03863522,0,10.94450754,1
clean_p_123.jpg,8.264470149,0,0,0,0,13.99131944,0,13.24341235,1
clean_p_124.jpg,7.089776438,0,0,0,2.280895519,13.0751012,0,11.20414961,1
clean_p_125.jpg,44.554393,4.143733635,0,0,0,9.548994485,0,10.76021439,1
clean_p_126.jpg,30.0755697,0,0,0,1.05431984,12.90948894,0,8.567655175,1
clean_p_127.jpg,41.09027947,3.588560338,0,0,7.37872967,13.71780441,0,10.00022293,1
clean_p_128.jpg,41.88957007,4.180294177,0,0,4.583330478,12.7879773,0,9.644735574,1
clean_p_129.jpg,8.461719298,0,0,0,0,8.911213219,0,10.12398242,1
clean_p_130.jpg,30.24032954,4.269225736,0,0,0,10.5078519,0,12.82875041,1
clean_p_131.jpg,7.559355045,0,0,0,0,12.43336013,0,9.999999484,1
clean_p_132.jpg,48.20521878,3.962557347,0,0,4.479800198,11.63666206,0,9.484238915,1
clean_p_133.jpg,14.29631316,0,0,0,5.520499296,16.43142596,7.532707979,10.42546838,1
clean_p_134.jpg,45.4027464,0.502188095,0,0,0,11.2097106,0,12.16239976,1
clean_p_135.jpg,37.21160723,2.041041408,0,0,4.194332847,14.7746664,0,9.975682567,1
clean_p_136.jpg,50.66826054,1.100429305,0,0,4.175277003,11.87871115,2.515194252,11.32892515,1
clean_p_137.jpg,34.78235089,6.200006444,0,0,5.512036446,14.75294389,0,11.54274976,1
clean_p_138.jpg,41.574839,3.415171514,0,0,0,4.681061551,0,10.31403341,1
clean_p_139.jpg,37.32656807,5.084588445,0,0,5.048757411,12.52333304,0,10.80634971,1
clean_p_140.jpg,35.88295839,3.122651087,0,0,2.665162404,12.93389831,0,9.954440492,1
clean_p_141.jpg,34.61908482,4.179546023,0,0,0,7.342470122,0,10.10217056,1
clean_p_142.jpg,64.57710699,4.668617212,0,0,8.19751221,10.12096004,4.940217615,10.60621758,1
clean_p_143.jpg,42.23739394,3.212220242,0,0,8.010474928,13.358503,0,10.23003999,1
clean_p_144.jpg,37.68938021,3.331202002,0,0,0,9.079586782,0,11.2209311,1
clean_p_145.jpg,21.79529063,0,0,0,0.840896415,14.34342423,0,12.032506,1
clean_p_146.jpg,7.122476004,0,0,0,0.91844407,15.40488216,0,10.97714503,1
clean_p_147.jpg,41.67261425,5.543018471,0,0,0,6.703608958,0,10.37686763,1
clean_p_148.jpg,17.49133285,3.566791611,0,0,0,9.604947038,0,11.41267444,1
clean_p_149.jpg,30.80223686,5.709513341,0,0,0,16.68646153,0,15.39408896,1
clean_p_150.jpg,47.75160798,1.854503007,0,0,1.704344262,12.24754874,0,9.166409063,1
clean_p_151.jpg,40.46516617,5.435261456,0,0,2.958401947,12.36608044,0,13.10996793,1
clean_p_152.jpg,45.09915484,3.905558649,0,0,4.625081933,11.67768802,0,9.411193624,1
clean_p_153.jpg,43.74276225,1.846307002,0,0,0,9.468795165,0,10.03451724,1
clean_p_154.jpg,17.32371171,4.453333833,0,0,2.05312844,11.58036176,0,10.30719268,1
clean_p_155.jpg,19.98721167,3.710897063,0,0,0,15.42258361,0,19.42337646,1
clean_p_156.jpg,8.840875863,0,0,0,0,12.14316534,0,10.55127824,1
clean_p_157.jpg,7.915362133,0,0,0,0,17.75803572,0,14.75224598,1
clean_p_158.jpg,41.67958532,5.408860509,0,0,0,9.663657848,0,10.8541993,1
clean_p_159.jpg,7.763607463,1.777051126,0,0,0,15.2956307,0,14.36080793,1
clean_p_160.jpg,26.53958322,5.598444111,0,0,0,11.9296907,0,10.9743856,1
clean_p_161.jpg,31.77807384,4.980718458,0,0,2.219297979,14.6686058,0,10.57212406,1
clean_p_162.jpg,46.52665378,4.904039771,0,0,0.397430661,15.98034993,0,11.44029738,1
clean_p_163.jpg,9.901523523,0,0,0,0,14.95177404,7.54301365,17.77343984,1
clean_p_164.jpg,39.8351063,0.374584931,0,0,1.075548098,12.04958576,0,12.1876392,1
clean_p_165.jpg,29.18867769,1.261344623,0,0,7.252043912,10.96518222,0,10.94328297,1
clean_p_166.jpg,41.26221687,0.534992244,0,0,0.420448208,11.13727391,0,10.82319638,1
clean_p_167.jpg,24.82718031,5.810427765,0,0,0,11.23373558,0,12.62370467,1
clean_p_168.jpg,24.3880696,5.322545675,0,0,0,10.29671689,0,11.55970764,1
clean_p_169.jpg,7.715840658,0,0,0,0,14.44260245,2.522689246,16.4047615,1
clean_p_170.jpg,23.69294101,4.756544307,0,0,0,9.174789443,0,10.86009971,1
clean_p_171.jpg,35.65236005,3.039928866,0,0,5.21589808,13.60867267,0,12.11956988,1
clean_p_172.jpg,8.096909943,0,0,0,0,14.02173903,0,11.20593881,1
clean_p_173.jpg,44.46343786,3.692944638,0,0,0.420448208,13.1525841,0,11.63976509,1
clean_p_174.jpg,33.63999061,6.955024206,0,0,2.14211445,10.4653693,0,9.206374761,1
clean_p_175.jpg,7.834868012,0,0,0,0,9.261640066,0,14.48297827,1
clean_p_176.jpg,20.9650893,0,0,0,2.899949213,14.5598937,0,10.20157109,1
clean_p_177.jpg,25.06979665,0,0,0,3.393032956,20.37096328,1.911631587,11.5659028,1
clean_p_178.jpg,7.550720696,0,0,0,0.420448208,13.73010367,0,9.850508442,1
clean_p_179.jpg,8.802659528,1.750829991,0,0,0.420448208,13.7650158,0,12.13874461,1
clean_p_180.jpg,7.21311595,0,0,0,0,11.49699957,0,14.81583791,1
clean_p_181.jpg,8.035419771,0,0,0,5.622086569,15.16997533,0,10.05362406,1
clean_p_182.jpg,8.01948229,0,0,0,0,13.87261284,0,12.96134902,1
clean_p_183.jpg,31.5299071,0,0,0,4.310346709,15.71375489,0,10.92876656,1
clean_p_184.jpg,46.83324662,5.299782089,0,0,9.240279017,13.12701592,0,12.08352883,1
clean_p_185.jpg,7.209762438,0,0,0,0,0,0,14.49044108,1
clean_p_186.jpg,7.644239584,0,0,0,0,11.91716406,0,14.5425931,1
clean_p_187.jpg,47.45137285,8.402010996,3.179445291,0,5.910357323,17.27312031,8.122604234,16.08132829,1
clean_p_188.jpg,21.31101561,3.320820758,0,0,0,11.90264326,0,12.7562461,1
clean_p_189.jpg,8.260529027,0,0,0,0,12.97708091,0,12.22482853,1
clean_p_190.jpg,7.116528184,0,0,0,0,10.2893172,0,12.65032227,1
clean_p_191.jpg,31.23913695,2.448310213,0,0,0.420448208,14.16176188,0,11.7991393,1
clean_p_192.jpg,37.13187575,3.686566743,0,0,0,11.22584017,0,12.79214087,1
clean_p_193.jpg,38.25633723,4.623478844,0,0,0,5.330126563,0,11.06631791,1
clean_p_194.jpg,7.785705882,0,0,0,4.304994691,18.09829216,0,14.90323358,1
clean_p_195.jpg,7.49723143,0,0,0,0,17.17343618,0,11.98240132,1
clean_p_196.jpg,7.123086829,0.923738117,0,0,0,12.16690102,0,13.58799378,1
clean_p_197.jpg,54.52528141,4.991192965,0,0,0,9.706248289,0,9.431448701,1
clean_p_198.jpg,8.336655992,0,0,0,0,12.11085797,0,11.13870286,1
clean_p_199.jpg,38.0681435,3.752317452,0,0,6.479036219,15.30007334,0,9.363094084,1
clean_p_200.jpg,50.41845442,3.015853897,0,0,5.333347693,11.42563992,0,10.20974473,1
clean_p_201.jpg,36.0078879,2.026228495,0,0,3.999526624,12.77186105,0,10.12030373,1
clean_p_202.jpg,36.51397986,4.018150781,0,0,6.084852197,13.51448036,0,9.67139739,1
clean_p_203.jpg,48.89930785,1.337022069,0,0,2.102241038,11.71719455,0,9.699322195,1
clean_p_204.jpg,7.280114563,0,0,0,0,7.950447686,0,11.11269474,1
clean_p_205.jpg,34.05590962,2.026228495,0,0,0,12.32734894,0,9.575678841,1
clean_p_206.jpg,7.719195483,0,0,0,0,10.46004796,0,14.04715395,1
clean_p_207.jpg,7.144096648,2.344551742,0,0,0,9.849922542,0,11.70469641,1
clean_p_208.jpg,15.22820759,0,0,0,2.224047023,19.18114639,0,14.03713163,1
clean_p_209.jpg,38.2193869,3.311128565,0,0,0.420448208,13.46441156,0,10.25517012,1
clean_p_210.jpg,7.736671568,3.102104949,0,0,0,14.62812955,0,12.28854443,1
clean_p_211.jpg,24.20151511,0,0,0,0.918043582,14.64196502,0,10.68415498,1
clean_p_212.jpg,48.95167399,2.201590286,0,0,5.03152603,11.34448411,0,9.387590804,1
clean_p_213.jpg,44.81545106,5.053478182,0,0,6.357198764,12.11027164,0,9.800513502,1
clean_p_214.jpg,49.16750648,3.672310251,0,0,0,6.562311654,0,10.66568931,1
clean_p_215.jpg,33.36977257,0,0,0,3.115644882,11.55144895,0,9.461768067,1
clean_p_216.jpg,21.69327054,1.42115396,0,0,0,16.2217345,0,13.90193983,1
clean_p_217.jpg,44.9343424,3.536006307,0,0,3.268024013,12.55125384,0,8.844469329,1
clean_p_218.jpg,6.514416201,0,0,0,0,18.95126076,0,11.65562412,1
clean_p_219.jpg,44.14275263,4.287953112,0,0,0,11.86078934,0,10.6710546,1
clean_p_220.jpg,24.03522318,0,0,0,2.278397225,11.63970089,4.803112684,12.98078571,1
clean_p_221.jpg,43.08598886,0,0,0,10.57061239,14.01598528,0,10.41108993,1
clean_p_222.jpg,47.96582967,6.39443284,11.25822971,0,3.155798354,16.3201316,9.610568091,21.72704936,1
clean_p_223.jpg,8.170362907,0,0,0,0,8.786128085,0,16.74248299,1
clean_p_224.jpg,32.30384948,2.49949985,0,0,3.331396743,10.77352481,0,9.01062787,1
clean_p_225.jpg,7.853975968,0,0,0,1.963229519,13.65583591,0,9.706919608,1
clean_p_226.jpg,7.687333006,1.192291984,0,0,3.327708373,14.66947659,0,9.529796807,1
clean_p_227.jpg,28.63684982,0,0,0,6.529081891,13.41452856,0,9.516218904,1
clean_p_228.jpg,23.4097614,2.64200702,0,0,0.420448208,16.2709896,10.75182317,15.20839517,1
clean_p_229.jpg,53.18695141,3.225941513,0,0,1.174578533,9.314966073,0,9.5436414,1
clean_p_230.jpg,31.63686177,3.814500427,0,0,2.710777958,13.35404882,0,10.40693389,1
clean_p_231.jpg,7.652566428,0,0,0,0,13.25069766,0,12.05623146,1
clean_p_232.jpg,50.34489023,3.562435522,0,0,2.714531526,9.061212562,0,8.33597466,1
clean_p_233.jpg,7.161849214,0,0,0,0,14.00079027,0,12.30880709,1
clean_p_234.jpg,46.18215057,4.204482076,0,0,7.112743926,14.03389592,0,8.397431817,1
clean_p_235.jpg,7.917859207,0,0,0,0,9.54192045,0,18.70438771,1
clean_p_236.jpg,7.021807619,2.045092245,0,0,0,16.86297783,0,11.7581949,1
clean_p_237.jpg,70.91372379,11.39774704,0,0.420448208,6.149208489,19.45303475,10.72041635,15.60110914,1
clean_p_238.jpg,25.92396837,4.24947009,0,0,0,13.37036113,0,13.52481426,1
clean_p_239.jpg,28.40533748,2.328195611,0,0,0,11.7152547,0,8.40998438,1
clean_p_240.jpg,44.84130562,2.33475433,0,0,4.093893166,11.59863762,0,10.15080572,1
clean_p_241.jpg,15.79656455,2.837297467,0,0,0,15.22106237,0,11.22584967,1
clean_p_242.jpg,52.88637726,2.108687844,0,0,4.866266759,10.36379113,0,8.621260822,1
clean_p_243.jpg,43.66762158,7.345091438,0,0,5.28507064,11.78677306,0.374584931,11.07592356,1
clean_p_244.jpg,28.42404208,0,0,0,1.856430022,13.89926312,0,11.13079874,1
clean_p_245.jpg,7.45196998,0.840896415,0,0,1.195709283,15.83370891,0,15.26183834,1
clean_p_246.jpg,34.36884844,4.005542116,0,0,0,12.90114509,0,10.50459664,1
clean_p_247.jpg,40.196875,2.510324503,0,0,0,9.824595933,0,12.31003386,1
clean_p_248.jpg,7.249869512,0,0,0,0,12.51459872,0,12.69156791,1
clean_p_249.jpg,31.2406856,12.28442502,0,0,0,9.572129661,0,15.49942645,1
clean_p_250.jpg,28.0504125,0,0,0,3.636920149,15.44662191,0,11.21251869,1
clean_p_251.jpg,7.441719258,0,0,0,0,13.82575283,0,13.30318859,1
clean_p_252.jpg,6.845102858,0,0,0,0,16.14003565,0,13.70055693,1
clean_p_253.jpg,9.43174207,0,0,0,0,0,5.806036902,13.9667333,1
clean_p_254.jpg,7.369571572,0,0,0,0,11.92352052,0,17.19180678,1
clean_p_255.jpg,37.97465869,0,0,0,0,14.94071208,0,10.71366889,1
clean_p_256.jpg,6.897109808,0,0,0,0,11.42471591,0,13.97138276,1
clean_p_257.jpg,6.755006505,0,0,0,2.575353273,14.41175823,0,9.5748794,1
clean_p_258.jpg,6.883658139,0,0,0,0,15.44227388,0,10.97504029,1
clean_p_259.jpg,16.82277151,6.290370826,0,0,0,10.39555124,0,8.661081625,1
clean_p_260.jpg,9.585733024,0,0,0,0,0,0,21.26794895,1
clean_p_261.jpg,44.6913494,5.982840809,0,0,2.344973468,12.05912929,0,8.125622286,1
clean_p_262.jpg,8.494741506,0,0,0,0,0,0,10.9940296,1
clean_p_263.jpg,7.960586899,1.824572871,0,0,1.531689722,14.31521708,0,10.17332481,1
clean_p_264.jpg,50.0522164,4.737026567,0,0,4.353271283,13.7554463,0,10.29371436,1
clean_p_265.jpg,64.95619697,9.180043606,0,0,2.43161971,12.98298493,0,14.32845774,1
clean_p_266.jpg,7.120834804,0,0,0,0,8.805280488,0,10.95224602,1
clean_p_267.jpg,25.80246726,2.647936061,0,0,0.456723798,12.47295871,0,11.55025329,1
clean_p_268.jpg,8.25925897,0,0,0,0,12.38260455,0,11.04316545,1
clean_p_269.jpg,45.07746762,4.091626717,0,0,2.38584921,14.5778459,0,11.0559887,1
clean_p_270.jpg,6.841162914,0,0,0,0,14.41998391,0,12.01418845,1
clean_p_271.jpg,35.27041554,0,0,0,5.638916204,14.97767362,0,10.41057862,1
clean_p_272.jpg,20.09030898,5.093330006,0,0,5.62874518,18.42434932,4.769167937,12.33095652,1
clean_p_273.jpg,24.76646246,3.071042952,0,0,2.358920749,14.14185985,0,12.48506424,1
clean_p_274.jpg,6.886864628,0,0,0,0,17.08261604,0,14.02698604,1
clean_p_275.jpg,45.73488502,5.420621104,0,0,1.607229392,12.05051477,0,10.06221336,1
clean_p_276.jpg,6.810446799,0,0,0,0,10.57522988,0,12.65286176,1
clean_p_277.jpg,7.284204401,0,0,0,0,4.796331752,0,12.68503924,1
clean_p_278.jpg,7.677367888,0.420448208,0,0,0.783334715,17.77006267,0,13.36127101,1
clean_p_279.jpg,50.474143,3.091906484,0,0,1.896073898,13.26541978,0,9.856772831,1
clean_p_280.jpg,7.766976114,0,0,0,3.090788251,16.75057607,0,16.14750787,1
clean_p_281.jpg,14.08148677,0,0,0,2.573399268,14.17327807,0,15.74631156,1
clean_p_282.jpg,29.70919457,2.943137453,0,0,4.062190967,17.84754298,0,9.516282686,1
clean_p_283.jpg,35.20743678,2.492982058,0,0,0,12.52587714,0,11.43769462,1
clean_p_284.jpg,7.190537801,0,0,0,2.568616548,16.33737758,2.943137453,9.663422969,1
clean_p_285.jpg,39.43442089,0,0,0,2.806525419,12.68955526,0,9.40798955,1
clean_p_286.jpg,8.603842415,0,0,0,0,0,5.886899539,19.45101466,1
clean_p_287.jpg,29.01769378,2.777397359,0,0,2.250209286,15.31941416,1.681792831,12.90666158,1
clean_p_288.jpg,43.31336949,4.537590534,0,0,0,13.0413801,0,12.77460323,1
clean_p_289.jpg,5.691318262,2.622714879,0,0,0,9.063140391,0,7.160119867,1
clean_p_290.jpg,36.88772954,2.317817437,0,0,0.793517519,9.636527326,0,10.16445757,1
clean_p_291.jpg,40.47812159,3.792211605,0,0,1.681792831,6.008516193,0,11.51617315,1
clean_p_292.jpg,23.84289429,2.26910962,0,0,0,10.25504312,0,7.315421528,1
clean_p_293.jpg,6.49144555,0,0,0,0,0,0,8.327862789,1
clean_p_294.jpg,4.193230232,0,0,0,0,4.50951842,0,10.57433828,1
clean_p_295.jpg,5.048675546,0,0,0,0,11.48234579,0,7.679631031,1
clean_p_296.jpg,6.331444731,0,0,0,0,11.77159211,0,11.09405341,1
clean_p_297.jpg,5.218126913,0,0,0,0,0,0,12.88453982,1
clean_p_298.jpg,44.70235061,2.630205208,0,0,0,7.958050574,0,8.191919463,1
clean_p_299.jpg,5.377355199,0,0,0,0,8.597524971,0,11.35200663,1
clean_p_300.jpg,5.449876244,4.204482076,0,0,0,12.59473118,0,17.93162943,1
clean_p_301.jpg,5.740615507,0,0,0,0,5.923437718,0,12.77863724,1
clean_p_302.jpg,44.64589685,2.038203347,0,0,0,9.168091917,0,8.301480894,1
clean_p_303.jpg,28.3621067,2.469694082,0,0,0,4.57339824,0,11.74341213,1
clean_p_304.jpg,42.47706955,3.330602801,0,0,0,3.879706948,0,8.860289715,1
clean_p_305.jpg,5.255727221,0,0,0,0,13.95059665,0,17.47002063,1
clean_p_306.jpg,44.68458465,2.199959974,0,0,0,11.79875981,0,10.8441641,1
