rmean_bins0,rmean_bins1,rmean_bins2,rmean_bins3,rmean_bins4,rmean_bins5,rmean_bins6,rmean_bins7
0.6724677281186305,119.36241610738254,116.71428571428571,0,127.3415300546448,137.55533210131537,119.36842105263158,158.77073875506164
0.6631443418549622,119.36241610738254,116.71428571428571,0,127.3415300546448,137.54798594214654,119.36842105263158,158.62531802910848
0.6529030627745268,119.36241610738254,116.71428571428571,0,127.21616712079927,137.54487456747404,119.36842105263158,158.50278512320386
0.6477291538653626,119.14666666666666,116.71428571428571,0,127.17497733454216,137.4676563588617,119.36842105263158,158.4457035526296
0.642081476801667,119.14666666666666,116.71428571428571,0,127.17497733454216,137.29286774056803,119.36842105263158,158.43866553613455
0.6399354314447214,118.13836477987421,116.71428571428571,0,127.17497733454216,137.1724391267842,119.36842105263158,158.40301218357519
0.6345200926852618,118.13836477987421,116.71428571428571,0,127.17497733454216,137.1724391267842,119.36842105263158,158.40023067628695
0.6262324082449598,118.13836477987421,116.71428571428571,0,127.17497733454216,137.19552051790748,119.36842105263158,158.29970399997686
0.6187097350761863,118.13836477987421,116.71428571428571,0,127.17497733454216,137.135502897351,119.36842105263158,158.1728192276036
0.6122154486828765,118.13836477987421,116.71428571428571,0,127.17497733454216,137.05279582544637,119.36842105263158,158.11424698557138
0.6039319480321172,118.13836477987421,116.71428571428571,0,127.17497733454216,137.05117769751234,119.36842105263158,157.99548030235363
0.6011007439162779,118.13836477987421,116.71428571428571,0,127.12307692307692,137.05117769751234,116.0,157.94798479707663
0.5969267818644657,118.13836477987421,116.71428571428571,0,127.12307692307692,137.0148779503732,116.0,157.9025582355596
0.592114491751457,118.13836477987421,116.71428571428571,0,127.12307692307692,136.97711601878686,116.0,157.90832195176202
0.5928848268194856,117.84146341463415,116.71428571428571,0,127.04586330935251,136.9089469517023,117.34375,157.86507579602997
0.5868336750073908,117.84146341463415,116.71428571428571,0,127.04586330935251,136.9083931909869,117.34375,157.78192553704042
0.5823395226354015,117.84146341463415,116.71428571428571,0,127.00089766606823,136.88946493201604,117.34375,157.67826702538056
0.5759393070399683,117.84146341463415,116.71428571428571,0,126.81696428571429,136.74195416164054,117.34375,157.61243534762832
0.5715064005721026,117.84146341463415,116.71428571428571,0,126.81696428571429,136.77097005988023,117.34375,157.55447384673124
0.5663186022705265,117.84146341463415,116.71428571428571,0,126.81696428571429,136.7197938537889,117.34375,157.57230614306536
0.558771004599283,117.84146341463415,116.71428571428571,0,126.81696428571429,136.66502556334027,117.34375,157.55415560069233
0.5556972082938676,117.84146341463415,116.71428571428571,0,126.81696428571429,136.63380876419254,117.34375,157.50998177515606
0.5485895527247164,117.84146341463415,116.71428571428571,0,126.81696428571429,136.53924581005586,117.34375,157.39785880489134
0.5417443490478864,117.24852071005917,116.71428571428571,0,126.81696428571429,136.38577089669155,117.34375,157.31314988691534
0.5397984783410595,117.24852071005917,116.71428571428571,0,126.81696428571429,136.37067386925472,117.34375,157.25264774191837
0.5363317657118427,117.24852071005917,116.71428571428571,0,126.81696428571429,136.2997957794418,117.34375,157.20774925862273
0.5326440142847009,117.24852071005917,116.71428571428571,0,126.81696428571429,136.1553170379724,117.34375,157.15754602767703
0.529901286545784,117.08235294117647,116.71428571428571,0,126.7921498661909,136.07264477290084,116.20588235294117,157.1074994506521
0.5243614427433715,117.08235294117647,116.71428571428571,0,126.7921498661909,136.03655364190885,116.20588235294117,157.07364416761715
0.5164203945354549,117.08235294117647,116.71428571428571,0,126.7921498661909,136.04851860102474,116.20588235294117,156.94953696936346
0.5126885822776195,117.08235294117647,114.125,0,126.77450980392157,136.03276866302076,116.20588235294117,156.8479509098862
0.5106753236685785,116.34615384615384,114.125,0,126.77450980392157,135.96181584885625,116.20588235294117,156.8423887443363
0.5040622430854865,116.34615384615384,114.125,0,126.77450980392157,135.8184446878423,116.20588235294117,156.78211760107445
0.5012949260811008,116.34615384615384,114.125,0,126.77450980392157,135.70724170946121,116.20588235294117,156.76782955506295
0.4999406895633884,116.34615384615384,114.125,0,126.77450980392157,135.70724170946121,116.22222222222223,156.7420203392209
0.49663613295729864,116.34615384615384,114.125,0,126.77450980392157,135.56142171487872,116.22222222222223,156.7093807163068
0.4954536892755013,116.34615384615384,114.125,0,126.77450980392157,135.49626513265218,116.22222222222223,156.7034019394741
0.4911708085650908,116.34615384615384,114.125,0,126.77450980392157,135.47003761326724,116.22222222222223,156.6659743785161
0.48673754460045515,116.34615384615384,114.125,0,126.77450980392157,135.4115219333702,116.22222222222223,156.62463056823717
0.4838766680380035,116.34615384615384,114.125,0,126.77450980392157,135.4115219333702,116.22222222222223,156.6173415557494
0.48201831540681195,116.34615384615384,110.66666666666667,0,126.77450980392157,135.40481558684647,113.45,156.54876366511562
0.4811878048536019,116.34615384615384,110.66666666666667,0,126.77450980392157,135.38986073369566,113.45,156.54850958630303
0.48087348102554817,116.02162162162162,110.66666666666667,0,126.71555555555555,135.36723786901933,113.45,156.4708852701934
0.4766636094976052,116.02162162162162,110.66666666666667,0,126.71555555555555,135.36604394214143,113.45,156.3717777789279
0.47404470814653205,116.02162162162162,110.66666666666667,0,126.71555555555555,135.30088087248322,113.45,156.35951164389027
0.47226818784991886,114.85929648241206,110.66666666666667,0,126.71555555555555,135.0187235093206,113.45,156.33205643945857
0.46908157807716233,114.85929648241206,110.66666666666667,0,126.71555555555555,134.9724894583862,113.45,156.30873839584342
0.4672718229727177,114.85929648241206,110.66666666666667,0,126.71555555555555,134.9477672750978,113.45,156.29731010675494
0.46555723390612425,114.85929648241206,110.66666666666667,0,126.70692717584369,134.86891870050104,113.45,156.23909364982006
0.4613861436602633,114.85929648241206,110.66666666666667,0,126.70692717584369,134.85095341539946,113.45,156.21579772793822
0.45931889901453965,114.85929648241206,110.66666666666667,0,126.70692717584369,134.81248245156632,113.45,156.1373923563809
0.4554891396699419,114.85929648241206,110.66666666666667,0,126.70692717584369,134.74497283147582,113.45,156.06340341751823
0.44886388277237316,114.85929648241206,110.66666666666667,0,126.70692717584369,134.755222112537,113.45,156.12285520373123
0.4488785318963006,114.51339285714286,110.66666666666667,0,126.67433628318584,134.71323558315973,113.65853658536585,156.15930695567545
0.4488348078162081,114.44493392070484,110.66666666666667,0,126.65263157894736,134.6945845552297,113.65853658536585,156.17313252131302
0.4461886765717009,114.44493392070484,110.66666666666667,0,126.65263157894736,134.67514631291456,113.65853658536585,156.22671376640758
0.4448015122873346,114.44493392070484,110.66666666666667,0,126.64360770577933,134.6992282933261,113.65853658536585,156.25759354566327
0.44348560411720656,114.44493392070484,110.66666666666667,0,126.64360770577933,134.68736329099352,113.65853658536585,156.28180775766697
0.4406776047079486,114.44493392070484,110.66666666666667,0,126.64360770577933,134.69959224114933,113.65853658536585,156.2688560530643
0.438320491678059,114.44493392070484,110.66666666666667,0,126.64360770577933,134.69030938766235,113.65853658536585,156.33733408191415
0.43532484512606145,114.44493392070484,110.66666666666667,0,126.64360770577933,134.68290928365894,113.65853658536585,156.37206612647887
0.4338851144206994,114.44493392070484,110.66666666666667,0,126.64360770577933,134.65447215733553,113.65853658536585,156.40184258224556
0.4318378322029949,114.44493392070484,110.66666666666667,0,126.64360770577933,134.63630563686857,113.65853658536585,156.4473362289452
0.4309867051219576,114.44493392070484,110.66666666666667,0,126.64360770577933,134.65056564453707,113.65853658536585,156.43833819505278
0.4290708419124843,114.44493392070484,110.66666666666667,0,126.64360770577933,134.55999704174832,113.65853658536585,156.43809112932666
0.428543337903829,114.44493392070484,110.66666666666667,0,126.64360770577933,134.54576608445723,113.65853658536585,156.4408829821364
0.42607596038023693,114.44493392070484,110.66666666666667,0,126.64360770577933,134.56665570055196,113.65853658536585,156.47174824863782
0.4249440889560385,114.44493392070484,110.66666666666667,0,126.64360770577933,134.55559578550998,113.65853658536585,156.48277292087968
0.4236731633626433,114.44493392070484,110.66666666666667,0,126.64360770577933,134.57235095774445,113.65853658536585,156.5295571109901
0.42329912372712597,114.44493392070484,110.66666666666667,0,126.60402097902097,134.56916400674245,113.65853658536585,156.53695265813946
0.42173559587145104,114.44493392070484,110.66666666666667,0,126.60402097902097,134.60165531019229,113.65853658536585,156.54819475654128
0.4208045107390535,114.28627450980392,110.66666666666667,0,126.60402097902097,134.57220088206003,113.65853658536585,156.57529156593003
0.41966290908297005,114.28627450980392,110.66666666666667,0,126.60402097902097,134.54019315438148,113.65853658536585,156.5514064761682
0.41949252645416374,113.86973180076629,110.66666666666667,0,126.58427947598253,134.47529752445527,113.65853658536585,156.5292477297767
0.41705482163551727,113.86973180076629,110.66666666666667,0,126.58427947598253,134.43481611208406,113.65853658536585,156.48180361027363
0.4161393785221061,113.86973180076629,110.66666666666667,0,126.58427947598253,134.36391055642227,113.65853658536585,156.48195484153527
0.41487560745217206,113.86973180076629,110.66666666666667,0,126.58427947598253,134.34937556061547,113.65853658536585,156.46236424711503
0.4151199926354476,113.50936329588015,110.66666666666667,0,126.58427947598253,134.30615886086807,113.65853658536585,156.42759191561478
0.41482398801319903,113.50936329588015,110.66666666666667,0,126.58427947598253,134.30615886086807,113.65853658536585,156.42876985719496
0.4121876254147865,113.50936329588015,110.66666666666667,0,126.58427947598253,134.29281541457416,113.65853658536585,156.37854449822643
0.41092196225932626,113.50936329588015,110.66666666666667,0,126.58427947598253,134.21597582917474,113.65853658536585,156.3495899385113
0.4098262067705518,113.38148148148149,110.66666666666667,0,126.58427947598253,134.0911753813003,113.65853658536585,156.27540151900305
0.4092961500214275,113.38148148148149,110.66666666666667,0,126.58427947598253,133.88160382051538,114.0952380952381,156.17456894800728
0.40889778450149045,113.38148148148149,110.66666666666667,0,126.58427947598253,133.8463802625922,114.0952380952381,156.12016766093973
0.4104032357142024,110.07831325301204,110.66666666666667,100.0,126.58427947598253,133.79167629294696,114.0952380952381,156.02617951599066
0.41206069013850266,109.97922848664689,110.66666666666667,100.0,126.38189655172414,133.73319355261432,114.0952380952381,155.988837481999
0.4116268202082772,109.97922848664689,110.66666666666667,100.0,125.98494983277592,133.6732724564471,114.0952380952381,155.9113903763143
0.41092735344114206,109.94674556213018,110.66666666666667,100.0,125.8564315352697,133.63634315145663,114.0952380952381,155.8428781891258
0.41003370284646934,109.94674556213018,110.66666666666667,100.0,125.8564315352697,133.63634315145663,114.0952380952381,155.8252342619353
0.409966667071684,109.94674556213018,110.66666666666667,100.0,125.52055857253686,133.6317528551264,114.0952380952381,155.7797828829834
0.40963865155830254,109.73638968481376,110.66666666666667,100.0,125.5062015503876,133.4942900647126,114.0952380952381,155.72913905263866
0.4125744642269488,109.73638968481376,110.66666666666667,100.0,125.43827160493827,133.47726912719784,114.0952380952381,155.7066578573475
0.41270673153831894,109.71714285714286,110.66666666666667,100.0,125.02098950524737,133.4438237707505,114.0952380952381,155.63515566710151
0.41355122896308677,109.6923076923077,110.66666666666667,100.0,124.81998530492285,133.4187776626801,114.0952380952381,155.5685879557897
0.41404153457636156,109.6923076923077,110.66666666666667,100.0,124.51473759884975,133.35722064909606,114.0952380952381,155.50594773147543
0.4178250741197308,109.85945945945946,110.66666666666667,100.0,124.51473759884975,133.3369666480343,114.0952380952381,155.47478616813294
0.4187104626407884,109.84636118598382,110.66666666666667,100.0,124.09470752089136,133.31335006351273,114.0952380952381,155.44411489009389
0.42256181296074175,109.56345177664974,110.66666666666667,100.0,123.763353617309,132.89725884076168,114.66666666666667,155.42390992544304
0.42316729307882944,109.636815920398,110.66666666666667,100.0,123.763353617309,132.8854966375052,114.66666666666667,155.4191963823852
0.42286806147165,109.64532019704434,110.66666666666667,100.0,123.75675675675676,132.85950829383887,114.66666666666667,155.3932563946626
0.4221329582943121,109.63636363636364,110.66666666666667,100.0,123.71043771043772,132.8248584237848,115.94117647058823,155.35899395611992
0.4217255267124871,109.63636363636364,110.66666666666667,100.0,123.71043771043772,132.8248584237848,115.94117647058823,155.32684354407132
0.4211746316567019,109.63636363636364,110.66666666666667,100.0,123.71043771043772,132.82214161432069,115.94117647058823,155.2880204571557
0.4203308132519402,108.43333333333334,110.66666666666667,100.0,123.71043771043772,132.74920597576755,115.94117647058823,155.19951309558056
0.42216970796804637,108.38053097345133,110.66666666666667,100.0,123.66801075268818,132.73583352927346,116.27777777777777,155.13328563298424
0.4218041326943024,108.38053097345133,110.66666666666667,100.0,123.66801075268818,132.69437846397466,116.27777777777777,155.0881412167922
0.4207134207140611,108.38053097345133,110.66666666666667,100.0,123.66801075268818,132.63815116720718,116.27777777777777,155.0464845369478
0.42077265830871197,108.35903083700441,110.66666666666667,100.0,123.4390243902439,132.5451279228117,116.27777777777777,154.9900841154775
0.42059019614723325,108.35903083700441,110.66666666666667,100.0,123.4390243902439,132.5451279228117,116.27777777777777,155.00603930510997
0.4198569572110787,108.35903083700441,110.66666666666667,100.0,123.4390243902439,132.5451279228117,116.27777777777777,154.98996758531632
0.4193163230579203,108.35903083700441,110.66666666666667,100.0,123.37951411687459,132.48347570972473,116.27272727272727,154.95869854107937
0.4207643843190694,108.31533477321814,108.66666666666667,100.0,123.25243348475016,132.41679760034282,117.09375,154.90395357803274
0.4228009112491065,108.30322580645161,108.66666666666667,103.5,123.06480304955528,132.38789671254693,117.09375,154.84455643721336
0.42513283887751147,108.30192719486081,108.66666666666667,103.5,122.9969362745098,132.41656540537485,117.09375,154.77732419992293
0.4240497217858283,108.30192719486081,108.66666666666667,103.5,122.88156288156289,132.35017451024544,117.09375,154.72041625169217
0.4240844755670802,108.3277661795407,108.66666666666667,103.5,122.85505481120585,132.33338949260101,117.09375,154.7066242515889
0.42956670906434025,108.5101663585952,108.66666666666667,103.5,122.85505481120585,132.30116337602774,117.09375,154.67605646103675
0.4293094045845906,108.5101663585952,108.66666666666667,103.5,122.96471949103528,132.30002229405864,117.09375,154.63558772372542
0.4287257547892673,108.50460405156538,108.66666666666667,103.5,122.96471949103528,132.25359394006415,117.09375,154.6307563946664
0.4293738139011251,108.56284153005464,108.66666666666667,103.5,122.95381062355658,132.2419585418156,117.09375,154.64091029756014
0.4341078438684394,108.87188612099644,108.66666666666667,103.5,122.95619596541786,132.24546626793602,117.73846153846154,154.6438141961748
0.4379795321727315,107.03930817610063,108.66666666666667,103.5,122.95619596541786,132.2247951549697,117.73846153846154,154.62371647294566
0.44131237455486716,107.0546875,108.66666666666667,103.5,122.83605633802817,132.21663532553893,118.08823529411765,154.59019204261088
0.4431478458940808,107.06084243369735,108.66666666666667,103.5,122.76923076923077,132.21253731343285,118.08823529411765,154.56213365948216
0.4423939714507783,107.06084243369735,108.66666666666667,103.5,122.76923076923077,132.1739940085823,118.08823529411765,154.5546530770921
0.44165086226041644,107.06084243369735,108.66666666666667,103.5,122.76923076923077,132.16898104457087,118.08823529411765,154.5478227892184
0.4406879553247415,107.06084243369735,108.66666666666667,103.5,122.76923076923077,132.18487937387374,118.08823529411765,154.57192390148495
0.4405346599970344,107.06084243369735,108.66666666666667,103.5,122.69394435351882,132.1638989747971,118.08823529411765,154.57006634067588
0.43976361379719614,107.0015037593985,108.66666666666667,103.5,122.69394435351882,132.09914216662682,118.08823529411765,154.58197990589002
0.4400867846827799,106.9090909090909,108.66666666666667,103.5,122.61876355748373,132.13709868889651,117.71830985915493,154.57926346157737
0.4394495825131897,106.89970501474926,108.66666666666667,103.5,122.61876355748373,132.00738929073216,117.71830985915493,154.5591286564061
0.43975949026294536,106.89970501474926,108.66666666666667,103.5,122.61876355748373,131.98068886754743,117.71830985915493,154.53213778725183
0.43942672713919173,106.96220930232558,108.66666666666667,103.5,122.54921465968586,131.961085299176,117.71830985915493,154.51788785712273
0.4375952742207747,106.96220930232558,108.66666666666667,103.5,122.54921465968586,131.9340603081964,117.71830985915493,154.5052432303526
0.4370270525917518,106.96220930232558,108.66666666666667,103.5,122.54921465968586,131.90208131408457,117.71830985915493,154.48198574636336
0.435748679755307,106.96220930232558,108.66666666666667,103.5,122.54921465968586,131.88010677513665,117.71830985915493,154.4625842684969
0.43519747535738973,106.96220930232558,108.66666666666667,103.5,122.54921465968586,131.8656464300121,117.71830985915493,154.44371922925527
0.43557812342637114,107.17872340425532,108.66666666666667,103.5,122.54921465968586,131.8769818337144,117.71830985915493,154.46415167396128
0.4354288245558876,107.17872340425532,108.66666666666667,103.5,122.54921465968586,131.8391524319992,117.71830985915493,154.44988404073464
0.43469584951051754,107.17872340425532,108.66666666666667,103.5,122.54921465968586,131.83824597430566,117.71830985915493,154.4545340754338
