bmean_bins0,bmean_bins1,bmean_bins2,bmean_bins3,bmean_bins4,bmean_bins5,bmean_bins6,bmean_bins7
2.306332216626985,142.19411764705882,125.0,0,130.2724820143885,156.41330760434533,133.14285714285714,184.9749263605532
2.2854915918277254,142.19411764705882,125.0,0,130.2724820143885,156.43568347358743,133.14285714285714,185.18692916219658
2.264383307155765,142.19411764705882,125.0,0,130.2724820143885,156.5991840180079,133.14285714285714,185.59170183885846
2.2403849331456254,142.19411764705882,125.0,0,130.2724820143885,156.5991840180079,133.14285714285714,185.71326959048835
2.2325882734046,142.19411764705882,125.0,0,130.2724820143885,156.60496772382822,133.14285714285714,185.76096681968536
2.2175008203207938,142.27428571428572,125.0,0,130.2724820143885,156.60416666666666,133.14285714285714,185.92537249053333
2.1825814206829195,142.27428571428572,125.0,0,130.2724820143885,156.82369241427088,133.14285714285714,186.17471641596333
2.163173109450441,142.27428571428572,125.0,0,130.2724820143885,156.87632850241545,133.14285714285714,186.1192261555281
2.146122490943508,142.27428571428572,125.0,0,130.2724820143885,156.9518401970174,133.14285714285714,186.11983551620472
2.092470788967212,142.27428571428572,125.0,0,130.2724820143885,157.02640868974882,133.14285714285714,186.38995694715285
2.0716958603274716,142.27428571428572,125.0,0,130.2724820143885,157.02640868974882,133.14285714285714,186.1625788613009
2.0532271760423058,142.27428571428572,125.0,0,130.2724820143885,157.02640868974882,133.14285714285714,186.21226366057698
2.046670317755355,142.27428571428572,125.0,0,130.2722371967655,157.0598782364354,133.14285714285714,186.3640660820504
2.019508298044042,142.27428571428572,125.0,0,130.2722371967655,157.17483119290347,133.14285714285714,186.56716739564928
2.010076843264812,142.27428571428572,125.0,0,130.2722371967655,157.26181270070123,133.14285714285714,186.64353846771095
2.0021279625352024,142.27428571428572,125.0,0,130.2722371967655,157.52474606974187,133.14285714285714,186.79127197729036
1.9978360565128181,142.27428571428572,125.0,0,130.2722371967655,157.52474606974187,133.14285714285714,186.88768955237288
1.9819410256410257,142.27428571428572,125.0,0,130.2722371967655,157.52474606974187,133.14285714285714,187.08585320722315
1.9726854768718483,142.27428571428572,125.0,0,130.2722371967655,157.6024374599102,133.14285714285714,187.2201936221428
1.9558402650675317,142.27428571428572,125.0,0,130.2722371967655,157.6024374599102,133.14285714285714,187.32973264157766
1.941413107080164,142.27428571428572,125.0,0,130.2722371967655,157.6024374599102,133.14285714285714,187.33926771412126
1.9344474616747553,142.27428571428572,125.0,0,130.2722371967655,157.58962623951183,133.14285714285714,187.0319488174155
1.914586650625715,142.27428571428572,125.0,0,130.2722371967655,157.5958735566913,133.14285714285714,187.105794150508
1.8798854327776824,142.27428571428572,125.0,0,130.2722371967655,157.5958735566913,133.14285714285714,187.1224692600137
1.8417353540724986,142.27428571428572,125.0,0,130.2722371967655,157.5958735566913,133.14285714285714,187.2675015760804
1.8203352990587034,142.27428571428572,125.0,0,130.2722371967655,157.556933624182,133.14285714285714,187.43307753891003
1.7953715574398226,142.27428571428572,125.0,0,130.2722371967655,157.5576673063827,133.14285714285714,187.52175683140297
1.7960805184627988,141.62637362637363,125.0,0,130.2722371967655,157.5018411685283,131.93333333333334,187.57796301636154
1.7801018488631948,141.62637362637363,125.0,0,130.2722371967655,157.3763005081055,131.93333333333334,187.58958877774774
1.7728218912721005,141.62637362637363,125.0,0,130.2722371967655,157.34135338345865,131.93333333333334,187.57871812208057
1.7604990986051892,141.62637362637363,125.0,0,130.2722371967655,157.358696951584,131.93333333333334,187.59566264235994
1.7431265837421095,141.62637362637363,125.0,0,130.2722371967655,157.47926403596995,131.93333333333334,187.8117881220626
1.7357628859984104,141.62637362637363,125.0,0,130.2722371967655,157.47926403596995,131.93333333333334,187.53390389698257
1.7294496732752362,141.62637362637363,125.0,0,130.2722371967655,157.4928311199906,131.93333333333334,187.6327114650469
1.723091691217122,141.62637362637363,125.0,0,130.2722371967655,157.57172823680224,131.93333333333334,187.80605407042677
1.7146792872760621,141.62637362637363,125.0,0,130.2722371967655,157.71368982098372,131.93333333333334,187.94864836297572
1.7183543016854783,141.62637362637363,125.0,0,130.2722371967655,157.9363969745588,131.93333333333334,188.16196732716983
1.6548903003017201,141.62637362637363,125.0,0,130.2722371967655,157.9363969745588,131.93333333333334,188.45622163570005
1.6554708763346506,141.62637362637363,125.0,0,130.79842243645925,158.05024154589373,131.93333333333334,188.73249959911126
1.6429987694894659,141.62637362637363,125.0,0,130.79842243645925,158.17218580470163,131.93333333333334,188.91684150586545
1.633841333810874,141.62637362637363,125.0,0,130.79842243645925,158.29243801189273,131.93333333333334,189.0541734870447
1.6286035124802867,141.6086956521739,125.0,0,130.79842243645925,158.38350377945753,131.93333333333334,189.23349032557252
1.6153767392120502,141.6086956521739,125.0,0,130.79842243645925,158.38350377945753,130.0,189.38936062453917
1.6104213291973233,141.6086956521739,125.0,0,130.79842243645925,158.38350377945753,130.0,189.1850589732766
1.6098225531304307,141.6086956521739,125.0,0,130.7907585004359,158.50889562104103,129.25,189.26323309533137
1.5976387164176304,141.6086956521739,125.0,0,130.7907585004359,158.63725169177036,129.25,189.47826556846053
1.5845605948548613,141.6086956521739,125.0,0,130.75892080069625,158.6105423654977,129.25,189.65049304222367
1.5835590671966593,141.6086956521739,125.0,0,130.75892080069625,158.747566026572,129.25,189.74683242338526
1.5808284041457787,141.6086956521739,125.0,0,130.75892080069625,158.94315890032905,129.25,189.8826502720751
1.5738776728407466,141.6086956521739,125.0,0,130.75892080069625,158.93850068921643,129.25,189.98377678158207
1.5657756065749404,141.6086956521739,125.0,0,130.75892080069625,159.01228514183276,129.25,190.16955307179293
1.563645365419924,141.6086956521739,125.0,0,130.75892080069625,159.14588444073283,129.25,190.25915745297934
1.5624128770566728,141.6086956521739,125.0,0,130.75892080069625,159.25304941079182,129.25,190.4658817668937
1.5541089836338762,141.6086956521739,125.0,0,130.75892080069625,159.26597662083526,127.71428571428571,190.59811269572012
1.5413024998099398,141.6086956521739,125.0,0,130.75892080069625,159.2464640230417,127.71428571428571,190.82016607931533
1.5427650132200526,141.32984293193718,125.0,0,130.75892080069625,159.15521231636143,127.71428571428571,190.6639020416512
1.5359302458485504,141.32984293193718,125.0,0,130.75892080069625,159.26988494247124,127.71428571428571,190.73356826477914
1.533612416039628,141.32984293193718,125.0,0,130.75892080069625,159.3334657201013,127.71428571428571,190.85739927840413
1.5181598894580963,141.32984293193718,125.0,0,130.75892080069625,159.42526751812218,127.71428571428571,190.94415212890152
1.50992289841665,141.32984293193718,125.0,0,130.75892080069625,159.5154102866117,127.71428571428571,191.15759858923718
1.4973518867010398,141.32984293193718,125.0,0,130.66927083333334,159.51322569563723,127.71428571428571,191.3011464178376
1.4947688822285798,141.296875,125.0,0,130.64038128249567,159.56134371957157,127.71428571428571,191.3827657120394
1.4902908019568075,141.296875,125.0,0,130.64038128249567,159.56762877656243,127.71428571428571,191.48991424140735
1.4906352240447853,141.44278606965173,125.0,0,130.64038128249567,159.64374074604765,127.71428571428571,191.59376066554296
1.4852697680693707,141.44278606965173,125.0,0,130.64038128249567,159.64374074604765,127.71428571428571,191.65066548819797
1.476734458352598,141.44278606965173,125.0,0,130.64038128249567,159.7254100309009,127.71428571428571,191.77425837929653
1.478262227572073,141.74774774774775,125.0,0,130.6341673856773,159.58336459114778,127.71428571428571,191.65448754519707
1.4725697045877142,141.74774774774775,125.0,0,130.6341673856773,159.6602176541717,127.71428571428571,191.85512129422443
1.4647564396211348,141.74774774774775,125.0,0,130.6341673856773,159.7176004787993,127.71428571428571,191.92104812810177
1.4555634878756212,141.74774774774775,125.0,0,130.6341673856773,159.80051303192707,127.71428571428571,192.04799495550554
1.453947090888154,141.74774774774775,125.0,0,130.60206718346254,159.80051303192707,124.03225806451613,192.10096980214564
1.4508214605073804,141.74774774774775,125.0,0,130.60206718346254,159.93086992091628,124.03225806451613,192.15662084103795
1.4479011086013096,141.74774774774775,125.0,0,130.60206718346254,160.0120786010456,124.03225806451613,192.28368235853083
1.4517930478472736,141.96035242290748,125.0,0,130.61986301369862,160.12143686891253,125.26470588235294,192.317924559949
1.4463350770946304,141.96035242290748,125.0,0,130.61986301369862,160.20884444444445,125.26470588235294,192.43487715055372
1.4436540376964149,141.96035242290748,125.0,0,130.59658119658118,160.2553050397878,125.26470588235294,192.52773182570124
1.4368265596350454,141.96035242290748,125.0,0,130.49574829931973,160.2781780863793,125.26470588235294,192.61531889503738
1.436479235339926,141.96035242290748,125.0,0,130.49574829931973,160.2781780863793,125.26470588235294,192.45433658684274
1.434201031771941,141.96035242290748,125.0,0,130.49574829931973,160.3791921558419,125.26470588235294,192.47959399281137
1.4267434641649996,141.96035242290748,125.0,0,130.49574829931973,160.4008214440121,125.26470588235294,192.5076952009536
1.4171523011365388,141.96035242290748,125.0,0,130.49574829931973,160.46398832517812,125.26470588235294,192.63882443233598
1.416359141008929,141.96035242290748,125.0,0,130.49574829931973,160.5333361716621,125.26470588235294,192.72655740628255
1.4084868539351802,141.96035242290748,125.0,0,130.49574829931973,160.4965756320284,125.26470588235294,192.73690918277475
